,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
20,CastAwayRain,@WitchesSSB_ Nice subtweet,947923032504446976,WitchesSSB_,Is it really that hard to own up and just be honest?,947903899393982464
21,AlexisTebbenMUA,@spenceryounger I see that subtweet lmao👀 kidding... wrong timing😂😂 https://t.co/6Z3VkiT94V,947921475440398337,spenceryounger,I just hope in 2018 you’re not a cunt.......,947921169650540546
22,texxty,@xxTorbJornx420x but subtweet beef is funny,947920954881126401,DaddyTorb,Guy can't we keep this Kayla and Madi beef in 2017?:(,947918866365026304
23,Forever_Dommy,@cousinmeel Was this a subtweet or you was lit 😭😂,947915188690407424,cousinmeel,I love y’all man i swear !!,947723257784033280
24,ShireenML,@HibaAAR Dont subtweet me,947912365785407488,HibaAAR,I should probably stop texting on twitter,947909636371505153
25,rph1993,@Cavsanada Damn this is an aggressive @Pchopz_ subtweet,947911406141235202,Cavsanada,"If TT is any indication, Cavs fans will give Thomas tons of time to find his rhythm and get into game shape",947909807184515072
26,NicDoesTweets,@eddyburback Don’t you dare subtweet me,947909331407667201,eddyburback,some of you guys don't realize I'm intentionally putting typos in my tweets and that only makes me want too do it more,947906513426944000
27,IMGhostSSB,@ChainsSSB @SecoGraphics idk if this is a subtweet to me,947907841335156737,ChainsSSB,"I don't care if it's New Years, underage drinking is not okay",947711892557934592
28,FurlinNick,@RiosJose559 Did you just subtweet yourself,947905195626975232,RiosJose559,"Try not to be a dumbass in 2018

You know who you are",947904676866940928
29,alifanacct,@austyv Is this a subtweet bc I said sorry,947904084211851269,austyv,is there anything more annoying than other people existing,947903048789012481
30,asmallteapot,@queersorceress subtweet,947898235540062208,queersorceress,ellen is making us delicious cinnamon rolls then we are going on a movie date to see a star war,947896715490631680
31,Bally_E,@ArkyBestBuddy lol don't subtweet me,947897893054222337,ArkyBestBuddy,niggas always saying hard shit and then end up looking like a fucking meatball 😭🤷🏽‍♀️ foh bruh!,947897799303221248
32,Mixed_God,@baashlee2 Yeah if you’re trynna subtweet lyrics to Trevor I’m gon smack the shit outta you,947895484093468678,baashlee2,you ain’t shit and you weren’t special til i made you so,947886054442524672
33,Rossel64,@christiankwest Don’t subtweet me bro,947890094542917632,christiankwest,I'm glad I didn't watch the NFL this year because the Titans and Bills making the playoffs is a level of nonsense I can't support.,947889791990984705
34,kranman85,@davelozo Don't subtweet him. That man is @wyshynski,947889769652080640,davelozo,"It's 2046. Nuclear war has ravaged the planet. Water is scarce. Few remain alive. In the distance, a man is arguing Last Jedi plot points.",947889078774784000
35,WHATtheF0X,@evoray904 Don’t subtweet me pussy,947886636548927489,evoray904,Huhhhhh I️ thought you didn’t need horse tranquilizer to “enjoy the music” 😩😂,947882680305233920
36,Smyer2,@ParkerLampman @Sir_Himstedt Man Parker he prly hates us. Man out here just tryna be cute &amp; subtweet his gf and we… https://t.co/Kcscl6msAl,947877912065298432,Sir_Himstedt,Y'all ever just feel so strongly about someone you can't put it into words? Cause same.,947832415300542465
37,ajrdurham,@RichardJohn Why accept and then subtweet me,947873883000135680,RichardJohn,Awkward when creeps from Twitter add you on Facebook innit,947871833336041473
38,pithywidow,@morninggloria i feel like this is an ivanka subtweet,947873585388978176,morninggloria,2018 should be the year we collectively realize that most Disney princesses were assholes,947873318958452737
39,FlyingPringle,@hoIIowhearted i caught this subtweet 12 hours too late,947872070444240897,hoIIowhearted,hah jacob what a loser hes still in 2017,947697496612065280
40,lewdtransclaire,@Lewd_Dolly ...Is this a subtweet,947867868489641984,Lewd_Dolly,"Your bratty slave found out about your trance trigger you've been using to help you relax.

Unfortunately for you, it works.",947867629339009024
41,tripppss,@texpoops Thou shall not subtweet,947866459207815168,texpoops,If the Bible were written today the Ten Commandments would have been called the Ten Lifehacks,947864402321203200
42,rydiculousness,"@MJSTweeter Next time you have something to say about me, don’t subtweet it. @ me bro",947854557975003136,MJSTweeter,Is it socially acceptable to fall asleep before 8 o’clock on New Years Eve?,947654175969615872
43,_MichaelaNoelle,"@beccoop4 I kno Becca, no need to subtweet about me",947845725005795328,beccoop4,I wish you were my New Years kiss,947746173795930112
44,lolkthen_,@gotzerochill wow nice subtweet,947839869753200640,gotzerochill,Most shit wouldn't sell if people lacked nostalgia.,947839548863549440
45,kaileen_,@TORtillaaa_ Damn just subtweet me why don’t you 🙄,947837271906177024,TORtillaaa_,Imma need y’all to start getting matched for your foundation in 2018. There’s no reason for your face and neck to be two different colors,947673824685969408
46,themanburglar,@jmlarock don't think I've ever seen such a wildly specific subtweet,947830679039021057,jmlarock,"new years is when
1) people try to move in on you while you're in the bathroom
2) you rush your fellow podcasters while they're shitting",947709956974940160
47,tenpn,@niinegames Loving your subtweet,947827191227789312,niinegames,"Steam reviews are great for the developers. If you've played Bezier and have a moment to leave one that'd be lovely, thanks.",947807139912933376
48,Kapot333,@phendranas Am I too late to catch this subtweet?,947825029420584960,phendranas,"i thought kapot couldn't be cuter than before

then he gets drunk and turns into the cutest

drunkpot",828528018888986625
49,pnwCROCODILE,@liighterthief Don’t subtweet me,947819547439939584,liighterthief,For the first time I actually want u here sleeping in my twin size bed ;(,947807831033393152
50,RosieHMurray,@PurpleNikNaks I just realised that the genius of this tweet is the actual subtweet locked within it,947779978057469952,PurpleNikNaks,Hope everyone has a good new year except *** *****,947580480416829440
51,MOSCHlNOBARBlE,"@THEPlNKPARADlSE blocked, reported as spam, lemme go delete that nice subtweet I just made.",947775356303314945,THEPlNKPARADlSE,who the fuck gave you the crown bitch STEVE HARVEY?,947775039356784640
52,StructuralGLTR,@BRENTHOR how dare you subtweet me like this,947774387993956353,BRENTHOR,Going to the gym over the nwxt few weeks and taking bets on which of you fucks give up after 3 days,947746774697107457
53,emmakdavis18,"@indiealtpdx @MarinaDiamandis 
this is a subtweet @ you",947772968129540096,indiealtpdx,i wonder what albums this year will bring,947769040637853696
54,diazjulia20,@emelyolivos3 Is this a subtweet,947770457079418880,emelyolivos3,I’m so blessed with the amazing friends god decided to put in my path. I couldn’t have asked for better❤️,947769732848947200
55,SpecialistSquid,@solebrotherkab Very subtle drybones subtweet.,947770107983421440,solebrotherkab,Who will be the first thirsty gay dude to slide up in my DMs this year?,947755622229045248
56,santiyawn,@mariixcal Stop subtweet my dumb ass hehehehe ily bitchhh,947764657497894912,mariixcal,Some of y’all are alcoholics,947706214971879425
57,gayprotagonist,@THEWORINDLVE oh this subtweet,947759148195876864,THEWORINDLVE,"you: make new guys
me: *remakes ocs in mmos over and over* what",947758704899776512
58,ludichrisspeed,@hokiebeccaCFS Happy New Year Becca subtweet I will hear about in Aprilish,947750098544611328,hokiebeccaCFS,"Keep caring abt you. 

Maybe you'll realize that being a selfish dick goes beyond proclaiming it.",947749107992494080
59,seductionstrand,@drizzle_dave I'm gonna subtweet the fuck out of u in about two minutes too David.  IM GETTING U A NEW YEARS PRESENT.  BE GRATEFUL.,947749691965542405,drizzle_dave,my fav New Years activity is gettin ditched at parties where I don't know anyone 💯👌🏻🙌🏻😎🤷🏼‍♂️💭,947746708888391680
60,gabby_duguay,@KyleI3agwell If you still subtweet I’m probably judging you,947746020796100609,KyleI3agwell,If ya put 10+ stories on your snap per 24hrs then I’m prob judging you,947738114663047168
61,silkypapi,@PrincessLogann I feel like this is hella subtweet material 😂,947737467792384001,PrincessLogann,"New year, same crush who doesn't wanna love me back",947730322912940032
62,HoniAhm,@sAbdi28 Don't subtweet harsh like this,947737314154881024,sAbdi28,2017 confessions: NBA twitter ugly as shit,947736882644860928
63,MFCephas,@Gravevixen That subtweet tho 😂,947737182667620352,Gravevixen,"Hey random men, don't dm me about political questions when I didn't ask to have those conversations with you. I'm not interested.",947687210232397826
64,NotABadBoi,@uwuferrets is this a roy karat subtweet 👀👀,947735638576472064,uwuferrets,ywn grill shashlik over an open fire w ur kings and queens,947734840559857664
65,rs_Kickback,@RsnBabe ye nice subtweet about me lmfao,947735397185945601,RsnBabe,"not naming any names here but i think some of my followers might be
very kind and sweet and beautiful and ones I love and care for very much",947735010810920960
66,mquitecontrary_,@catesanders_ Hmmmm what ‘‘tis this subtweet I wonder,947709121826082817,catesanders_,Y'all are all just part of my past I guess 😊,947670548087214080
67,ThaddeusMozart,"@SheaSerrano Nice subtweet, jerk.",947708747769663488,SheaSerrano,"i'm rooting for you to win in 2018
(unless i don't like you)
(in which case i'm super rooting against you because you're terrible)",947706569113915392
68,K2Gnarly,@margaret_rueda Is this a subtweet about me!? :(,947694489447141379,margaret_rueda,I HATE FAT CUNTS! 😊,947041340407275525
69,asouealbert,@nelliextine Is this a subtweet about me,947694327249203200,nelliextine,HAPPY NEW YEAR!!! 2018 is going to be the best for you! 💞,947694008511451136
70,TheAustinArnold,@rashaexkemp Low key was ready to comment on the subtweet this goes to lol,947691728160612352,rashaexkemp,You can’t have a real “social life” when you’re more focused on a fake social media life lmao,947686269877972992
71,sterileflower,@caux_kor I really feel like this is a subtweet about me,947687762727243776,caux_kor,Maybe we need to leave sobriety and coke habits in 2017,947687098601140224
72,xVolar,@calianah44 This looks a lot like a subtweet 🕵🏻,947685573694836738,calianah44,Wait... don't you have a husband? Hello?!,947683589558292480
73,IQamjadID,"@MunibaKamal @Muneebawajid1 Never lie to someone who trust you.
#subtweet",947684254841954304,Muneebawajid1,Yar bss date hi badli hai Manhosiat to wohi purani hi hai😞,947674208645124096
74,RobAnger,@NVLuv I feel like your name is a subtweet - and I like it,947683959038672896,NVLuv,"I'll be resurrected tomorrow morning 
#StartingOverIn5Words",947683630922448896
75,spatterdocks,"@sym_phr I don't subtweet, I philosophize onto the TL and if it resonates with you it's 100% not my fault and you CANNOT call me out for it",947677626080120832,sym_phr,if u were obsessed w/ hikaru and kaoru when you were 12 you are valid but on thin ice,947674693267361793
76,veronicaflorres,@blackcraftchris why you gotta subtweet me like that,947668637334216705,blackcraftchris,I hate people who poke ass to answer texts/snaps and all this while they posting on social media smh,947668143253663746
77,cityofwebs,@AlexDaPigeon did you just subtweet me,947660907634495488,AlexDaPigeon,u either die in a crybaby screamo band or live long enough to see yourself upgrade to a big boy shoegaze band,947660511113388032
78,alzchampion,@mayasmithh22 aww thanks for the subtweet ❤️,947660689065349120,mayasmithh22,"do you ever get excited cause you have a really cool friend, then you realize everyone’s their friend?😂",947584092987633665
79,Justin_Palermo,@JulianPalermo_ Why did you subtweet our family like mom and dad are gonna see this tweet lmao,947657744508743681,JulianPalermo_,its not that difficult to just get along,947634911606951936
80,makayla_r29,@calebjoshuaw Well it is none of my business but why subtweet when you could just pick up ya phone and text em! I’l… https://t.co/GKXXXS88jk,947651880846491648,calebjoshuaw,“I’m not mad”... but then just blocks you from everything bc they can’t handle a question,947644781580247041
81,JoshuaHumphrey,@parabasis Did you just subtweet your cat?,947649035501998082,parabasis,Happy new year to everyone but my cat.,947647728573730816
82,MLGPro420Blazin,@_Ryaiku @LiamTBE idc about the subtweet you're just weird and not fun to play with,947643151833030656,LiamTBE,Fortnite / Wagers ???,947641957324591104
83,formulaicchaos,"@_icze4r a reply/subtweet correcting the dumbest shit you've ever heard:
(this tweet cannot be displayed)",947641497675075584,_icze4r,"the dumbest shit you've ever heard
333k rts, 490 favs

a good tweet
0 rts, 0 favs",947640935810240514
84,bdgrabinski,@handsome_pal is this a subtweet to Hux,947636406729318400,handsome_pal,At midnight I will be kissing your mom,947636064776208384
85,ConnorPeterso16,@re_LEX_ation @katewithac Wow way to subtweet me 🙄,947634063711469569,katewithac,Someone tell me why my family likes Connor more than me,947274429490282496
86,BrendanLLM,@MJsMadda Wow. I just complimented you and you subtweet me smh,947633514953850880,MJsMadda,Imagine being built like a half melted Olaf. What ah calamity.,947631962633723905
87,caperthebard,"@IllustratedHam happy new year did you just subtweet Jesus
is he here
does he ever talk about me
do you ever bring… https://t.co/ViDb8MP928",947632465019002881,IllustratedHam,Hey Jesus I promise to do better next year,947631303171694593
88,Nepfur,@GeogheganKellie Don't you subtweet my brother like this ever again :P,947632295200116736,GeogheganKellie,You can meet a cute stranger on New Years at 11:58 and at midnight be disappointed and full of cum! Start your new year off right!,947624004940107777
89,embirdened,@heyposterboy Is this a raw water subtweet,947631160619880448,heyposterboy,Silicon Valley dweebs discovering the benefits of good hydration is gonna make a strong start to 2018,947621847545335815
90,__christina1,@JoeMarrocco Do ppl still subtweet at ur age??,947630486192566274,JoeMarrocco,Guess everyone lies to me now ...,947592894206087169
91,SeanMartinNFL,@jimrosa519 @candicekuhns14 subtweet tbh,947629146326396929,jimrosa519,Candice is the best fiancé in the world ❤️❤️,947628940784435201
92,C_Morgs65,@aopubblybubbly Just drink whiskey like the rest of us.  (Is this a subtweet?),947626981746724865,aopubblybubbly,I WANT TO SUBTWEET ABOUT MY PERSONAL PROBLEMS SO BAD BUT I KNOW THAT'S MESSY,947490663444172800
93,Brooqs,"@Comey Is this even considered a subtweet? I mean, he should have just @ him.",947622177641152512,Comey,"Here’s hoping 2018 brings more ethical leadership, focused on the truth and lasting values.  Happy New Year, everybody.",947615038415794178
94,zopherr,@SatanicPig @dickbicyclc Is this a subtweet about me,947621522679635969,SatanicPig,Can someone tell me how lists work and why,947620158272626688
95,SoronaJo,@imkillinyou Alright get ready for my discreet subtweet coming up in 2 seconds,947621488827555840,imkillinyou,Haha yea but no seriously we're leaving toothy blowjobs in 2017,947585082591776768
96,peychurch,@leathershirts @mckenna1107 did he just subtweet you,947621170127532034,leathershirts,y’all talking about “i learned so much in 2017” bitch you just ate a tide pod yesterday,947616082302570497
97,qinlgbtq,@Alex_Bertie Lol of course I answered before I saw this subtweet.. I'm not even really out to  myself as anything y… https://t.co/X4NgCJ4GLW,947618482614669312,Alex_Bertie,Lovely trans people of Twitter... Are you out?,947554300414320640
98,UnculusFunkulus,@digital_goober is this a subtweet,947618400091758593,digital_goober,People love endearingly dumb people so much that they ascribe accidental correctness as intention and then get upset when they miss the mark,947618300116140032
