,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
11,Juhmeeer,@Juanrrivera27 Damn king I don’t like the subtweet,959561446110703617,Juanrrivera27,I can’t believe y’all really out here liking sweet tea,959559505452388352
12,wtb_Michael,@jessicamjones26 @pantsahoy I figured it was a subtweet about me and I just wanted to acknowledge it.,959560849831571458,pantsahoy,"how do people have the time to read books, i question to myself as i spend four hours each day on this website",959550268353388544
13,aligrover_,@carliberg11 subtweet?,959556211770298369,carliberg11,it’s annoying when people make comments about your insecurities,959517896346144769
14,coooljams,@MiccyMaya is this a subtweet @ me bc i couldnt get black bean burgers w you,959554697425313793,MiccyMaya,wow! THOROUGHLY disappointed in men!!,959553794055995393
15,mrjoelkemp,@RayNicholus I smell a subtweet against jsweekly haha,959553862872064000,RayNicholus,Recommendations for good weekly JS/frontend newsletters?,959488433004703744
16,__tusch__,@nickabouzeid Also this is like a subtweet but also u literally named him how do i classify this,959550716871294976,nickabouzeid,"do squatter's rights apply to desks at work? 

asking for me, xinran took my desk",959486317183737856
17,ThomedySci,@inbedwithdaleks Don't subtweet me Steven.,959548197940023296,inbedwithdaleks,"PSA: You should never meet your heroes, you will only disappoint them.",959548096366624768
18,dj__YB,@tiffypiff this is a direct subtweet at me and I don't appreciate it,959547182889259009,tiffypiff,I really wish I was still on my parents cell phone plan.... anyone want to adopt me?,959499022116511745
19,Shadmiester,@oAvidity Did u just subtweet me now,959545856285380609,oAvidity,I’m your hard counter LOL,959540649140695040
20,Shadmiester,@oAvidity Did you just subtweet someone in 2018,959544276953845761,oAvidity,I’m your hard counter LOL,959540649140695040
21,steelerdiva,@fakesportsbot @KJe11is @TC1310 Is that a Simon subtweet?,959543706629091328,TC1310,I am now looking at maps of San Angelo. It looks alright. Is San Angelo alright?,959516853973536770
22,RegressiveBard,@ElVandidoSnek dont subtweet my gf,959543416005840896,ElVandidoSnek,Need me a stronk orc gf,959211755158294531
23,whospolonius,@hamletmedie_ how dare you subtweet me,959538146558947328,hamletmedie_,words. Words. wOrDs!,959537291009056773
24,SupportUofM,"@Wwm_Shakespeare Man, do I love it when Will sends out a 🔥 subtweet. 🙂💙 #LoveYouWill",959535252392865792,Wwm_Shakespeare,"It is a tale
Told by an idiot, full of sound and fury,
Signifying nothing.",959532126122242050
25,JCohner,@chessrockwell_ @Tormny_Pickeals Just got sniped by this subtweet,959533136362311680,chessrockwell_,"*reads first two pages of Das Kapital*

Alright listen up dipshits",959210044838461440
26,nahideroni,@Lavoonie this is a damn subtweet,959526124970762240,Lavoonie,I 👏🏼 don't 👏🏼 have👏🏼 time 👏🏼for 👏🏼your 👏🏼immaturity 👏🏼I'm 👏🏼doing 👏🏼5 👏🏼major 👏🏼courses 👏🏼this 👏🏼semester,957731646333210624
27,breeaguilar_,@alondrrasanchez It’s coool I subtweet about your fake ass too 😊,959524016225599488,alondrrasanchez,"lmao if you think my tweets are about you, totally wrong 😂",959522490673283072
28,Andy_Lowry_MS,@LedZepBoxedSet don’t subtweet me like that,959523275851423749,LedZepBoxedSet,God I hate so many people on Twitter.,959521740270354432
29,jsscbgh,@xcxbellr did you just subtweet me,959520202340777984,xcxbellr,her passion for soil is inspiring,959448715307003906
30,skeemo14,@superjourno 😂😂 subtweet of the year so far,959519290834776070,superjourno,Manqoba is a head coach.,959517225202999296
31,Weaselbun,@marchdragon11 is this a subtweet /shot,959518409691140103,marchdragon11,"There needs to be more Eat-to-grow macro art.
and stories.
and animations.
There just needs to be more",959329068863778818
32,parkav3princess,@LaVieEnRoseGold Instead we just continued to subtweet and upset each other. And I feel awful for doing that to you… https://t.co/ruQE3HWNEi,959517933696405504,LaVieEnRoseGold,My copy cat changed her name! FINALLY 🤗,959211764771643399
33,Figgstreet,"@Smooth_Orator link/name, please? I keep seeing everyone subtweet it these past couple days",959514863772069888,Smooth_Orator,folks having a lot of convo about a book one of these ivy league blacks done wrote. i read some of it...and...see...lolololololol,959511595784265733
34,Sir_Ploops,@InternetHippo you dont need to subtweet me. this is bullshit i demand an apology,959500562273316867,InternetHippo,"me: [a tweet]
someone who has never interacted with me previously and voluntarily follows me for free: this is bullshit i demand an apology",959442943219326976
35,AAliAfroze,@AnnieKhan29 subtweet alert,959496354081984513,AnnieKhan29,"Some, and now none of you.",959496227447623680
36,havni_rami,@queenrajvi this is u wym did u just subtweet urself,959490283233783808,queenrajvi,Controlling people are the worst. They don’t grow themselves and stop your growth.,958794992981442560
37,Timotz81,@50cent Cape Town catch your subtweet...,959487667519008770,50cent,Im a get me one of them bitches from a third  world country. At least she won't have high expectations. Heres a clean glass a water baby lol,24150805979
38,str8likedat_JU,@1Sydneeeei Was that a subtweet? lol,959487543078211584,1Sydneeeei,To anybody with only a hoodie on today .. YOU’RE CRAZY and God bless you because it’s cold affffffffff 🤦🏾‍♀️,959449117054439426
39,FUragequit,@pow3rpuffsama Don't subtweet me,959487024184119299,pow3rpuffsama,I do not get offended at opinions that don't align with mine also i block smug anime girls on sight because i don't have time for y'all 💅💅💅,959486596117491712
40,BetWithBrian,@ShizKong35 @royceyoung @toddboy23 Lmao...dude I'll subtweet you no joke. I swear to God.,959476744339193862,royceyoung,"Westbrook just completely fell asleep on it. He had Harris, and stopped guarding him.",959304962961362947
41,aminahsulaimn,"@LiezlzH Uhm, okay I guess I'll be your Brandeis you don't have to subtweet this hard. Unfortunately I hoe around f… https://t.co/cQnvRXchB6",959475077292191746,LiezlzH,I need to channel my inner Blair and find myself a Brandeis. There is too much I want to do and not enough friends available,959367586805899264
42,snowmanomics,@mcbyrne I feel like this is a subtweet,959471557084090370,mcbyrne,"Noun, a verb, and establishment democrat. Why make change when you can just monitize anger and fear?",959471131966296064
43,AllieVivianne,@AdamNoecker This is a subtweet,959467333616979968,AdamNoecker,My nose is running like a faucet. OH SORRY BRITISH PEOPLE - A TAP #pretentious,959460380526301185
44,TheFalcoholic,@KyleWMcClendon If this is a subtweet I said I was sorry about deleting your article and replacing it with a Zaxby's ad,959465707510616064,KyleWMcClendon,"How you do anything is how you do everything. We can’t neglect the details or the mundane, and expect great results when the lights come on.",959462421277659136
45,angeeolras,@GaduLoL Stop subtweet 2018,959465218035380232,GaduLoL,Ça vous dit on arrête d'amplifier les shitstorms en râlant parce qu'il y a des shitstorms ?,959464857971187713
46,gravitywhale,@brittwastaken The subtweet is strong with this one.,959455162954911744,brittwastaken,I wish I knew myself as well as you seem to think you know me.,959454106371936256
47,KyyNico,@gabe_ivins I feel like this is a subtweet but a little unsure 😂,959453290063978498,gabe_ivins,"Rt if you want one certain , rude, hateful, tactless, spiteful, dry humored, un-helpful, self glorified, Teacher fired...",959449635575291904
48,DanRebellato,@lib_thinks Is that a subtweet to Sarah Sands?,959448365921685504,lib_thinks,"itv bonkers GIRLFRIENDS  catchup - love OTT fantasy of any sackee: former boss begging from hospital bed to accept apology n promotion.,,",959446732252774400
49,suskiipone,@Equssy @milkmytea if you're gonna subtweet me at least tag me SMH,959447534375718914,Equssy,"Why'd we bother making murder illegal, people still do it",959399277104594944
50,jdavidyblack,"@yourgirldar Hmm by saying you want to subtweet her, are you technically subtweeting a subtweet?",959431458896130054,yourgirldar,I WISH THIS GIRL HAD TWITTER SO I COULD SUBTWEET HER TO NEXT WEEK,959428322370445312
51,TakeSumToots,@_idlebird Oh okay ✌🏽 don’t subtweet me then,959423359464419329,_idlebird,You suppose to be dine on them niggas you gone get yo ass dined with them niggas,959421505603100674
52,Spednar,@daenelaw Is this a subtweet?,959421119932624896,daenelaw,"why is ""morton feldman dubstep"" in my search history",959343431284862976
53,ShootyDoody,"@TrapTart @HansGrubertron What's the opposite of a subtweet, that's what this is?",959419592820117504,HansGrubertron,"ME: I want to feel you deep inside me...

MAN DRESSED AS GIANT POP-TART: I get paid minimum wage, Sir.",959416694056849409
54,adriantoomey,@PlopGazette Noddy Holder will not appreciate this subtweet...,959414286136303616,PlopGazette,People who pronounce the letter J as 'jye' #names,959413332389302272
55,BoringOldWayne,@Ohheykenny I didn't even realize it was a subtweet 😶,959392749148516353,Ohheykenny,"There aren't enough drinks for today, honestly.",959365480308908037
56,CrxciiaL,@Whiizza_ @Plxsmah I wouldn’t subtweet coach whiza,959388095060717568,Plxsmah,just went 2x neg to whizza safe to say i’m quitting ggwp you bot cunt,959387751069069322
57,iceheckey,@armadillorollup is this a dnd subtweet,959387630965202944,armadillorollup,whats worsre than puting me in charge of adults? how about four untrained children,959386098437734400
58,GINGERivitis,@cWaskoDash Dawg did you subtweet me while we were at California pizza???🤨,959385165331091456,cWaskoDash,How can you eat warm tomatoes?,957047145495920640
59,_jeremyhansen,@AliIkram Epic subtweet Ali,959359028370395137,AliIkram,Stop posting pictures of your tomatoes. We’ve all grown them. It’s the season. They’re also available at shops.,959324562574868480
60,kwooniichiinoom,@mslanitok Jab subtweet jone @ a nigga 😂 JK but kwoj mol 😓😭 esp when they take their sweet ass time and waste hot w… https://t.co/LYTJCsph9Q,959358458867933184,mslanitok,Why do people come here &amp; shower? Like go home &amp; shower &amp; then come back to sleep or better yet stay there😑 ugh so annoyed!!,959356752675397633
61,liljbasquiat,@Ishfromda5th you can subtweet but not text back? cute.,959354154576728064,Ishfromda5th,Jade liked that like she texts me back smh,959353742427598850
62,hydeordie,"@ericspiegelman This is a ny times subtweet, right?",959338012218769408,ericspiegelman,"Just did my first ""arms in the subway doors to keep them from closing.""

Made it.",959259949476884480
63,solar_bay,@Sagrav_ja nice subtweet,959334666074447872,Sagrav_ja,if you want rts make sure to be unoriginal and not funny,959179288200208384
64,parrotgeek1,@spnbmb obvious subtweet,959327935583830016,spnbmb,imagine unironically describing yourself a “solution focused iconoclast”,959326652856639489
65,Paige_Burton,@DavidParis Definitely not a @michaelwhitney subtweet,959327495488245760,DavidParis,Getting spoiled with/relentlessly owned by pupper content all up in my DMs,959184289358168064
66,chaeltz07,@Lopiky1 @Suicidal_Smoker @GrimoireOfKenjo Oh shit this is a Blacktric subtweet,959312912551616514,GrimoireOfKenjo,"I feel like I make friends much better in person 

It's much easier to fuckin hate me based on the online personality I put forward",959293645860978688
67,ToriKeeth,@odbrynne U don’t have to subtweet me /:,959309195077025793,odbrynne,I wanna make out with someone :/,959299055980396544
68,RMDY_,@Delilcate why do you subtweet when only 2 people know what youre talking about,959306937467731968,Delilcate,whY is HE LIKE THIS ???,959306769720733696
69,ke_reid,@RawBeautyKristi Sis is this a subtweet,959299004939956224,RawBeautyKristi,Pay close attention to those who don’t clap when you win,959294192861065217
70,QueenAlehandra,@Anarchysnail You can subtweet... So...,959298087549157376,Anarchysnail,I will not be shady on twitter.,959296024685588482
71,rileyhuxter11,@HardevLad You subtweet her,959296496616091654,HardevLad,How do i tell someone whos trying to help that shes the problem 😳😟,959296185109422081
72,Kieraniime,@autobite Is this a subtweet?,959293140329889792,autobite,Love to snack on some Curkablurka Rocks and StinglyBinglies,959292736460357632
73,DavidGN40,"@_DRr_James I just saw him respond to you, how'd he catch your subtweet?",959292891997782016,_DRr_James,unfollowed jin and kenji the tl gonna look better soon bros,959280254962475010
74,Beerideas,@witheggsobvi Solid #subtweet!,959292627110645761,witheggsobvi,"I wish I never had to talk to that slimy gross excuse of a human being ever EVER again.
His existence offends me.",959237411799752704
75,nikkigagliardi,@sodapopcore Can't tell if this is a good subtweet or a bad one....,959292564275777537,sodapopcore,"“Elena, eat these lactation cookies and let me know what happens.”
“NO.”",959215274972123138
76,Its_Me_Seth,"@maci_gentile @ me or text me, you don't have to subtweet like this",959290948172709888,maci_gentile,If I don’t get to see George Straight this summer I will be highly upset js 😕,959290472341520391
77,ricomfgonzalez,@feelinlikekobe All’s I’m saying is if she saw someone subtweet me she’d tell me.,959288104837300225,feelinlikekobe,my sister asked me was matt’s hair a  wig lmaoo,959230445618544640
78,NigitKevin,@gohantif Shit man I just wanna be just like you don't subtweet me.,959284662710370307,gohantif,You’re just another nigga who bought his followers on IG to call yourself a big videographer 👏🏽👏🏽🙄,959215838120230912
79,MrGAMERLIVES49,@TrilliamLevy @UnSchaefer @rtg009 I didn’t deserve that subtweet he sent out tbh,959284003910987776,UnSchaefer,How mad would beaners be if KingRy slept old Salido? Lmao,959274606887501824
80,matelinem,@bayyym @AKersenbrock um this subtweet is so incorrect. when u asked i took full ownership,959283153885044738,AKersenbrock,I’m a big believer in taking responsibility for your mistakes,959278598405308417
81,MadKingIII,"@KakaawPwnn If we are gunna just subtweet, then imma just KMS now and save the BS. [but nah, I do think Jordieen is… https://t.co/QEROut0M3A",959281511517138944,KakaawPwnn,Why wouldnt you go to i62 cos someone u hate is there lmao,959085871361347584
82,HabeatsOfficial,"@monadothedishes So uh, is this a subtweet towards someone I mentioned or ? 🤔",959278878119182336,monadothedishes,everybody make music now?😂,959278079502888960
83,ashnaakhxn,"@waheenaqvi3 Honestly, you just subtweet yourself all the time 😂😂💁🏽‍♀️",959277897998462976,waheenaqvi3,I FUCKING HATE PEOPLE THAT SPOIL EVERY FUCKING MOVIE OUT THERE LIKE STFU,959271060070793216
84,Mr_Wrong_Turn,@MeydellC Don't subtweet me bitch we can fight,959277734349295616,MeydellC,When you check your bank account and don’t feel like crying &gt;&gt;&gt;&gt;&gt;,958908938962976768
85,celebrityhottub,"@_Zeets I'm not, is this a subtweet of me",959276001447612416,_Zeets,Feels like everyone's writing a book lately. Pretty exciting.,959275869809278977
86,lVlJW,"@drewdyck I’ve seen more than one subtweet to this effect, but I haven’t picked up the target. Help me out?",959275510500085761,drewdyck,Weird to see heretic become a synonym for courageous.,959259810406387712
87,danyellschhhh,@jes_day Mm. Weird. You made a direct reference *subtweet* about a tweet I made less than an hour before you. There… https://t.co/h1QooBBxhZ,959273869617098753,jes_day,"One thing that gets under my skin is when a person who is in fact not a parent, tries to tell a parent how to deal with THEIR CHILD.",959262289336721409
88,eebrayev,@joefficial Capstone subtweet,959271298756173824,joefficial,Have some faith in me smh,959268947328716802
89,jared_hartless,"@elenisoisson Jeez, no need to subtweet. You can @ me next time 😂😂😂",959269704513867776,elenisoisson,I cannot stand people who think they are entitled,959266209920376832
90,s_1ink,@heyheylarae Or no that is the square. What is this called? A subtweet?,959269633508478976,heyheylarae,"I probably shouldn't go to the gas station around the corner for a giant diet coke, right?",959257387663228928
91,schlomple,@gumbaiscool is this a subtweet,959267945703669760,sleepyegirl,ight that was the funniest thing I've read in a month tbh,959267128892428288
92,FromTheWastes,"@CultCredentials I always breathe a sigh of relief when I know that a subtweet isn't about me.

Wait, it's not about me, is it?

Oh crap...",959266857021657088,CultCredentials,"If you don’t like it, feel free to unfollow. 

#SubtweetingTheSubtweeter",959230698241470464
93,doseofpercocets,@Goat_Priest This had better not b a subtweet goat,959265393796960256,Goat_Priest,Imagine being vegan because your gf made you,959264850944937984
94,cryinglolis,@GUM3Y Nice subtweet.,959264896193056768,GUM3Y,no idea what i missed but i guess they got sticks in the pooper smh,959264801326354433
95,faithwitz,@persianstripper Who this a subtweet about,959263030600261632,persianstripper,“She can be the resident ugly friend and take the pressure of you” WOOOOOOOOOW THANKS,959216019008098304
96,SchrdngrsMonty,"@Nate_Harding35 That like was more of a “you ain’t ignored bro, I gotchu” as was this subtweet",959260554270576641,Nate_Harding35,Being ignored; not a fan of that,959254187614916610
97,Rayswag_,@itsMike609 Idk if this is a subtweet for you but it definitely is for me 😥,959259889834000384,itsMike609,There will always be some part of me that still wants you,959258950192463873
98,emilywillard5,@abbiepred15 Lol subtweet or nah,959259824163905536,abbiepred15,HA!! you thought!! Stakeout 🧐🧐,959258375044333569
99,bergersteen,"@FabbrisHair You're gonna subtweet me, cup-touching house elf?",959258925920083969,FabbrisHair,I hope Blues fans wearing Bruins gear today are happy with themselves. 😒,959257390947414017
100,fcute_atonix,@Jack_Septic_Eye You are now reading this subtweet..,959258774295994368,Jack_Septic_Eye,You are now reading this tweet in my accent,959258505315340288
101,jremsikjr,@mholt6 Just #subtweet and cross-reference by time ...,959257723857760256,mholt6,A private chat service where you can add personal annotations to any message that aren't seen by anyone else.,959257393392640000
102,I_LOVE_maya,@DLoveThePlug Lol but if they subtweet you they are seeking attention as well? 🧐🤔✍🏾,959254449725280257,DLoveThePlug,Let’s say this girl said she gone call you back. But instead she post on IG she bored. Seeking attention from somebody else right ? 🤔,959253568183300097
103,SlammDance,@bigbootyheaux @ me sweaty no need to subtweet,959253940020830208,bigbootyheaux,pet peeve #87: when people misspell sweetie......... “sweaty”,959251452605612032
104,cablecarcapital,@stephendpalley A+ subtweet,959250962975154176,stephendpalley,The secret to eating cheese is to eat it as though you were alone.,959249841506406401
105,JacquelineHiedi,@r_rod26 Damn.....subtweet af,959250860625879040,r_rod26,If you think Dasani water tastes the same as zephryhills water you’re an idiot,959240515127476224
106,dlvlyvsxe,@nosgurl please don't subtweet me I have an @ kthxbye:),959249029690511360,nosgurl,ammy not updating her phone to see this classic emoji 🤨 really hurt my damn feelings,959229572326846464
107,YUSOBRAZYDAVI,@kashNOOchange I know real niggas like you don’t subtweet soooooo👀,959247978933506053,kashNOOchange,Real nigga like you? Need a real bitch 😌,959230165606809600
108,DaddyRunsALot,"@HeelsHellon Got the subtweet part. Sorry you have to deal with an asshole. 

(There is a part of me that thinks al… https://t.co/0UbLtwKqkW",959247340614881281,HeelsHellon,Try the last time you bullied me was Jan 25th. Not dec 18th. Sit down,959246323949166592
109,meganmesserly,"@csymrl The subtweet, it burns.",959246364403146752,csymrl,"in the past 24 hours i've had to remind two [2] people the super bowl is this weekend, which is a true testament to the company i keep",959142415457112064
110,ItsPicco,@MsTrutatj Nice subtweet,959245825401499648,MsTrutatj,"Yeah having sex is cool and all...   

But have you ever hit a swap 6on THATS NOT ON BRIDGE?",959244994413498373
111,benoliver_1,@SLShockeyfan @WheatNOil WORDS?! How could you?!?! I'm so offended right now I'm going to passive aggressively subtweet you for hours.  ;),959244330178195456,SLShockeyfan,Does the mob mentality on social media freak anyone else out? Say one wrong word and hundreds of people could be attacking you? Just me?,959238675442749441
112,carlettaisgreat,@BreadMilkButter Is this a Chobani subtweet?! 😂,959242480448409600,BreadMilkButter,"“New Look, Same Great Taste.” Is a lie.",959240464984571910
113,nicole_selman15,@alexisskyeee Is this a subtweet,959242305646587904,alexisskyeee,Having spontaneous friends is fun and all until you’re broke...,959124894293331968
114,dj_k_ren,@m_hanlonn You can subtweet but that's not what I said 🤷🏼‍♀️🤷🏼‍♀️,959237853283737600,m_hanlonn,Stopped doing stuff for people that they won’t do for me and now I’m the bad friend🤷‍♀️,959237480774959104
115,FinessiveJay,@6figuresss 😂 always trynna subtweet like i ain gon see it,959234361215381504,6figuresss,"Coming from niggas that’s close to me on some strict just cool shit, bitch come on now",959234088212287488
116,bcgoyette,@joemfox is this a subtweet,959232454295830530,joemfox,can anyone recommend a podcast hosted by two white guys who like wrestling,959230495849529344
117,Garrett_Gilman,@AbiCunningham Did you just subtweet yourself?😂,959229079693250560,AbiCunningham,I swear people get so butt hurt and defensive over the littlest things 🙄,959217522875797504
118,shbzjenkins,@sevencard2003 @Koalapete The problem is that idiots don’t know they’re idiots #subtweet,959228327281217536,sevencard2003,shut the phone entirely off to make sure i got no voice calls while i sleep. this also means the texts wont appear til its turned back on.,958989001850986496
119,evamuraga,@IBeenInIt Fuck you bitch I’m gonna subtweet you,959227494539853824,IBeenInIt,You really only have yourself 🤝,958429990944722947
120,JerryNapleton,@BecketAdams @cb0321 So do I have to wait for the outrage mob to subtweet it before I can enjoy it? But https://t.co/0bYnkmOhq0,959227301736079360,BecketAdams,"welp. can't do ferris bueller references anymore, apparently.",959222686374297600
121,MirandaGammon,@FaithBeck_xo Don’t subtweet me. All I can afford are cookies that were already made. My ideal option would to make… https://t.co/FcIl1Unpdo,959220512906989568,FaithBeck_xo,"People will always, always choose the easier option",959214532081143808
122,reneeeiiighhh,@limpyoutfitters Don’t subtweet me I’m in love with him,959217228842496000,limpyoutfitters,who the hell is timmertéé creme brulee?,959217059812073472
123,jamiedoylexox,@jessicadidia Nice subtweet .. grow up,959215217682145280,jessicadidia,My biggest pet peeve is know it alls. Take a fucking seat,959092362290003968
124,sahilkapur,@ddale8 don’t subtweet me Dale,959215122827931649,ddale8,The Raptors are here which I’ve learned means I’m about to irritate at least one Washingtonian into telling me to go the hell back to Canada,959213010320613382
