,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
47,DaleRobertsDR,@POTNOODL3FRINGE @omghonx @behave_irene I’d just like confirmation that this isn’t a subtweet about me and then I’l… https://t.co/oP8bmvF9m6,947159158591295489,POTNOODL3FRINGE,Rather catch Ebola than be one of them Mass Follow “Influencer” make no money off social media but get loads of likes tho mings tbh,947137604998369280
48,Sydgonzalez,@AshleyCraighead You’re the bigger person but you’re gonna subtweet me and not even @ me? How odd that you’re in my… https://t.co/lpSuqEtxlS,947153990839611392,AshleyCraighead,🤷🏻‍♀️ thought the bridge was burned but apparently not?,946940507900407808
49,lNVlSIBLES,@slyfuI WHAT is with the subtweet wtf,947152957094608897,slyfuI,fat goth girls have to be the ugliest people on earth,947152447440588800
50,isaiahclovis,@OmariHinds What kinda naps girls subtweet battyboy bullshit you on boss? 🤦🏽‍♀️,947145990884257792,OmariHinds,Just leave the country and hyc na oh god. How much attention you need,947107936375058432
51,ajgago,@brodybaer oooh that subtweet tho,947145489321005056,brodybaer,Inner lip tats are the new tramp stamp,947133479447420929
52,rip_slagcheek,"@SohlerSarah I decided to delete a subtweet as it's petty, only to find I was subtweeted by them 😂",947137298809831424,SohlerSarah,Some of you erase tweets for no reason &amp; it’s silly,947136060697513986
53,KeystoneTrad,@ferreting_2 big subtweet,947134286683131905,ferreting_2,Please try to get 7+ hours of sleep ty,947122906219339776
54,GoodUsualTweets,@francistancis I told Frank to subtweet a breakfast pastry and he did it! That mad man!,947130334591766529,francistancis,You are much less than what you appear to be,947129162250248193
55,EssenceOfRuin,@rhiwion I-is this subtweet aimed at me D:,947122438093070337,rhiwion,"You can talk trash about Kingdom Hearts all you want, nobody can even touch Utada Hikaru‘s contributions 🙏",947121502805217280
56,lifesavingdolan,@primadonnadolan we love a subtweet,947118959542915072,primadonnadolan,I lowkey was getting stalked on twitter by blank 😍,946915995721101312
57,TWJonasDiaries,@saraalomran3 Excuse you don’t subtweet me! Lol.,947117135817568256,saraalomran3,okay my tweets shouldn't get this dark.,947116152827863040
58,Late_comerr,@RizviSaahib Ab asy subtweet dia krogy?,947113472092930048,RizviSaahib,"Agr reply nahi krna hota to Facebook, snapchat naa bnaaya kro, yaa itny khubsurt naa hua kro ky bnda aapko apna crush bnaa ly",947092484856930304
59,deeninetysix,"@coffeemugway Binch I said it as a joke, don’t subtweet my perfect ass",947113076418998277,coffeemugway,"My dermatitis is flaring up real bad and not only does it hurt and itch, its making me extremely self conscious about my skin.",947102894347534336
60,danlaco_,"@ClimateBruh no need to subtweet you are probably the shittest player in the scene, the fact that you follow him ev… https://t.co/wQX0kyF9Rn",947109590830743558,ClimateBruh,"""NoExcuses""
Never again the fucking weird child",947107051880185858
61,YoungerZ___,@dhuwifrens Nah I just started making a salty subtweet soon after he would follow me again. He stopped after 3 of those lol.,947096264797249538,dhuwifrens,Following someone for a day for a refollow is the epitome of bad manners.,947092340849758211
62,himynameiskayla,@hoescrush @RichHomieJandro are you tryna subtweet me?,947094610819633154,hoescrush,"I never switched up on anyone. Either you pushed me away, did some fake shit, or proved to me how UN-LOYAL you are",946117067874344961
63,PaulieBi,@Nwadiogo A subtweet thread,947085021281705986,Nwadiogo,"I like how you want women to preach and all, but I've never heard or seen you preach the Gospel..

What's your Gospel?",946999568574623745
64,Daddy_Laddy_,@m_childs03 Omg😂ur subtweeting people that subtweet. 😂😂💀💀,947058225446256640,m_childs03,Subtweeting is childish js js 👀,946963006776401925
65,kylagerwey,@HunterCrim3 @ me next time then don’t subtweet,947042216114978816,HunterCrim3,"When I was a child, I spoke like a child, I thought like a child, I reasoned like a child. When I became a man I put aside childish things",947027562428997632
66,ThiefXD,@KellyCantTweet nice subtweet about me,947040414606827520,KellyCantTweet,And you work so hard to get me just to let me goooo,947026903365554177
67,Wielder_Bastion,"@NokuCroc No need to subtweet me, lol. But sleep well!",947038543838199808,NokuCroc,"Ok, now I'll go to sleep. Wish one day I'll let you check my AD, bye~",947038177784508417
68,i1ene,@wizardsleev3s is this an arkangel subtweet,947030486408482816,wizardsleev3s,Hold my hand through the phone,947026229953253376
69,TheManKingGriff,@JessMarie253 Is this a subtweet 😂,947030079892107264,JessMarie253,He kinda just had the body of a buff baby,946986266918248449
70,HedInTheCloud,@eraserheadass This is a good subtweet (I thought the movie was pretty good but my eyes practically rolled out of m… https://t.co/RO724nJTAE,947029706372722688,eraserheadass,male directors : let me critique power relations between heterosexual men and women by eroticising the power imbalance between them,947023952458653701
71,SupaFirePilot,@iElizzza @Carolromo Cause it's a good tweet which possibly might be a subtweet to oomf. who possibly might be bae. Who might be @lisanne727,947022812660633600,Carolromo,I want to talk to someone on the phone and just fall asleep,946954001689350144
72,huggingivan,@EMOTIONALEMILIO We love a good subtweet,947015352059351041,EMOTIONALEMILIO,how u gonna tweet some sad shit to get clout and people to feel bad for you all the time lmao,947014853956272128
73,slfink14,@daught3r Don’t subtweet me,947014264266641409,daught3r,Micro Penis. That’s a thing.,946991195829436417
74,WinTheDay848,@WayneGarciaKPTV Twitter tonight tells me #Ihaveaproblem  #subtweet https://t.co/pQ4yUF62TM,947013236624302080,WayneGarciaKPTV,"If you had to guess, how many Taco Bell hot sauce packets are in your house right now?",947006325132632064
75,gwlindsay34,@PaytynCantrell Thanks for the subtweet goddamn,947003020058935296,PaytynCantrell,just bc u have a camera DOES NOT mean u r a photographer god damn,946831858976694272
76,JC_in_Calgary,@BradInYYC @dameyers @_LaineyBoggs_ @MPAVictoria I feel like this is a subtweet at Kevin Spacey,946997526762098688,dameyers,"""you just have to put yourself out there.""

""out where?""",946976008250392578
77,kaelaedmison,@oneyun is this a subtweet,946993994139144193,oneyun,Hannah Montana gave me trust issues,946978425092259841
78,percussionerd,@Sweedypoo Nice subtweet brobeans,946993663879647232,Sweedypoo,It's been a year and I'm still mad at you for trying to ruin my life,946964786285350912
79,WhimsyHoku,@Belchiin OH MY GOD (I swear this is a subtweet about a certain someone Jesus Christ),946992415398858752,Belchiin,"I'm so cute, I could probably go seven weeks without hormones. 🐸🍵",946991345394122752
80,tiffany_busch,@katie_snyderr Don’t subtweet me I can’t either 😂,946988194624688130,katie_snyderr,I feel like I missed an important part of my childhood by not being able to spell blood with my hands,946974271603183621
81,ahahahaudrie,"@tommymccabe31 Way to subtweet me, my feelings are hurt",946987679157248000,tommymccabe31,"imagine getting in the car and plugging your phone into the aux and thinking ""I want to listen to bodak yellow""",946914075849777152
82,dj_rososko,@frickmel @CMUPiccolos i’ve never seen a subtweet be so legendary in my entire life,946984772278079490,CMUPiccolos,Hey welcome to the Chippewa Marching Band Piccolo section! We are indeed funny and cool!,946970265048764417
83,MiaFckinWallace,"@badmothafuck I love when you subtweet me. Even if it’s always mean stuff, asshole.",946984024345579520,badmothafuck,The tweets I write suck but not “needs to rewrite tweets from my old account suck”,946980285157126145
84,kevin_rubioo,@StrawHat_Dan Is this a subtweet @me,946982311542906880,StrawHat_Dan,"It's especially frightening seeing gen Z college students, especially of Latino heritage, adopting communist ideals.",946976194251186177
85,WendyWings,@FoxyLustyGrover @buzzandhum @hebehu !!!!!!!!!!!!! * subtweet about people who hate pandas and eat babies,946980179703873538,hebehu,still sick. come to Twitter to moan.,946952912374153218
86,STRIGGA,@bruiserbrady Nice subtweet.,946980044999659520,bruiserbrady,surely there's better things to do than jumping into every thread to defend the okada man,946978856040312833
87,_TLJ7,@lexparrish11 How did I know you were going to hate and subtweet?,946979057706721280,lexparrish11,Tamir the only person I know who eats Swedish Fish 🤢,946978340833021953
88,dolores_esiquia,@ZauriaThomas I see you gonna subtweet until the first huh,946971732430245891,ZauriaThomas,I really just rt everything and don’t think about sorry🙃,946971294683336705
89,idkwhyiwouldnt,"@LaurenLogsdon How dare you subtweet Misti, do you have amnesia? She drove us there after Our weekly BBQ dinner at… https://t.co/u75oDtt3Dc",946971546459017216,LaurenLogsdon,Someone just bought a printer with one dollar bills and change and I'm done with Best Buy now,946915758600269824
90,TimothyLehman22,@shaymcVillen7 No need to subtweet me like this,946967444668735488,shaymcVillen7,you’re pathetic :\ 🚮,946963865933402113
91,Exca1iburgerz,@JazaraGG is this a subtweet bc I was memeing,946965066603261952,JazaraGG,Is Yung Wi-Fi VoiD a good nickname or does it make me look like a dickhead?,946961205918187520
92,Desolate_Dude,@muke010 Is this a subtweet to all your followers? :P,946963616154099712,muke010,I actually get jealous of people who get interesting curiouscat questions,946922705424707584
93,brockomabrama,@z_silvey lol talk about a subtweet,946962813645443075,z_silvey,Nobody has a bigger sense of entitlement than a 19 year old straight white boy,946855447700664321
94,narles15,@katieeestanley It’s so fucking good and we obviously know who it’s about #subtweet @ Kanye,946962279047880704,katieeestanley,people really believe “dress” is about karlie kloss lmfaoooo i cant,946957885950648320
95,ShadowTheFury,@RaccoonBanditt Incredible subtweet,946958539523743744,RaccoonBanditt,The absolute thirst on my timeline,946957525152395264
96,wifeofhades,@irocko Don't subtweet me!!!!,946955542672609280,irocko,Give me my respect. ✊🏾,946954367860727813
97,pitcher534,@AnthonyMillan36 Holy subtweet,946952718639353856,AnthonyMillan36,"That tattoo is a constant reminder of the mistake she made, it’s not the other way around homeboy 🤡",946918902935818240
98,Mr_IDGAF_26,@_andypena_ you gotta be a real bitch to subtweet another nigga,946945702890008576,_andypena_,Don’t understand how some people stay home every weekend,946932705207439364
99,FionaFiona1998,@_liampeacock_ Is this a subtweet boii,946944542141485062,_liampeacock_,"Sorry for changing my profile pic after saying goodnight, didn’t realise it would cause this much trouble 😂 see you all in the morning",946944338080288768
100,aye_aaronn,@chrrriistiine Why do you have to subtweet me like that,946943980582744064,chrrriistiine,Some guys are literaaalllyy more sensitive and dramatic than girls are... like UGH CHILLL,946281923252338689
101,olivianasis,@jiggity_jeck is this a subtweet @ us?,946943833228627968,jiggity_jeck,"this is a gym, not a sit down social, don't sit on the machines and talk",892107110686830595
102,TheImmortalGray,@amustafa_96 Don't subtweet me like that,946942710656716807,amustafa_96,Fuck me I can see why people hate bleach fans they’re some weird ones out there,946938796007936003
103,tinybabymegan,@tinytunki What kind of subtweet is this,946933458185547776,tinytunki,really quick what the fuck does this mean,946928315859795968
104,retail_risk,@DumbLuckCapital @GrayFox3006 Lol HBS subtweet twitter is the best twitter,946931099166441472,GrayFox3006,Ackman really did it - trailed the index by 20+ percentage points 3 years in a row.,946804193091817473
105,foster_emmy,"@Davis_Landon32 ""Don't subtweet."" @ me next time",946930289464561664,Davis_Landon32,When people use their teeth to get the food off their fork instead of their lips.,946899639206338560
106,FareedBlackman,"@KenyaAlure Wow, you're really gonna subtweet me like this? 😁",946926669469835264,KenyaAlure,Y'all usually  to good for Twitter on Friday and Saturday nights... that cold got y'all ass in the house scrolling tonight I see😆😆,946923025248735232
107,alexialua00,@CarlosLua44 Sorry I love Kanye. Don’t subtweet whore,946926267831541760,CarlosLua44,Car rides suck when your family has abysmal taste in music.,946924964866752513
108,fIickeravenue,@troyesivan yesss subtweet about hoes,946924227583766528,troyesivan,**** ** * **** ** *****,946922347113562113
109,HeSlimedMeRay,@megan_thescript Hurtful subtweet,946923426979205120,megan_thescript,"If your face looks like a human foot &amp; he still thinks you’re pretty, keep him.",946923310453018625
110,dolanzlawley,@RyanAbe @troyesivan how dare troye subtweet you,946923230912286720,troyesivan,**** ** * **** ** *****,946922347113562113
111,foolsfallsivan,@troyesivan what kind of subtweet is this,946922427317043200,troyesivan,**** ** * **** ** *****,946922347113562113
112,stiIlbeating,@loserabi i love a subtweet,946919147472080896,loserabi,if u prefer danny without a beard u can honestly block me now i don’t wanna associate myself with that type of person 😡,946919100885893120
113,Gabbygoon_23,@djkrueger Feel this is a subtweet about me ? Lol fine ill go jack..*slowly wipes face and cries*turns back *waves and jumps*,946915634587291648,djkrueger,Just be honest with me or stay away from me. It's really not that difficult. #BeReal,946915200158060544
114,ihave42ofthem,@JimNortonRuined @sammorril Also immediately thought this was a luis subtweet,946912727032741888,sammorril,Why is it that the worst people are always so driven?,946869253684285440
115,TheJonShields,@SkibaScubaShop I think subtweet them and hope that they pick up on it.,946912162949169152,SkibaScubaShop,"You have a friend who you perceive to be making a big mistake in whom they’re going to marry, do you say anything?",946876351939731456
116,setsEeliataN,@ktewilliamson this is just one big freaking subtweet dang,946910662420287488,ktewilliamson,thread of things we're leaving in 2017:,946892843045572608
117,BrightLitany,@queenkoffy This is a subtweet,946909240748253184,queenkoffy,"""She's being retweeted""
""Who?""
""The girl reading this""",946909154148528128
118,sol_goodgirl,@_chloi Don’t subtweet me,946908885423620096,_chloi,i can't stop thinking about the lady i saw sobbing in her car in a target parking lot on christmas eve,946907108431167488
119,kylegarvey,"@CalmTomb Thanks for the subtweet! Oh wait, I'm not supposed to acknowledge it. Also, I'm not smart or funny. Crap,… https://t.co/ufxCllDSbT",946908224627752961,CalmTomb,"One of the best things about Twitter is finding out that really smart, funny people think the things you like are bad.",946876092463316992
120,ChrisJSeal,@LottieWare_ Don’t subtweet me,946899526325063680,LottieWare_,Miss my uni friends SO much,946894438114250752
121,pukesoda,@brckhmptnsshady youre just going on about how u dont like people when u always say its pathetic to subtweet idk what your deal is,946899137093689345,brckhmptnsshady,If there’s 3 ppl (that don’t know each other) who think the same of u then Uhm they are right,946897487838752768
122,Dwudles,@loneliestbara this is a subtweet,946897473787670528,loneliestbara,tide pods that you eat and they TF you into a freshly washed plushie that smells rly good,946895850600521728
123,riotblob,"@FRAX_300 hell of a subtweet, bud",946896120050880514,FRAX_300,twitter can't seem to be released,946893595063107584
