,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
67,pflikiar,@hipster_girl12 way to subtweet me there pal,978698098313781248,hipster_girl12,i don’t share how i feel anymore cuz people don’t care enough to try and help.🤷🏻‍♀️,978447660402331648
68,thewaelag,"@CourtneyWaggz You don’t have to to subtweet me Courtney , this is what I like to look like 🤷‍♀️🤷‍♀️👏🏽👏🏽 https://t.co/t1CcURHWkO",978696661701742592,CourtneyWaggz,I don’t understand why people edit their bodies in pictures?,978658549944475648
69,Doctor_Otter,@4GioGio4 Nice subtweet,978693966584573953,4GioGio4,The bigger ur dick the weaker u are,978628447772790787
70,82_and_0,@Curtiss6 Is this a subtweet about Donald Trump?  Or is there more context here?  : ),978692096927326208,Curtiss6,At what point did common decency and teamwork become program culture identifiers? Did the bar on manners drop so low we celebrate normalcy?,978691192253710336
71,DYSLEXICBAILEY,@pornhubdolan Is this a subtweet about blank,978683021896376321,pornhubdolan,wow blank finally completed the mutual after 91729262 times failing,978660250092896256
72,hitagi_friend,"@Nova_Kaiser_ prime nick catches subtweets. opens them in a new tab, continues his thoughts to tweet more, forgets… https://t.co/EKy4slcsa6",978677192971423745,Nova_Kaiser_,Nick horny RTing on the tl.,978676238926610433
73,JamesRamsden_,@R_McCormack I felt that subtweet Rachel.,978676133628727296,R_McCormack,"Oh pals, if you ever do make podcasts PLEASE PLEASE use editing software. 

PLEASE.",978661855399997440
74,lilgloelii,@headbanlaflare don’t subtweet me lol,978676010286764038,headbanlaflare,People swear up and down they f/w you until you make em mad.. then they gone.. smh,978658632840695808
75,BVapista,@muhmentions The subtweet heard round the world,978673465245888514,muhmentions,it always irritates me when sanctimonious dirt bags succeed in running good users off this site with their dumb petty obsessive harassment,978660361841840130
76,ASHXS314,@SirRoscoe_ homie had to throw the quote credit so a bih ain’t think it was a subtweet,978673258269691904,SirRoscoe_,You are the apple of my eye forever you’ll stay in my heart - Stevie Wonder,978671949336358912
77,anu_athwal,@IAmShawnGill @KingSumar Awwww found my boyfriends other account so now u can subtweet me without me seeing it ❤️,978665233009885184,IAmShawnGill,Go with the flow if you can't fight the flow,978649870620913664
78,Jared_becker63,@saradabarp_55 Imagine someone still being obsessed with you they still subtweet you and try to take shots at you,978661511211008001,saradabarp_55,Imagine having the time &amp; energy to make up lies about someone 😭😂,978630105617633281
79,_abysmals,"@VEVlll pffft i dint subtweet people,, nooooo",978652127991091200,VEVlll,aby and amber im so confused tbh,978651458605330433
80,prahlail,@VloraSophi i waited for this subtweet,978651283719585793,VloraSophi,"do not get used to anyone, because no one stays",978323862218792961
81,natashaldaly,@eswphoto I feel like I know EXACTLY who this subtweet is directed at,978646691481051136,eswphoto,PSA: If you are going to freaking SHOUT on your phone and you have a goddamn office plz close your goddamn door. #AnnoyingOfficeThings,978642854640869376
82,Nicolelattimore,@dladesso how is this a subtweet if you explicitly said my name?????,978645540320792578,dladesso,Nicole makes me feel like I’m going fucking insane🙃,978645176989159430
83,LeeOgilvie,@cjshaeffer What? Nooo. You subtweet and encourage all your followers to block them. You’re silly.,978644013644316673,cjshaeffer,"here's an idea: if someone is annoying you with what they're tweeting, unfollow them. it's really not hard at all.",978471809254416384
84,treycambere,@magggggieee Glad I could spark a subtweet,978638086853808133,magggggieee,James Harden is crusty and kinda rude but he loves Houston and gosh dangit so do I so I will support him in his endeavors,978627060695535616
85,acmills237,@presbycast this blatant subtweet of me is a slanderous 9th commandment violation.,978636831280521217,presbycast,"Slander ≠ ""you said something I didn't like.""

Criticism ≠ ""violation of the 9th commandment, bro!""",978634684392493056
86,LaurenceMath1,@charatwit @afchoncho I’m tired of sliding in DM’s subtweet triggering is the way forward 🍆,978635757593202688,afchoncho,fkhanage has some of the worst opinions on this platform,978221125871292416
87,haleymcbriiide,"@hustlaa17 wowwww don’t subtweet me like this! i, for one, am very jealous",978625701426458624,hustlaa17,Low key laughing at all the stupid jealous bitches that still live in Debary😂😂,978623601774645248
88,drugsgunsh_ebk,@TreacherousBot I couldn't find this subtweet,978602307259596800,TreacherousBot,I CAN'T BELIEVE I'M GONNA PULL A TAMAMO,978558854186356737
89,Arghdeaded,@GolfNorman Good Tyr subtweet,978601029804679170,GolfNorman,You can only crossdress ironically if you're massive and ripped.,978598678289174528
90,gamerswift13,@dinosaureyesx subtweet?,978597006523359232,dinosaureyesx,"It's taking every bit of strength i have not to send her a text saying exactly that, but it's really testing my crazy pregnant lady resolve.",978593786031955968
91,stlsaint,@KattFunny Now you’re getting the hang of this subtweet thing 😂😂,978589548409249792,KattFunny,#ILieBecause people are better off not knowing where their toothbrush has been.,978588417159286785
92,micah_niikes,@anthony_torelli did u just subtweet me at 6 in the morning,978585760151625729,anthony_torelli,Really can’t stand people that refuse to see the other side of things,978584079896588289
93,LetMeClearit,@aliElias_ Lmao why do i feel like this is a subtweet directed to me 😂😂😂🌞,978585020620255233,aliElias_,IG stories that direct people to your “new post” is hella annoying like we really don’t care,978351250424053760
94,lilsnooziebert,@abstraddiction what subtweet is this,978576756331315200,abstraddiction,"""oh boy, not this again"" I sigh as I slowly unsheathe my spine from my back",978576557777309697
95,EngrImran155,@Pukhraj_00 Is this a subtweet to @icecrystal1419  😄,978566730183249921,Pukhraj_00,"اک محبت تهی جو اس شہر سے حاصل نہ ہوئی
ورنہ ہر چیز ہی لاہور سے مل جاتی ہے😂😂😂😂",978560137022631936
96,BeefHusband,"@eatinglightning if ur isolation lasts for more than four hours, subtweet your doctor immediately",978564925713821696,eatinglightning,did you know if you go online and post nonsense it distracts you from your thoughts,978560137878106112
97,yungspaph,@NIPpodcast @DamnRisky Please don't subtweet me,978555231909892096,DamnRisky,i'm so proud of my alcoholism,978476566899544064
98,adamlaiacano,@unsarah This is the ultimate subtweet.,978547095371177984,unsarah,I think I’d look cute pregant (this autocorrected to pregame) #life,978504345397313536
99,PaperBatVG,@obamanaked don't subtweet me,978542648872062976,obamanaked,for every like ill post something that makes me break out in a cold sweat,978540037414400001
100,mystical_table,@brennajanae So you just not gone subtweet me like that? Ok. You know I like subtweets.,978540070872539136,brennajanae,Rodney got me joked right now 😂😂😂,978538562080661504
101,taylordelorme,@terryllane_ Is this a subtweet at me for non stop sending you pics of Abby 🙄😂🐶,978521695723012098,terryllane_,Shout out to the moms who don’t shove their kids down everyone’s throat on all social media platforms. You da real MVP’s 🤘🏻,978491934858559488
102,sarahlannbro,@baileymcdowelll oo a subtweet ? u got her good,978517739303092224,baileymcdowelll,Don’t you dare give me shit for being “mean” until you look at yourself,978512696717975552
103,girlwithatail,@SteveSzlaga @AnnieLLane I’m always here; all tweets lead to me eventually. If only in my own subtweet fantasies.,978509176543457280,SteveSzlaga,I will gladly take being a “cat person” over being a “takes their dog into a grocery store” person.,978493766540574720
104,Big4Vlad,@ace_phd This is the worst subtweet ever,978508022887669760,ace_phd,Chronically late people; explain yourselves,978410177916559360
105,connlolhs,@GrahamFult0n dont fucking subtweet will hodson buddy,978506687442120704,GrahamFult0n,Your mcm posts his fortnite wins on his snap story,978331621471354880
106,GouldenDreams,@lovesickhalcyon Wow thanks for the subtweet,978504319442894848,lovesickhalcyon,oomf stans anything with a pulse,978503477474205696
107,manda_beauty_,@toofacedtaylor it’s still technically a subtweet tho lol,978502965341323264,toofacedtaylor,yikes y’all must really be far up giveaway accounts’ asses 💀☕️,978498798245826561
108,WaltzingMtilda,"@GentlemanRascal @AV_snarkeyes I'm too tired to subtweet.

I may do it tomorrow, though.

You have been warned.",978501101703127042,GentlemanRascal,HOW THE F DOES NO ONE MAKE A SONIC CANE?!,978488258219991041
109,shameeyaaa,@kabs_93 @njxmiah Bitch don't even try to subtweet me,978495487736074240,njxmiah,You send me back that J slash K said im just playin witchu,978489258557222913
110,naethaniel987,@MaddyM4 @WhiteMamba56 That was a subtweet,978495183703740416,MaddyM4,We’re adults now and we need to learn to communicate better instead of ignoring each other when there is an issue,978397040861380613
111,darbyunruh,@yaychloe i can’t stop thinking about how this might be a subtweet at me bc i did this k#last weekend for the first time,978493771217326080,yaychloe,ppl who post Story from camera roll TERRIFY ME. Be careful they’re among us,976255679999561728
112,double_crab,@imas_cg_racist major fat dog subtweet,978493531361857537,imas_cg_racist,not a big fan of people who take sole credit for a collective/uncertain origin revelation that precedes them ever noticing it,978486858966544384
113,tianna_hairston,@TheRealDonLobo I feel this was a subtweet directed toward me,978491084170039297,TheRealDonLobo,i love how i say “i need to get back in shape” like i was actually ever in shape before.,978469053965758464
114,edgyeboy,@gookcity Also why you gotta subtweet @DuckFanAccount like that,978490827239407616,Gookcity,If you’re single and lonely just realize it’s not because you’re a bad person it’s because you’re ugly and uninteresting,978490408517816320
115,racholak,@JustinUdry Did you just subtweet me?,978486719589863425,JustinUdry,anyone at Brown pls let me crash spring weekend to see andy paak,978395891638915072
116,jallabonte,@raaandaaa23 don’t subtweet my boyfriend. only i’m allowed to do that.,978485146960658432,raaandaaa23,Rip to giving in and re activating my pt,978479575788290048
117,slynchphoto,"@BoomBoomBetty This would have been a subtweet of me and my newly delivered portable infrared sauna.  That is, if anyone knew who I was....",978485135073947648,BoomBoomBetty,Why hasn’t someone invented a onesie for people over the age of 40 that is just made up of heating pads stitched together?,978258473145241600
118,ultsgd,@fxxckitgd is this a subtweet for cj 🤧,978484368636248064,fxxckitgd,You know friendship’s over when they stop sending u memes 🤧🤧🤧🤧,978482458046889985
119,M4RAIS,@wdwvaseline we love a subtweet😩😍,978483479108313088,wdwvaseline,I’m done replying to these lowlifes. If you wanna talk dm me. Bitch,978483088497012736
120,victoriafvitale,@zoeyyoeyy just bc i called u out doesn’t mean u need to subtweet me now,978483339790348288,zoeyyoeyy,i don’t like the way you make me feel.,978482884993568768
121,mystic_p1zza,@greenflava I feel like this was a blatant subtweet...🤔,978481803064463360,greenflava,People who cough and sneeze into their hands need electroshock therapy,978452052589367297
122,eowyn311,@Serpette_ subtweet af,978478085216628736,Serpette_,"Remember, not everyone on this earth likes 311. Doesn’t mean they’re horrible people",978465936289169408
123,dearlybesson,@JBHJOANA bc of course they both had to buy tickets to the same show !! then go subtweet each other !!,978475596283105280,JBHJOANA,ok but like I wanna know why 2 of his ex’s are going to the show.. lmao,978474760794329088
124,bIoodforged,@6WlNGS Is this a subtweet at moi?,978474167002648576,6WlNGS,oomf is cute /but/ oomf likes to drink ketchup.,978472705329713152
125,CoyaMiche,@YanaIsKing All you had to do was ask 🙄... don’t subtweet me dang,978473776320073728,YanaIsKing,"With certain people, I don’t want to sit and text you, I want to sit and talk to you, see you face to face.",978464501191364608
126,nutritionalyeee,@JoeyMeyer1st she a subtweet 👀,978473537777397760,JoeyMeyer1st,"knowledge is like, ʰᵘʰᵘʰᵘʰ, dope",978472619627503616
127,Rubandzzz,@KRYPTANAIT thanks for the subtweet,978469532992876544,KRYPTANAIT,this is why I hate boys.,978389577852268544
128,LivinDaybyDave,@liz_khalifa69 @eggymum Nice subtweet egg. @ me next time.,978466254741700609,eggymum,Does anyone else have sex dreams about lip gallagher,978455027286241280
129,KadenKardashian,@shiitdolan it’s bad to subtweet yourself,978463677824122880,shiitdolan,blank’s twitter is basically just a whole thread of unpopular opinions,978460394888007680
130,TheMathSolvers,@Sister_DaphnePS Is this a subtweet lol,978459023170301953,Sister_DaphnePS,I will never EVER create a thread with you-know-who in it. WORST idea I EVER had,978458276680687617
131,hannah_ob102,@moistdaddymax Wow thanks for the subtweet I'm honored,978457938028302336,moistdaddymax,My ass too P.H.A.T. to ever be stressed,978450649166860288
132,MasterofBleats,@sportsballcat This is almost a subtweet for me,978455718859767809,sportsballcat,"“I don’t understand how you can rp SO MUCH.”

“I work in IT?”",978449228308668419
133,zoerayee,@TheFraz3 Don’t you subtweet about me. It’s literally so normal,978455302831050754,TheFraz3,Is it normal to leave your car engine on while filling up with gas?,978435489102524416
134,saltymeuh,@ai_smh_a Such a subtweet 🐸☕️,978454960080871424,ai_smh_a,don’t rep an org if you’re not down for the cause....... you look like a clown sis,978095371992883200
135,popjunkie42,@TessaThompson_x is this a Haddish/Bey subtweet,978453829099253760,TessaThompson_x,the truth is so cute.,978160065696890880
136,SassyDCLady,@SeIpsa @DCDouchbag This was the actual subtweet regarding this plan 😬😇 https://t.co/rVQ0SsDjHv,978453232073822211,DCDouchbag,"Come actual spring weather I'm going to plan a DC Romphim bar crawl, mark my words.",978262113008406529
137,vanessa_cordaro,@ErikaSherwood5 i like when you subtweet me,978453150289055744,ErikaSherwood5,Y'all i hope you meet the person of your dreams bc its a damn blessing for sure,978442738055213056
138,hunterrgill,@_gillz_ o damn subtweet???,978452732683194368,_gillz_,Don’t expect me to feel bad for you if you literally don’t want to help yourself in a situation you managed to put yourself in...,978429243280515072
139,MotoDingo,@Frostgod_ You have my phone number you don’t need to subtweet,978452247653863425,Frostgod_,"Tryna be posted up in bed as soon as I get home, hmu if someone wants to join😂",978438154649681925
140,lydialatorre346,"@yaboiskinnydic Bih that subtweet wasn’t for u lol, and I don’t leave you on read😂",978449866882977793,yaboiskinnydic,“Wish u’d text me” she left me on read for 5 days and tweets this 🙄,978441349753114624
141,abvanced,@nadiamilovidov I feel like this is a Red Sparrow subtweet.,978445114572853248,nadiamilovidov,Nothing gets me riled up like a bad Russian accent!,978406150507970560
142,AustonToWilliam,@JeffVeillette Lol I recognize the subject of this subtweet,978442383716208641,JeffVeillette,"In case anyone's wondering, the Corsi rating for a puck bouncing off your body and into your own net is -1.",978441961945395201
143,_Lucien17,@Chloayyy Love when you subtweet me https://t.co/neG9HEJ80d,978441187844648960,Chloayyy,Boy it don’t get no better than you,978372066532610048
144,glowkuwonu,@somedumbshitgc im not hurt i just don't want to associate myself with people that will subtweet me multiple times… https://t.co/mKxjtyce0P,978439007825809408,somedumbshitgc,"Dear, ****
 
**** doesn't like you .

That's it.

Goodbye !",978426053873012736
145,SophieKidwell,@_amberjeffers Don’t subtweet about me,978438299009167360,_amberjeffers,Hi stop being a shitty friend &amp; I can promise you people will stop dipping out on you ☺️☺️☺️,978418163275636736
146,pondermymaker,@bossy_bootz @Traceykemp8 Hurtful subtweet,978437203591290881,bossy_bootz,"[holding megaphone] 

STOP TWEETING ABOUT THE SAME 3 THINGS",977743313129426945
147,glowkuwonu,@somedumbshitgc why are you acting like you didn't subtweet me,978436657962774528,somedumbshitgc,"Dear, ****
 
**** doesn't like you .

That's it.

Goodbye !",978426053873012736
148,TorrG,@katerinaamariee Hmm is this a subtweet at me? Cause you only have one twin... and it’s me. In case you forgot,978432300068192256,katerinaamariee,Finding my twin flame is probably one of the most amazing feelings emotionally and physically,978277750023704578
149,vividherron,@DEAVEYSANIEL love a good ol' subtweet,978432263703719937,DEAVEYSANIEL,everyone fucking hates them at this point idk why they’re STILL REACHING,978432130018660357
150,ItLewisTbh,@PapaCone_ pls dont subtweet me,978432049869737984,PapaCone_,"I have 240 unanswered curious cat questions

Most of them are fuckin stupid",978431718872047617
151,raul_lievano,@malitiboi don’t subtweet me,978430904262471681,malitiboi,js but If you fuck up that’s on you,978421693617127424
152,ariannnaa3,@savageJOJO94 @ me next time 🖕🏽 only middle schoolers still subtweet 🖕🏽🖕🏽🖕🏽,978430213150277632,savageJOJO94,Why are you going to FaceTime and be on pause the whole time 🙄🙄🙄,978429907729444864
153,__jo2x,@zaddypxnda Me tryna figure out which subtweet bout me 😭😭😂 https://t.co/OxnRMIFGs4,978428987000070144,zaddypxnda,Why not. ❤ for a sub?,978208268697845760
154,Ghost115_R6,@Frosti_r6 When you subtweet every time I do anything but still won’t unfollow me because you’re a sad prick.,978427762921885697,Frosti_r6,When u win one go4 and put a trophie in you’re name,978421709597478912
155,gaines2glory25,@MarlonOden You ain’t gotta subtweet me from the summer bro damn 😂😂😂,978427195210305537,MarlonOden,Here from niggas all the time like I want some work an after they 1st or 2nd time don’t ever see it here from em again 😂😂,978421678836518912
