,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
85,rafioftheleague,@jellywithnoj_ does this count as a subtweet or an at,976283274493378560,jellywithnoj_,"If you live in Illinois and didn’t vote today, do better next time. General election is in November. You’ve been informed.",976261261930278912
86,bagelboygenius,@NickandCh33se is this a subtweet,976282183672328192,NickandCh33se,"why are there 15 year olds that are funnier, smarter and all around better than I am?",976280569637056513
87,Laurenschweizer,@_jakeyjake did u just subtweet me😂,976278245799636992,_jakeyjake,"s’free cunsh, but don’t purposely dress like you’re homeless",976262151508824064
88,emmbueh,@LizFisher72 Because 1. It was totally a subtweet and you got defensive that I ruined yet again another one of your… https://t.co/xcs8pI0uoA,976276707068985346,Fiz_Lisher,From now on these eyes will not be blinded by the lights,976263755951521793
89,jvstatus,@_JimmyMcCormick The subtweet to me is what bugs me most ... guy has stated he was wrong since then many times and… https://t.co/W5eWKjNECl,976273634691035136,_JimmyMcCormick,"""I would trade Embiid"" -said the man paid to talk about basketball",976268043092361217
90,klutetron,@Delagold_x Is this a subtweet,976273350283677696,Delagold_x,Few things better than catching up with friends you drifted from,976268757076201472
91,vibingsuga,@SQUISHYEMILIO Ok the subtweet though,976273231488352256,SQUISHYEMILIO,Someone add me into active MARTINEZ gcs please and thanks,976272754335993857
92,_goldgoddess,@KillMaurice So you just gonna subtweet me like that LOL 😂😂,976272623977066496,KillMaurice,Rosa just gon act like I aint the nigga that told her that motto its cool tho,976236870014328832
93,emmbueh,@LizFisher72 It's totally a subtweet...,976272274696257536,Fiz_Lisher,From now on these eyes will not be blinded by the lights,976263755951521793
94,wyss_jake,@DamienTuescher Is this a subtweet?,976266728639549441,DamienTuescher,"Everything happens for a reason, sometimes you're stupid and make bad decisions",976257760873668609
95,amberFleming_,@this194 this is a subtweet [citation needed],976266306310647808,this194,I'm a Future Funk Subtweet Master.,976260355235155969
96,godlikemind,@KaufmanAudrey Is this a subtweet,976265614087081990,KaufmanAudrey,"Bernie Sanders is, like, actually really old. like not just “remembers 9/11” old",976261767939506179
97,archibaldcrane,"@mattyglesias This is a vicious subtweet of Madison campus culture.

Although most of the students don't have cars Matt.",976265324902232064,mattyglesias,The Acela Corridor bubble has its flaws but at least people aren’t constantly driving drunk.,976255891702939648
98,AubreyHolloman,"@ConservativeLA There's no reason to subtweet me, man.",976263436790312960,ConservativeLA,Some people don't care if they're famous or infamous. They just want their Norma Desmond 15 minutes.,976262976780029952
99,kwotus19,"@joeylux98 Just so everyone knows, this is a subtweet about me lol",976262558486335488,joeylux98,couples who have a rule of not letting their significant other go to sleep upset are the ones who make it,975571577629790208
100,markalodon,@Hoppin wow subtweet,976258489457680384,Hoppin,EliGE is the worst portal 2 partner in the whole world,976230646334050304
101,lodudley,@ayham_dahlan is this a subtweet,976252195808137217,ayham_dahlan,"dom just called me up, asked when I’m coming back from NY, and planned a movie night for the day I return. real friends",976234237006417920
102,hooperrenaeva,@AruXWah Wow I can’t believe you would subtweet your mom like this,976250794944221184,AruXWah,I low-key don’t like going to the gym with people. I don’t wanna have to wait around or quit my workout early for ‘em.,976247841290096640
103,Alice_Moran,"@megsauce brb while I kill myself over ""an subtweet"".",976249864911810560,megsauce,"so it's wild how much writing I can get done when I actually, u know, write",976248065643356160
104,Alice_Moran,@megsauce this tweet feels like an subtweet,976249194989215744,megsauce,"so it's wild how much writing I can get done when I actually, u know, write",976248065643356160
105,sodap0ps,@ImNyski is this a subtweet fuck off,976249077708083200,ImNyski,"*Opens twitter and sees a thread of signs*

“Libra’s are sad and don’t tell anyone”

White girl: Omg that’s so me",976247401068617728
