,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
38,seeeeeeeean,"@serinide I was just asking if you wanted pizza, no need to subtweet me",958763457704349696,serinide,the amount of people that triple message me when i'm in class because they're annoyed about not getting a reply is in the double digits,958697659073810432
39,gboer55,@taylorpaiger thanks for the subtweet. Its also not enough shirts btw,958763100735463424,taylorpaiger,today I got asked how many Led Zeppelin shirts I own... three. I guess that's excessive???,958748790311260162
40,Costalottadolla,@eleni_santa Lol I thought this was a subtweet at me 🤷🏼‍♂️,958762402169880576,eleni_santa,Why does everyone have a fitness account all of the sudden? Just because you go to the gym doesn’t mean ya gotta document it,958671163370205185
41,shxnnae,@LeclairMae Dude why you gotta subtweet your best friend what the fuck is this,958760546932809728,LeclairMae,"People LOVE to fight, always gotta make something outta nothing",958749803814572032
42,_KellyMarieC_,@JaredSant0s “I don’t subtweet” head ass. Get over it,958747207879999493,JaredSant0s,You sit there and say I make you look bad? Bruh look at your own feed lol,958743601457934336
43,2VOICE_,@okcumputer Is this a Bill Simmons subtweet?,958746817985904641,okcumputer,"My job? I sit on twitter all day until I see a very wacky news story, then I post it and say “Not the onion.” I have 900k followers.",958745690884202498
44,FriendOfSquanto,@HyoosDavus This is the greatest subtweet of all time 😂😂,958744295741128704,HyoosDavus,"Never ever call someone else fat, u never know what they may be capable of 🙏🏻🙏🏻🙏🏻🙏🏻",958704485139857410
45,juanchupacabra,@kinggeebs this is the rudest subtweet,958737364091727872,kinggeebs,some nights I really regret following who I've followed on twitter,958535116917235712
46,RylanSweet,@RileySavell I'm sure you wouldn't. He did just subtweet you though.,958736811588837376,RileySavell,Offered to train her 🙄 like she would know what to do with anything he can teach her.,958733245381832710
47,thecolombian325,@Vegabond__ I caught the subtweet. when we gonna fight ?,958733164020748288,Vegabond__,brockhampton fans some of the most annoying people alive on god,958725147757830149
48,YGutgutia,@jarrybot I generally subtweet people hanging upside down in their profile pic.,958728799616606209,jarrybot,the last text message you sent is the name of your memoir,958181415522308096
49,mtgilchrist,@Schofizzy You don’t need to subtweet me - I can take it. My point was that the movie doesn’t have the baked in fam… https://t.co/Dgr2ePkKPF,958721101579796480,Schofizzy,Critics telling parents not to take their children to a Marvel movie is rich. S'like you're seeking attention.,958718768384888834
50,still_chez,@LoLianave NVM lol I thought u was responding to my subtweet lol but I look like chip and Dale according to my little homie lol,958703041456279552,LoLianave,Imagine seeing yourself as a cartoon. How cool?,958548746635276288
51,imarkwardt3,@JustinJones301 Vicious subtweet,958703027443167233,JustinJones301,“My favorite people on snapchat are the ones who complain about their lives on their stories.” -Said no one ever.,958696778458595328
52,nathan_gillette,@Nicholaslongden This a LeBron subtweet? 👀👀,958702155522805761,Nicholaslongden,Never trust a dude that drinks wine,958356678214410240
53,LacedXanax,@UpAired this a subtweet or some shit i swear,958699316562055168,UpAired,"egirls flexing being ""anitwitter famous""",958690843484925955
54,sunbeaan,@yossilfouth (how every subtweet works),958697396103516160,yossilfouth,Also that wasn’t a sub to anyone specific just a general statement but if u think it’s abt u then it probably applies,958696923988484096
55,POTUS_45_,"@marcorubio ""Do not be like a horse or mule,without understanding"" - Marco is that a subtweet of @seanhannity ?
https://t.co/fPIyW2ozLJ",958684887661264896,marcorubio,"Do not be like a horse or mule,without understanding;
with bit and bridle their temper is curbed,else they will not come to you. Psalms 32:9",958683895200849920
56,afraidomfighter,@tholzerman this is like a pro-me subtweet,958680205400264705,tholzerman,"conservative British asswipe complaining about interracial couples in advertising, but no, don't dare call these people racist",958679226848129025
57,HenryKrinkIe,@rockhominid brutal subtweet,958654237088604160,rockhominid,"bearable: people who reply to dril 
terrible: people who reply to getfiscal",958654147678654464
58,smugmaeda,@toukosmaru @CherryBxmbss you DARE kinkshame me on my own subtweet,958632781982130178,CherryBxmbss,i cant go to sleep knowing Eldi doesnt fucking know what sparkling water is what the fuck,958630571588050944
59,christinedv_,@tinerex_ 🙄🙄🙄 -subtweet,958626892751421440,tinerex_,you all day at ayouko na!!!!,958613112743014405
60,marth_burton,@CUCUMBER_WARMER is this a subtweet cause uhhhh https://t.co/81My7CIy2q,958621886534926337,CUCUMBER_WARMER,(I’m secretly very afraid that someone will shop a guy fieri hair and glasses onto a baby bird),958598227967860737
61,imazombwe,"@ali_naka @mawarirej, here is your subtweet.",958614469961281536,ali_naka,"The fact that some fools think Moyo is relevant in 2018, explains why Mugabe ruled for 37 years",958601567594311680
62,STEM_cel,@usercorpse is this a subtweet,958606136097280002,usercorpse,I have to fill my mind with hate and business to hide the fact that I'm gay! Why can't I just admit it? I l0VE C0CK,958605975287672832
63,MarcStraight,@Pwnytail Are you breaking up with someone via subtweet?,958604263537725440,Pwnytail,Ok so I guess it's over??,958604059631603715
64,tjgribbin,@sarahhceleste Did you just subtweet the meme I just posted,958598902500024320,sarahhceleste,no offense but the mr postman vine makes me suicidal,958598815174529025
65,Mickeyclark33,@soycameron Is this a subtweet bout me camcam,958598828390744064,soycameron,Should you be worried about my safety?,958529119272058880
66,ISmellLovely,"@BooOMeringue I've been the mistress of the subtweet of late

💅",958595985495687169,BooOMeringue,"Goodnight you set of beautiful bastards. Even you. Yes you, you fucker. No, not you. Argh!",958464262170701825
67,itstripkehoe,@softlywes @alrightdakota Don’t subtweet than,958594834285125634,softlywes,"me: anthony can leave
ash, at the same time: we love the king of vine!",958561951017250817
68,thehatefulkait,@CoolBeanieGuy Is this a subtweet toward me,958589742601392130,CoolBeanieGuy,why are you the way that you are?,958589349549002752
69,addnime,@jiveass_baloney @liftrss Don't subtweet me,958589167339962369,liftrss,bad news: everyone is literally their avatar in real life,958471858428489728
70,1OO1O1O1OO1O,@BelleReaver This is a subtweet.,958587598750060544,BelleReaver,"So many lulz. 

So, so many. 

😂😂😂🤣🤣🤣😂🤣🤣😂🤣🤣🤣🤣😂😂🤣🤣🤣🤣🤣🤣🤣🤣",958586676422553601
71,MarkAndersun,@fatherkelssx When you go off on a subtweet rant it gets me raging,958585418957672448,fatherkelssx,i’m such an ass but idc i love it,958584448425095170
72,LayneBrickman,@KerianneKlug Reigning subtweet queen 👸,958584016151678976,KerianneKlug,Ever been really thankful for a guy friend in your life and then they say something stupid? 🙋🏻‍♀️🙄,958583684893986816
73,Mikaylanne_,@SatyvaT Retweet things and subtweet and tweet your opinions and thoughts about everything even if people get offended :’),958583041588453377,SatyvaT,What exactly am I supposed to do here?👀🤔,958582814651375616
74,GPaLegalist,"@ImJimR87 If my late wife were alive to answer this, there would be a long subtweet explanation about why she had t… https://t.co/tVqHS0VCLG",958581566036463629,ImJimR87,Typically at what point do you fill your gas tank?,958452203425030145
75,diabloxj,"@mattyctrapz Hey hey hey, we don’t subtweet in 2018. We straight @ them an call them bitch asses out",958577831243649024,mattyctrapz,How’s your social bandaid?,958568726923800576
76,heyangella,@singleytelfgirl is this a subtweet gaby,958577011802411010,singleytelfgirl,I love when people are like “everyone should stop sharing their opinions and thinking they matter” because... that’s... your opinion 😂,958576526248824832
77,michaelsaraa,@DjD0ubleA That’s literally the definition of subtweet you dick,958576481025880064,DjD0ubleA,Just because shit gets difficult doesn't mean you can't work though it,958541949144768512
78,michaelsaraa,@DjD0ubleA Is this a subtweet,958576078146203648,DjD0ubleA,Just because shit gets difficult doesn't mean you can't work though it,958541949144768512
79,weirdbinch,@history_witch Umm subtweet to the maxxx,958570511877005313,history_witch,you know what im sick and tired of? people not reading dates. especially a whole ass semester before hand,958526740590137344
80,IamErickVega,"@ErronWilder Don’t subtweet me, Champ. Just say it to me straight. And I didn’t say shit to anyone. You did post yo… https://t.co/fHzOlQhdNS",958567827379802112,ErronWilder,"I would say ""Snitches get stitches"" but I already done beat his ass anyways.",958565626372554758
81,Jackerstein,"@nicolelindsayy I'm just gonna slide in real quick and subtweet this 3 weeks later. 
https://t.co/Aes2wqitt3",958567348910415873,nicolelindsayy,"The intensity of most of the songs from The Greatest Showman just made it my new work out music. Thx musicals, love you.",950551763349790721
82,DrewEzell1,@jamiepfin Really mature of you to subtweet me. Next time you have something to say @ me.,958567329708822529,jamiepfin,i said something was weird and somehow drew twisted it to me being a republican .. what,958564019216044034
83,murphy_delaney,@markus7_ this is the most obvious subtweet i’ve ever seen,958566228213219328,markus7_,When you just trynna have a blast and party it up for frat theme and people get all sensitive on you..,958565750008053761
84,IanKropo,@vixticator Is this a Harold Lloyd subtweet?,958565682043637762,vixticator,You couldn't pay me enough to stand on top of the building like that. I would be freaking out. #TCMParty,958564467029303297
85,Mehrsajoon,@meilaudjj @alexchalitaa you ruined the point of a subtweet,958564679407865858,meilaudjj,A stuffed animal caused bare drama,957103511430316032
86,ironicfather,@bbybrady don’t subtweet me,958560904563646464,bbybrady,s/o to emma and payton for literally getting me over 100 entry’s. i love supportive friends.,958542315089465344
87,Simsek114,@salviapvlth_ Okay this was a subtweet to my scooter accident,958560800892948482,salviapvlth_,like those razor scoots or whatever those things kill,950276913335029760
88,ryleigh_stine,@cam_stubbs Never subtweet me like this again,958558285283635200,cam_stubbs,Do people really not have anything else better to do than smoke on their story???,958138203009101826
89,cicknrane,@cailinoharaxx #subtweet @ them,958554726446100480,cailinoharaxx,"I know you playin games, I know that's how it works",958554353199206401
90,meredithknight0,@mkcurry94 It’s all about a good #subtweet,958553679602290688,mkcurry94,I want to start tweeting but I am scared I will offend a lot of people,958388000395792384
91,EmGnZbT,@theroyaltramp I'm sure just another crappy subtweet you'd probably rather not have,958553397803696128,theroyaltramp,So what are you guys getting me for Valentine's day?,958544164806909952
92,b_walsh22,@yeetztweetz @PFTCommenter suttle subtweet,958550747544739840,yeetztweetz,dudes who drink bud light piss the bed,958503607304933381
93,Rositajones_,@Tease404 I know what this subtweet’s about 👀👀,958549737535393792,Tease404,I don't really believe in karma but HAHAHAHAHA WHEN BAD THINGS HAPPEN TO BAD PEOPLE. HAHAHAHAHAHA get fucked you stupid ugly cunt.,958548243721355266
94,Mollly_Kepner,@emilyymel Don’t subtweet me,958546693435387904,emilyymel,You all are BLIND if you think the Ewing Diner isn't overpriced,958483120919138304
95,Levi_crozier,@ColinCowherd That’s a big fat subtweet @getnickwright,958546238022062080,ColinCowherd,James Harden scored 60 tonight.  The media overreaction will be embarrassing tomorrow.  MVP talk all day. #ugh,958545573971292160
96,Joey_BigTime,@acapri49672 All a subtweet @ mom and dad 😛,958543771930636290,acapri49672,a really good part of being an adult is not having your mom yell at you for eating your food too fast,958502129118965760
97,itsTedJohnson,@subtweetRick Did you just subtweet all liberals?,958541786313641984,subtweetRick,Done with you liberals... it gets exhausting. ✌️,958540241387765760
98,lllLaurel,@Mikey_McDougal U just gonna subtweet my mom like this,958539905432522752,Mikey_McDougal,Harry Potter is demonic according to the Bible thumper in my class,958419375941447681
99,Excalibeard,@TakoArishi excuse you please don't subtweet me,958539898843262977,TakoArishi,"Oh hey look that fucking tank from months ago

I still see you and you're still bad.",958539014696513536
100,BethanyDamron,"@_cjarvis Like, retweet, subtweet, screenshot and post to Instagram for more like.",958535114996224001,_cjarvis,My sister hates when I tweet football.,958534723923599361
101,KynDough,"@GreediestGenius Friends don’t subtweet about friends! I didn’t say HE was wack, i said IT is wack... wack that he… https://t.co/2QKRKTYBfu",958534716348608512,GreediestGenius,HOW DO YALL CALL KANYE WACK WEARING HIS CLOTHES AND SNEAKERS? ENLIGHTEN ME PLEASE? I DONT UNDERSTAND!!,958534118362550272
102,DumbOx_,@vicky07mc don’t subtweet me,958534061634539526,vicky07mc,"I pity those who still live in hs post graduation honestly. I can't wait to live my life, glo up, and not be tied down.",958511889318850560
103,CinephilicCynic,"@FoxySC Don't subtweet me, jerk.",958533138489204736,FoxySC,I never thought it'd happen but I met a fucking flat earther,958516373604524033
104,Steinbukken_,@overgaybitch Nice subtweet homegirl,958530431011442688,overgaybitch,When someone uses the word retarded it really shows how simple minded they are.,958465147814649856
105,8Bit_Chef,"@AndroidPeach This is a subtweet, I know it",958528736172720128,AndroidPeach,When my cooking show finally debuts you have my word I will not make the joke about how Worcestershire sauce is hard to say,958501525030162432
106,potatoepaste,@WillieCooley Is this a subtweet?? Not this again. Hopefully u and @okrydokry don't team up on me,958526657815568384,WillieCooley,I went to Denny's and ordered a gran slam with hot takes,958526136115396609
107,coccacocca,@Walldo Is this a subtweet,958522110800027648,Walldo,good luck to everyone’s tweets,958522009289310208
108,MatttWee,@saraxogee also this is 100% a subtweet at me to make it this weekend,958520940572430336,saraxogee,"I've had a lot of Buffalo chicken dips in my day, but Matt still makes the best one",958513945702227968
109,OMGItsAlize_,@ImLowww @iHunterTV You took the time to subtweet about a free dubs match because we shot bodies ? 😂,958516585056043009,ImLowww,Hunter doesn't even play hardpoint and we barely lose to kids who play 10 hours a day. Better shoot our bodies though 😂,958507503527985152
110,esbulkley,@annacerullix is this a subtweet,958516385856016385,annacerullix,it’s not that deep lmaoooo,958509470195290112
111,DavidHenry2,@fancycalvinist y u subtweet me bro,958511389848588288,fancycalvinist,"You merely adopted FV...I was born in it, molded by it. I didn't see divisions in the Body until I was already a man",958498438802542592
112,ncarvalho__,@Molk19 Big time subtweet,958507214200766464,Molk19,Vanvleet literally had a part time job as a shelf stocker at Sobeys Grocery when he was on 905 and now his rod is concrete droppin 25 a nite,958498611746213888
113,CagedBirdsCafe,@TheWeirdWorld Great DJT subtweet.,958505699734106113,TheWeirdWorld,I feel sorry for all parents that spent years and money raising a child and he grows up to be an as*hole.,958504860294500352
114,rosario_ungaro,"@alondrughh Just because they’re lyrics, doesn’t take away from the fact it’s a subtweet 😑😴",958503645393203200,alondrughh,you ain’t really bout that nonsense,958452612600229888
115,rosario_ungaro,@alondrughh See you subtweet all the time,958502600617242624,alondrughh,you ain’t really bout that nonsense,958452612600229888
116,FW_Medieval,@SapphoFanClub this sounds like a pleasant subtweet @theyareaboutyou,958501755519668224,SapphoFanClub,if we’re mutuals just know i have dreamt of u,958501138269077504
117,lifewinning,@ethanchiel Ethan was this a subtweet or did you get subtweeted https://t.co/mSYLpWWivd,958501752889847808,ethanchiel,"if you subscribe to certain types of philosophical idealism, all followers are fake followers",958436978667802625
118,eunicekokor,@ktgonkt my reality.... #subtweet @joshua_allon,958499736922636288,ktgonkt,imagine dating someone who is excited about the things u create,958488450470240262
119,ColdWorkJaee,@TheRealMani__ Damn lol subtweet I’m never Hip 🤣😭😂,958498022685626368,TheRealMani__,Why females constantly sub me I’m being subbed by like 9 of em rn smh,958493700941893637
120,ariellecohen,@melissagira I’m sure this is a subtweet I’m missing the context for but this is also an evergreen statement.,958496119138471936,melissagira,ABUSES OF FOUCAULT SHOULD COME AS NO SURPRISE,958491261706661888
121,IvyRivera,"@Louis_Tomlinson is this a subtweet to my tweet? lol good to know, love. keep grinding! 😘 #iHeartAwards #BestSoloBreakout #LouisTomlinson",958493122970845184,Louis_Tomlinson,Grinding away in the studio. Feeling really good about what I’m writing. Keeping that shit real and honest,958471781584658432
122,BigHen9,@AgainstMyWILL10 Holy subtweet #GoldenAgeOfBiking,958492422354423808,AgainstMyWILL10,"You’re going from point A to point B in the city (walking or driving), which is most annoying?",958488232148299776
123,jmsmkm,@Blochead4real is this a subtweet about my penis extension or,958492014642737152,Blochead4real,It must be weird to have had massive body augmentation when society turns the page on the somewhat permanent choices you’ve made,958487355278557184
124,nickwan,@MikeDSykes It's alright just subtweet the real answer my dude,958490421100974083,MikeDSykes,Stephen A. Smith is at the Wizards game tonight.,958489137883041792
