,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
40,JackTaikina,@angryeline Still the hardest subtweet of my twitter career,970669602635206656,angryeline,Your #mcm pretends to be a white trash frat boy Trump supporter but is actually from central New Jersey,838463615317442560
41,KatMinorah,@capri_queer Is this a subtweet for @SawrasaurusRex orrrr 😂😂😂😂,970668131973677056,capri_queer,"Straight people at a party: all trying to makeout without each other. 
Me: eating queso in the corner, alone.",970614937180545025
42,SMTuffy,"@BenDWalsh Dude, impressive subtweet. I literally just did that in a meeting .",970666304112865287,BenDWalsh,watched The Post last night and I just have no idea why they made this movie,970663590599544833
43,malloryt15,@jogan___ did you just subtweet my mom,970661490540843009,jogan___,"Is it acceptable to capitalize ""lol""",970641688522907649
44,vvonx,@kgtampus3 Bitch I know I have something to do w this subtweet hahahahahahaha,970656986713878529,kgtampus3,Well that was some mood setter 😏,970654545469571072
45,SterXIII,"@OneWhoSupports U just gonna subtweet me like that 
/cri",970653884581638144,OneWhoSupports,I remember when I was dating eboys.,970653178558648320
46,AhmedinhoJr,@cutasterfee don't subtweet me pls,970650838355070976,cutasterfee,I wish more socialists hated capital as much as they hate other socialist ideological strains,970649780375433216
47,boobzi1er,@gloriousteinem I’m searching for that subtweet and I can’t find it r u rly that paranoid lol,970650046763999235,gloriousteinem,the “send read receipts” option is *pretty* wild if you really think about it,958170841774280705
48,ArionMickey,@kMASTRlX Dont try and subtweet to dodge us. Were on to you.,970648272120446976,kMASTRlX,"Note to self.

Don’t tell the people you game with, that you’ve got a female friend.",970645948253835265
49,nortools,@Si subtweet,970639223811387392,Si,I don’t know about water cooler discussions - I normally end up with constant heading to the toilet discussions.,970637866006122496
50,VolticsOfJinn,"@eciIaD i dont tweet about your mate, i havent tweeted about him once, you don't tweet at us but you subtweet us al… https://t.co/lEys0VpdQg",970637853825712128,eciIaD,LOLOLOLOLOL drown is useing a clan tag that everyone has been using for the past 2 weeks for his montage challenge,970554113124544513
51,heyyybye,@Morbid_Creep @girllitasf You're starting now 😒 khd nay hi subtweet ki 😠,970637335011495936,Morbid_Creep,This guy can't say anything mean to his gf and fights with me whenever she makes mistake. So does it make me his gf?,970606144740872193
52,laya_smin,@DodgeGGz is this a subtweet you alcoholic bastard 😤 water lit af,970631543008964609,DodgeGGz,drinkin water the coolest thing to do in 2018,970458071993540608
53,Glad_Mind,"@QR154 plz don't use subtweet :p
no one can do better chitrol than us :D",970629375057125377,QR154,Umar Cheema deserves Mubasher Zaidi kinda treatment but Insafians are busy in Membership card campaign.,970628860696985600
54,RosmanPositivo,"@realDonaldTrump Did you subtweet your future self from the past? 😂

https://t.co/9uAITh7IO5",970603224838189056,realDonaldTrump,"The Oscars are a sad joke, very much like our President. So many things are wrong!",569730008945692672
55,GoogleWacoSiege,@Jevndogn Peter Sweden subtweet,970581226322096128,Jevndogn,imagine having a flag in your name of a country you've never even been to,970580835161329664
56,SydStarr97,@mariegn__ This isnt even a subtweet. This is the entirety  of burlington.,970573159442370560,mariegn__,you wonder why people talk about you like they do but you made your own name for yourself. congrats hoe. 🤣,970572546247659520
57,realNickLand,@bigfack Nice subtweet 👀,970566787401113600,bigfack,goth girls talkin about dying their hair on the TL 👀,970564153227309062
58,KevvyyG,@Savanna__Butler Why you gotta subtweet me like this,970556825899819008,Savanna__Butler,Lol how do you get a guy off your back that can’t seem to realize I’M NOT INTERESTED,970468387481575426
59,phil4change,@andrewwhiteau So this is a subtweet?,970556190244593664,andrewwhiteau,have you ever witnessed a convo where one or both parties allege harassment but you’ve witnessed one or both behave like utter wankers,970532572680695809
60,jfield,@ktjnwow Don’t subtweet me,970555413866340352,ktjnwow,There's always that one person you have to summon 3 times to the instance 🙄,970528873635921920
61,reetuadhikari98,@iskandev Khaled subtweet u pedo,970549181055107074,iskandev,Someone find me a cute soft spoken leb guy pls. K bye,970471829956694016
62,marissa_hur,@stephhmirandaa Next time you an just @ us if you're going to subtweet. @LorenaSeda @killinit_hard @LucySeger @Highflyer_08,970541045967740928,stephhmirandaa,all the girls are going on spring break and didn’t even bother to ask me to come 🤷🏽‍♀️ #itsokay,970359880493215745
63,_CallMe_Collin_,@HaruStocking kimo force(d to catch this subtweet),970539562593169408,HaruStocking,"kimo force(d to get a divorce)
kimo force(d to pay alimony)",970539370963972096
64,SpeinerWeiner,@kendall_barker i know this isn’t about me but... subtweet,970537241721237504,kendall_barker,People who have their read reciepts on and still choose to leave you on read and ignore you ARE THE WORST KIND OF PEOPLE,970510178951942145
65,ecocreative,@stilgherrian sub edit subtweet,970532845440532481,stilgherrian,"Subediting. Which is to say, I want to kill people.",970528631356207105
66,lauryn_lomas,@geege_lozano hope he sees this subtweet,970529526936690689,geege_lozano,so uhh... whaddya do when you tell a guy you’re not looking for anything &amp; he continues to flirt w you,970493165370249217
67,happeningrabbit,"@pathhyena This is clearly a subtweet, but not the bad kind.",970528982046314496,pathhyena,Sometimes I follow people because they have really mundane tweets that are well written and I appreciate the peppering in of normalcy.,970513472625750017
68,PlSSBABY666,@itsuurose is this a subtweet,970528462074195968,itsuuitsu,What 👏 is 👏 the 👏 point 👏 of 👏 being 👏 in 👏a 👏vc 👏if 👏 you're 👏 too 👏 shy 👏 to 👏talk,970527989485088768
69,mikek1_7,@Turrinni this doesn't count as a subtweet at this moment in time,970527539700617217,Turrinni,People who do opium are nogs tbqh,970527151039578113
70,jackaIopes,@phospenumbra dont subtweet me,970527536210886656,phospenumbra,Why can you always tell when someone is really fucked up in pictures,970527372767358977
71,davechensky,@richardrushfield I interpret this as a subtweet and I am offended Richard,970521029205417984,richardrushfield,Twitter is never more annoying than when something needs to be explained,970520128050753536
72,Jacobthesith,@prettyindie @nickj411 Ouch that subtweet hurt,970509885501685760,prettyindie,At what age do y’all think niggas grow up? Like turn into men?,970399037462630401
73,ASAPHRED,@claudiamarinaa @ me. Dont subtweet me,970509429971079169,claudiamarinaa,“Why is she wearing a swimsuit tucked in mom jeans while wearing Toms from a dollar store. TRAGIC”,970168425103478784
74,conncrwalshh,@windowsopenow is this a subtweet @ connor,970506172087152641,rebeImatt,i’m about to start sobbing bc of One Man not knowing how to keep his mouth shut,970505639297298432
75,CallMe509,@_Stael_ Dat map subtweet ou 😩😩😩,970504873967005697,_Stael_,Staël pa kwòch pèsonn. 🤷🏽‍♀️,970500778149466112
76,toanimpala,"@dabsuga Oh great, a subtweet",970498336963821568,dabsuga,S/O taking their S/O on shopping sprees is so cute i love couples wow,970484849910992896
77,glossyariel,@alwaysbeech did you just subtweet me JOS,970497840635097090,alwaysbeech,people always assume something happened to mine and lexis friendship im- WERE STILL BEST FRIENDS PEOPLE,970497767582904320
78,GinsengAndTang,"@realbuntyking nice subtweet, dramaboi",970497523851735040,realbuntyking,Tom Sweeny is a fat god.,970496516682067968
79,detroitbadboys,@Jamie_Delancey This is a DBB subtweet,970496389502382081,Jamie_Delancey,"Ah yes, the patented “manufactured viral moment” portion of the show.",970494792365957126
80,hannahp731,@vincentjcraig Don’t you dare subtweet like that,970493365086236674,vincentjcraig,Filmakers realize that not every movie about Mexico has to be about the day of the dead right?,970489975044235265
81,marissaruizzz,@davidhholly Lol don’t have to subtweet either 🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️,970491884262051841,davidhholly,If you don’t wanna do something just say it✌️,970489496100683776
82,flowrmeadow,@yungcomputer Is this a subtweet,970490348634910720,yungcomputer,"I don't have enough opportunities in my life to tell someone to ""read the fucking room""",970485495988760577
83,reoisrad,"@M5Hansen so this is what happens when i drive home huh

you subtweet/toast me on the tl",970489391796846592,M5Hansen,best part of the hockey game was hearing some fool hilariously mispronounce yzerman,970457492260974592
84,ASAPs_Fables,@HockeySavants Don’t subtweet me bro,970489177807708161,HockeySavants,This Kobe Bryant Basketball movie ripped off Space Jam since it's about basketball too,970489065052229632
85,maskochist,@gIooomy don't subtweet me ever again!!!,970483711295631361,gIooomy,i hate when people mock me,970483522170380288
86,RomanovaNRS,@SuperKawaiiDesu Was this a subtweet triggered from my gym post? lol,970483183274921984,SuperKawaiiDesu,Thighs are like blockstrings: you need a gap to open up anyone good,969234742242697216
87,_Mr_Merrick,@Dave_was_here Block out of spite and subtweet?,970482687487160320,Dave_was_here,"So, what is the protocol when someone you follow unfolows and mutes you because of a disagreement?",970474723749613568
88,tschubauer,@Goodtweet_man thanks for teh subtweet bro,970481363202830369,Goodtweet_man,Best Director goes to...Adolf Hitler?! Whoa jeez. Someone made a faux pas. #Oscars90,970481111439638528
89,chanelinezp,@Rebecca_Bates Is this a subtweet for @rebecca_decz 😂😂😂,970480264450277376,Rebecca_Bates,"Wow, say what you will about Ansel Elgort, but that is a handsome jacket, wowowow.",970479088161849344
90,koumomochii,@queentomu it's subtweet town,970479228096454656,queentomu,Ioma and I have twitter beef 😔😔🔪🔪,970479060370391040
91,akaMinut3_M3n,@GalvinSeriously @MrMikeCalta You win one for Best Editing in an emotional subtweet! #Oscar,970477499355467776,MrMikeCalta,Come ion.... get this relic off stage and get in with it #Oscars,970471718664929280
92,audreymiranda21,@MsKris_91 I can't physically beat someone up but all I'm saying is I'm always down to subtweet on your behalf should you ever need me 😂,970477007443320833,MsKris_91,I can honestly say I’ve never felt more hurt and betrayed than I do now. Not really sure how to move on....,970459690869100544
93,_terroirism_,@thedealwithalex this is a subtweet and im right next to you,970474662365888513,thedealwithalex,"I'm no closer to knowing how to pronounce ""Gal Gadot"" than I was 30 minutes ago. #Oscars",970471268041576448
94,coolkenny27,"@baileystaysposi 🎵You’re so vain, you probably think this subtweet is about you🎵 #Remastered",970468476371468288,baileystaysposi,"You see, pettiness is what people resort to when they have a void to fill.",970467651045744640
95,JordieBee_,@jazzychoi1991 don't you subtweet me,970466849463984128,jazzychoi1991,"Having a really annoying voice must be a shitty in life, imagine talking like you have a dick in your mouth all the time",970447776902459392
96,Dark_Bound_End,@Pyroastic subtweet,970464027682930688,Pyroastic,Tfw a 13yo is more mature than a 20yo,970463941758513152
97,DeMarcoDraws,@dennisdiclaudio This subtweet of Donald Trump is gonna kill him since he can’t read...,970462453942374401,dennisdiclaudio,Been in a very pulpy mood lately. Just finished Leigh Brackett’s ‘Queen Of The Martian Catacombs.’ What should I read next?,970455544023666688
98,BBAATTEESSYY,@macdadysoprano subtweet,970456529185878017,macdadysoprano,*overdoes obsessing about a thing and turns other people off it*,970454305332379648
99,A_Tay,@KeeNoLock Might as well be a subtweet to chuck,970454418024992768,KeeNoLock,I don’t see how folks go out every night of the weekend.. every weekend.. I’m tired for ya,970328571188310017
100,AllyKolaric,@KHarchick When you subtweet yourself,970453798459269127,KHarchick,Are your friends really your friends if they keep you on read???,970445552784637952
101,MaheenAijaz,@4deel_ that subtweet,970451327699640320,4deel_,I hate being in group chats that keep sending so many messages. Next thing you know you know you're trying to stay on top of 400 messages,970449367902687232
102,COACHELLABAILEY,@graysonskneepit is this a subtweet?,970450109887664129,graysonskneepit,I hate people that talk shit and hen cry foul when someone does the same to them,970448978105028613
