,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
20,ISizzleMusic,@osnapsteph nice subtweet dude,960245904681897985,osnapsteph,I'm honestly so blessed to have the friends I have ❤ I don't know how I got so lucky to have this wonderful people in my life.,960226181374251009
21,ranchobeagle,@Lizhov Don’t subtweet your mother.,960243163955949568,Lizhov,There will never be a stronger hatred than between parents and older family members and ripped jeans,960242819460890625
22,frzsu,@cults Did u just subtweet me,960235040113381376,cults,Locals make expressions in pictures like cartoon characters,960234938342825985
23,coptoit,@robininny Nice subtweet😉😂,960234150723837954,robininny,"“The definition of insanity is doing the same thing over and over again, but expecting different results” - Albert Einstein",960214921911947270
24,aijiujoe,"@TyronWilson honest to god about 10 or more of the most godawful this site has to offer, not even a targeted subtweet",960233192811827201,TyronWilson,it is a known fact that anyone who puts a list of politicians who've blocked them in their bio is probably a wanker,960227004313489412
25,bonehaver420,@moaw_ the @ button exists dont subtweet me coward,960226732962926593,moaw_,Lee is obviously the best Kanker sister?? everyone thirstin for Marie are the same ppl who keep screamign about wanting a goth gf,960226204015124482
26,clapifyoulikeme,@FeministYeti Was your original statement not a subtweet of Crazy Ex Girlfriend?,960223789501083648,FeministYeti,There is no surer way to absolutely torpedo a decent show than to incorporate a permanent time jump.,959981977138028546
27,KarlGreenfield,@MLBRandomStats I am here to say I support this subtweet.,960220499648401409,MLBRandomStats,"Only five pitchers (Kershaw, Arrieta, Kluber, Scherzer, Greinke) have a better ERA than Kyle Hendricks since Hendricks debuted in 2014.",960219722540371969
28,_alananderson_,@yaaaqueline @Hot_Flamez Reply = subtweet?,960217066044346368,Hot_Flamez,Wow so I guess playin people is the new wave.,959825486997225472
29,heresbrenna,@onlyemmma i thought this was a subtweet at me,960216169931210752,onlyemmma,Should I get liggity lit tonight and pull a post coalwalk Pam Beesly?,959916148392448005
30,gvccidove,@XGUCCIWITCHX *some subtweet bullshit about someone not being politically correct but the person making the tweet i… https://t.co/P1J8NcTBSQ,960216065069297664,XGUCCIWITCHX,Lets start a thread of generic ass tweets you see on the daily lol,960040773243740160
31,gloomboysx,@lmADumbass why did you subtweet me,960206276042067969,lmADumbass,Why the fuck do people still have their Christmas trees up,960205173128744960
32,CarpeMachina,@samhellohi Don’t subtweet me.,960202891020574720,samhellohi,Subtweeting everyday is edgy and mature. It’s something only adults do.,960202605677850624
33,PenceConscience,"@kaneburn @ColleenBoykin1 @Alyssa_Milano She won't read a subtweet, only one way to find out",960202272914493442,Alyssa_Milano,"Listen, it’s super simple, if you show up in my timeline with any kind of bigotry or hate, I will block you.",959982291001884674
34,AGhostlerer,@fuggenbish Is this a subtweet,960201653835255809,fuggenbish,"Don't trust thirsty bois
They don't know how to make friends",960158467993620481
35,aclynch42,@kassandwa @ me hoe I know this is a subtweet. Square up or straighten up shawty https://t.co/YBErRGEShv,960198718917103617,kassandwa,i'm thankful as fuck for my true friends fuck all u fake ass bitches,960186859870703617
36,sumthin_randumb,"@TCAlchemist_ @cogexm I saw your little subtweet, calling us trolls and all that 😂",960195617355165698,TCAlchemist_,I’ve been pretty generous w/ the mute/block button lately 😊,960189583702011905
37,JillianSay,@lilaaron911 Is this a subtweet to me,960193100470562816,lilaaron911,why does everybody go to bed so early fuckin nerds smh,960120768293040128
38,punchhappiness,@twinkbahn riley is this a subtweet,960191307976032256,twinkbahn,i wish i was hot enough to have international thirst followers so late night twitter wasn't so boring,960191117995077632
39,HitDaKwong,@alanalian_ this is a v obvious subtweet,960191089427787776,alanalian_,In 2018 can we leave behind quadruple texting,959848357912088577
40,globalist_chill,"@jessesingal Mate, your obvious subtweet is obvious.",960186468105891841,jessesingal,When you're so woke you platform people notorious for aggressively hitting on 13-year-olds at malls,959859288108945409
41,sarahalmutoteh,@jumanahalqallaf How else would he be able to subtweet you in peace??????,960182230533492736,jumanahalqallaf,Sooo offended that my dad had twitter before I did and he never tried to follow me or even ask what my username was,960172777826410499
42,ER_NoTR,@80Grey well you don't need to subtweet me so early,960169163418472449,80Grey,Not to mention sometimes critique is leveled from folks who say and act like they mean well but end up grandstanding,960157119298392067
43,TheFabulousMac,@Snowgeking @mso__nitup papst hat subtweet gemaked,960159629870292992,mso__nitup,Wie behindert muss man sein um zu denken das die screens wo der papst user beleidigt echt sind?,960156945318662146
44,ohnoletsgocrazy,@fattydaddy7 Is this a typo and actually a subtweet about my huffing?,960143507741724673,fattydaddy7,I see Klis is back to snorting glue and tweeting at the same time again.,960141545147129856
45,upickahandle,"@AyoCaesar Is this a subtweet, bab?",960114864520880128,AyoCaesar,"This fucking country, where having a regional accent makes you “working class”, but having a low income doesn’t.",960106901160841216
46,GrimoireOfKenjo,@soymilkman_v2 Nice subtweet of all the Mexican hentai Twitter accounts,960104451875966976,soymilkman_v2,"*low res 2D ass*
ah yes, this is what i, the hentai master, lives for",960102759298052098
47,Lulwah96,@Algharabally_S Aum تقولچ:  @ me next time and dont subtweet me 😂,960103578059894784,Algharabally_S,It’s toxic... being with you is toxic,959795865425727488
48,Alex_Alvatraz,@sopczak26 The subtweet tho,960079531024543744,sopczak26,Alex dont be liking my tweets if u aint gone retweet them cmon now child pls,960077606845546496
49,KLobstar,@SagTheBobet don’t subtweet me you fuccer,960045872385060864,SagTheBobet,I’m sad so I’m finna take out all my anger n frustration on ppl who wear bootcut jeans,960045542477828096
50,unabombthis,"@gueri11agrodd don't subtweet me,,",960045726389669888,gueri11agrodd,"Asking ""both sides"" to get along is like forcing someone w/ goals into a relationship with a suburban weed dealer",960043002172444674
51,KianLawleyTeam,@nikkiiiibby @kianssunflower_ I dread when they ask how old I am 😂 especially since some like to subtweet about old… https://t.co/1eFy2afmgO,960045452023422976,kianssunflower_,I feel so old compared to some people in the fandom 😭,960039325839872001
52,504clark,@xoxo_taj_BOSS You subtweet me 😑,960035795586383877,xoxo_taj_BOSS,I’m just trying to find somebody who won’t leave me on read 😪,960022885153767424
53,ceejayjohnsen,@Pullthepocket Did you see me subtweet him?,960030523182563328,Pullthepocket,"My timeline is MMA fights, bad FISA warrant chatter, ITP pissed about jackpot bets, and people talking about DeRosa when he’s in bed.",960026828034527233
54,Faaabled,@OldManQarth Imagine replying to the reply of a subtweet just to say I don't know who it is about which is usually… https://t.co/OaQxfnoT4G,960029625773535232,OldManQarth,imagine talking shit to me but not going good any time i play with him like zip it cunt ur shit,960005336118657024
55,LindseyRaeghan,@DanthiaSantana Don’t subtweet urself like that,960025352994279424,DanthiaSantana,Some bitches are just so slack🤮,960022616227635200
56,xmjs_,@mortals this better not be a a subtweet,960021422532947968,mortals,after a while you just stop trying and caring,960020793559339009
57,mairclare,"@mkchlada13 @schlitzenegger Nice subtweet, who is that about?",960019893289734145,schlitzenegger,"I am not more rude than the Second City server, and that thing is not a robe, period.",960019490007330817
58,Ultra151x,@GGFrosteV9 you don’t need to subtweet my parents,960018501816799232,GGFrosteV9,Parents who publicly humiliate their kids as a punishment should have their kids removed from their care.,959979176785793024
59,LittleLiam117,@ABatFriend nice subtweet NERDDD :P,960017352187416577,ABatFriend,how come no one keeps their pamps clean here =.= p-u~,960013418311888897
60,emily444444444,@40champ40 Is this a subtweet,960014010648231936,40champ40,New sincerity is finding it endearing when people mispronounce Tempe,960011747901038592
61,lolafell,@Foldpls is this a subtweet fold,960011958627065857,Foldpls,"important tweet please read

au ra in sweater with skirt",960011500382453760
62,beingcassierice,@AlexxMartineezz 👀 subtweet lol,960010038231359488,AlexxMartineezz,"One of my most random pet peeves is when people who are way younger than me calls me kiddo, like no bitch U the kiddo respect yo elders",959829742806601728
63,leviacooper,@devan_nieto Way to subtweet me https://t.co/DkXhRUCqyx,960008089100521472,devan_nieto,"Honestly, I'm tired of missing people who couldn't give a shiz if they ever saw me again.",959990520188719104
64,HourOfBrower,@JakeCatalano Bruh nice subtweet,960007317365325824,JakeCatalano,Spotify needs an option to sort a playlist by BPM!,959961986753875968
65,sporer,"@FullCountTommy Aww, you don't have to subtweet, little fella! I'm right here! lol",960007157289836545,FullCountTommy,Apparently a top 3 Cy Young finisher can’t be a top 50 starter in baseball because he doesn’t throw 90 mph,960005883785875456
66,emmadonelan,@Mikayla_7211 I love when my teammates subtweet about me😂😂,960004484490579968,Mikayla_7211,I hate when my own team mates trip me &amp; get me in trouble,959993684849815552
67,_naaynay,@dreharper56_ i think it’s both great and annoying bc like sometimes i WANT you to see me subtweet you.,959996823237611520,dreharper56_,I find it funny how I can tweet about my mans whether it's good or bad and he won't even know because he doesn't use Twitter..,959977471742377984
68,_Motyka,@itswarrenbuffet @AndyRichter epic Trump subtweet,959993273782886401,itswarrenbuffet,"Eat well.
Read books.
Study yourself.
Expand your mind.
Do better and get better.
You are your greatest investment",959855690763431936
69,eminem11683,@MadAnter @JadeBlondez It’s not a subtweet it’s a burn.  Subtweet would be subliminal lol I called you out 😂😂😂,959991072624730112,MadAnter,#ReasonsIWasDeniedBail I wasn't able to become a bitch to all of the inmates and jail guards!,959980769501499392
70,im_a_dreamer31,@justfrenchi 😂😂😂 the subtweet,959990187785883648,justfrenchi,"Mood , mood , mood bitch everything a mood",959905548224352260
71,notevengabbytbh,@MPAVictoria This whole movie is a subtweet of you 😂😂,959984619377508352,MPAVictoria,In a shitty mood so going to watch the beginning of Scott Pilgrim vs The World to try and pick myself up enough to go out,959940597820747776
72,hideous_pizza,@DangOlWill Can a subtweet bbe a subtweet,959981466187743232,DangOlWill,"Are you boning the pizza chef?  Are you still with your husband, in an open marriage?",959981210767249409
73,andruhodge,@courtneyact Can I subtweet @courtneyact while mentioning her twitter handle explicitly? Is that still subtweeting?,959973875114274816,courtneyact,Can I live tweet #CBBUK after the fact? Is that still live tweeting?,959925078237597697
74,sanchez2foster,"@GradyDFoster Aka Wife who tries to feed you healthy foods...? 
#shady #subtweet #atmetho",959971264302546945,GradyDFoster,I thought that now would be the appropriate time to let all my hipster friends know that I’m fasting from kale for lent.,959970339248918528
75,geertjan98,@genjitxt How dare you subtweet me like that,959971172166389761,genjitxt,"My brother might not be beyond redemption, but Twitter certainly is.",959941545322426368
76,emmaruthless,@AviVinocur is this a @KellyMcFarling subtweet,959959577218330624,AviVinocur,It stresses me out having athletic friends because I feel like they’re gonna be like “you wanna go outside” and I’m not ready for that,959947215316836354
77,MumleyPeg,@Sherrer25 I often pray I’m not subject to a subtweet by you. HOLDS NO PUNCHES. Lol,959958778501320704,Sherrer25,You love black men so much yet continue to hang out with someone who is known and admitted to have said racist things.,959910610975719429
78,DEVLIN712,"@timtimfed I don't like to subtweet, but second cousin of the Mummy is really insulted that she wasn't invited to the family party",959956325999538177,timtimfed,"How to fix the #DarkUniverse :
Bride of Frankenstein,
Son of Dracula ,
Uncle of Wolfman,
Cousin of the Black Lagoon",959954667445796864
79,xoxdalid,@__MoneyMitch_ Don’t subtweet me,959954991011201025,__MoneyMitch_,Don’t mix your liquor and then don’t wanna deal wit the consequences 🤷🏽‍♂️,959822938051575808
80,asyababy_,@mariiuuhh__ subtweet,959953686628786176,mariiuuhh__,How do you tell someone you miss them w/o talking to them,959941624640946176
81,Poet_AndTheBeat,@sophiaamaarie Such a subtweet... you just need to @ your mom. 😉🤣,959949780553121793,sophiaamaarie,i got my nails off a week ago and i already wanna get another set 😩😩😩😩 seeing people with acrylics makes me so sad with my little baby hands,959921583715504129
82,J_kreezy,@3rdand4 Weak subtweet.  @oFINITIv,959947347651375104,3rdand4,Next motherfucker that threatens my well being with their reckless driving is gonna get lit up,959908515350380544
83,mike_hugs,@bristling i'm taking this as a subtweet right now,959943975191961600,bristling,why do so many men still take selfies as if they think they’re going to combust if they don’t pull a face,959943314723299328
84,lydiarillo,@GwenVanDee wow nice subtweet,959941843642351616,GwenVanDee,Sometimes I sing “Smooth” by Santana featuring Rob Thomas to my roommate and she doesn’t understand it’s a song,959916868470534145
