,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
55,PaulTownSycopha,@TimmySaxophones Don’t subtweet me,967711487459344384,TimmySaxophones,He’s all snarled up on something,967708524972257281
56,34Frosty,@imrags geez rags you don’t gotta subtweet me like dat🤷‍♀️,967704363861970944,imrags,5 game loss streak with B's who average 7rws. About to switch to faceit since esea ranks LITERALLY mean nothing,967652255955673089
57,TheJonMiner,@StephanyNuggz oh fuck ya. Right there. That’s the spot. Oooooooooh fuck subtweet me harder daddy,967701741209825280,StephanyNuggz,I’m a vicious person meaning I’m deliberately violent and immoral.... right,967687988611309569
58,aKurruptz,@CruciiaI why do you subtweet everything you think,967699645110431744,CruciiaI,Don’t you love not trying in scrims,967699464625336320
59,darebearrz,@_kylamk I do care but ya go ahead and subtweet me😴😴,967696210755661824,_kylamk,Didn’t see you all day but guess you don’t care. 🙃,967694690878242816
60,xAzerez,@J2EzMrFlash nah ik this is a subtweet toward me. you should see the warriors fans on twitter i saw today,967685973822857216,J2EzMrFlash,Kids always say the dumbest shit,967685225005268992
61,guzmangabby1,@Leslieerosas_ but why would this be a subtweet to me? 🤢!? 🤔🤔🤔🤔,967682873686818816,Leslieerosas_,"My daughter keeps me busy, which means i don't have time to waste unlike other hoes",967679798091833346
62,ModerateInAll,"@jenniferjmedina I get the feeling there is subtweet I'm not aware of, but generally I agree.",967680711670067200,jenniferjmedina,"When someone calls another out for physical abuse and defends the victim saying there's no excuse, the correct answer is ""I agree.""",967677904422424576
63,luxrayts,@Zak_Ssb this is a subtweet,967660610858070017,Zak_Ssb,Be nice to your friends everyone,967660441139728384
64,adorexbadlands,"@bobaballs_ is that a subtweet sis? 👀
lmao jk",967658670455574528,bobaballs_,do not follow me and then dm me asking you to follow back i will block your ass so fast,967657679643598849
65,JordanZak,@katiedturner subtweet me and get 5 likes🙄,967658257383911424,katiedturner,Don’t like my tweets and not text me back you fucker,967568732536045571
66,rnbgrayson,@reverethan subtweet me next time sweetcakes xx,967657375518703616,reverethan,funny how when grayson tweets to be nice the most problematic fans suddenly change their attitude and agree with him,967657218962157568
67,bread_dish,@HarmerCam lol way to subtweet us dumbasses who go to college where we grew up,967655455588728833,HarmerCam,There’s nothing quite as depressing as spending time in your hometown,967630356961611776
68,jarritoes,@5ketchy thats a subtweet unemplyd bench,967649978632978432,5ketchy,"Hey I’m looking for a new bff/cousin
You have to not put laxatives in my food and you’ll get the part",967649580262203392
69,iamtrixiad,@scott_bomberg ???? did you just subtweet yourself,967649096730255361,scott_bomberg,Just admit you want to date somebody that fits a certain aesthetic.  Ok?  Thanks.,966841644648574977
70,theappleshow,@Julesilv Could you not subtweet my dad??!,967646800801705984,Julesilv,Is there anything more obnoxious than someone using their phone flashlight to look at a menu?,967592319145820160
71,MARTlNATORS,@admirecorbyn if this sum subtweet AB me ily but if it isn’t I still love u,967644163846975488,admirecorbyn,so obvious u hate me but whatevs ur loss 🤪,967643592540999680
72,Manjiino,@bipolarheroine embarrassingly obvious subtweet,967643443060146176,bipolarheroine,people who cry over posts of fortnite wins are jealous,967643137555554304
73,corey4evrfamous,@zachary_ibarra Wow you won’t subtweet that other gay because it’ll start drama but you’ll subtweet me okay I see where I stand,967642206097076225,zachary_ibarra,Hot take: the O.C might be better than Gossip Girl,967641484299141125
74,akrapf96,@mizzmic @juliaeberry @juliaeberry @zoeterhune not a subtweet i just think its a really funny tweet and wanted to share,967640663629139970,mizzmic,🤠 and 🙃 are the two most insane but powerful emojis if you see anyone using them please refer them to a psychiatric facility immediately,967242451248435200
75,FarashaRahman,@livingitup16 what's a subtweet,967632875330813952,livingitup16,You know those people who annoy you to your very soul? 🙂,967539823182573569
76,DHold_12,@Britneyyholden B you don't have to subtweet about me,967630590496276480,Britneyyholden,i can’t wait to be home so i can see everyone 😭,967627630425014272
77,mbragan98,@mackenzie_ragan Don’t subtweet Josh,967623598780420096,mackenzie_ragan,did you really even go to a concert if you didn’t put the whole thing on your snapchat story?,967620753540698112
78,Ratchetmania1,@ChrisVersus @Secant_Splat I wasn't even trying to subtweet tho binch,967623322295926784,Secant_Splat,I feel like I’m a fake gay because I’ve never watched an episode of RuPaul’s Drag Race,967610487360884747
79,ChrisVersus,@Ratchetmania1 @Secant_Splat I can catch a subtweet binch,967623128242257920,Secant_Splat,I feel like I’m a fake gay because I’ve never watched an episode of RuPaul’s Drag Race,967610487360884747
80,Xmas_Enthusiast,@FallingbFlat This feels like a subtweet @ me.,967615985778937856,FallingbFlat,"I really want to be in my own space and create something but somehow my down time isn't actually down time, so",967615641581649925
81,linaahhhh,@Pugwall_22 I feel this is a subtweet 👀,967615874235555840,Pugwall_22,Folks got on my ass about all my likes so ima chill out 😭😂 so I just screenshot the shit &amp; go watch them later lol,967608493401427968
82,Lurk_Morrison,@nosulragal Don't subtweet me.,967614871054401536,nosulragal,"that feel when you go to unfollow someone but see they follow you and you're like ""nah i'll let it slide""",967613749699010560
83,briiittneyyy21,@LuceCollett u really gonna subtweet Stan like that 😕😂,967610001836707840,LuceCollett,Stan you old little shit don't argue with me about a drink I didn't ring you up for.,967556018694737920
84,WalidTheMouffin,@BadCattitudes dont subtweet me,967606070712528897,BadCattitudes,yeah sex is cool but have you ever watched people you care about really invest in themselves and grow into even better humans?,967605942916472832
85,Liberal80sFan,"@spacebuttons yep! She's like the quiet rebel which is awesome, I think Lindsey would subtweet about whatever he wa… https://t.co/6lN78Ip9P6",967605472185303041,spacebuttons,"I wish Stevie would be into Instagram or something,I miss not getting content from that angel",967592760436981761
86,sehrina_m_,@Mp5mpPalmer I don’t subtweet ab my loved ones,967602988016717824,Mp5mpPalmer,Someone tell sehrina to stop spamming me with bitmojis of us doing random activities,967601590877204480
87,katemcc13,@briannawaselus Ugh love when u subtweet me😘,967599006829432832,briannawaselus,I got a thick thick white bitchhhhh,967595390588608512
88,Baku1488,@kronekodovv Another subtweet directed at me ~ ! https://t.co/3ErW2FXWT5,967596828089712642,kronekodovv,unfollow all k*reans (both ethnic and spiritual),967596467635470336
89,amarse,"@bwa11ace @beekhill OMG WOW I didn’t even see your subtweet, I’ve been home for 3 hours cleaning and prepping my me… https://t.co/UjhO66H7TZ",967593360235122688,bwa11ace,"It’s so much fun when your “friends” don’t invite you out for a cute night, and SO much fun they keep posting about it. 🙃❤️🙃",967564526236422144
90,__breeno,@rincewindsama Juicy subtweet is juicy!!,967590822316097536,rincewindsama,The plan is changing… but I think for the better!,967575094691168256
91,KennyDoyle3,@EvGuyBoston Don't subtweet me. Put my @ in there!,967589010066542593,EvGuyBoston,"A friend once told me, “Terry sucks”

He was incredibly wrong 

#Celtics",967570769453731840
92,that_boy_opie,@ChaseNix1 Did you just subtweet yourself🤔😂,967585558980714497,ChaseNix1,Dudes will workout for a year and think they know it all🙄 y’all make me want to throw up,967512845402476550
93,itsjordankay,@mlrswim123 I don’t subtweet but obviously you do,967578074694012928,mlrswim123,I tried....🤔 can’t fix u,967471787440246784
94,LeMadChef,@tufchik This either is the most 🔥🔥 subtweet ever or a deep joke I am not currently capable of understanding. 😊,967577818769981440,tufchik,"Parallel lines have so much in common 

It's a shame they're never going to meet.",967577230065901568
95,liseconqueso,@Kayla_Erickson @maggiewettleson this is a subtweet,967573510406201344,Kayla_Erickson,Worst pet peeve: watching a movie with someone who sits on their phone the entire time.,967554664970575872
96,SeeSpan22,"@MattsOurSemite Also, category 5 is definitely a @FrameGames subtweet",967572830832472065,MattsOurSemite,I have a theory that 90% of alt-right twitter users can be typecast as one of the following five personalities I've created here:,967564281104535553
97,crushedmoon,@thomas_kiddd I was assuming that was a subtweet soo,967570260823040000,thomas_kiddd,You always looking good though..,967527969680797696
98,_foxycoxy,@KayleyyySchmidt Get off your subtweet game. It’s bad,967569358250799104,KayleyyySchmidt,"Man, espn shows way too much of tiger woods. There’s other golfers okay?",967532168921612288
99,woofmute,@thrhldr subtweet,967563008007434240,thrhldr,bum ts bum ts bum ts bum ts,967499915189538820
100,famas_is_CUTE,@breadfucker9 Yo I catch dat subtweet https://t.co/dlhh1jOK52,967562454065729536,breadfucker9,"tyr, grabbing bread directly from the oven with bare hands: ooOOoh! That’s a hot hot baguette",967559671568654336
101,Lexi_OConnell,@lisenby82 If you’re going to subtweet you can at least tag me in it 😂🤷🏽‍♀️,967561708922339331,lisenby82,It’s crazy how a girls attitude can  completely change after she gets something to eat😳🙄,967558846930669573
102,lillyahnah,@MadisonPaigeDu1 IS this a subtweet of me,967555144522092545,MadisonPaigeDu1,People that cuss every other word  irritate me.🙂 I just don’t understand the logic of it.,967051895973011457
103,McCulleyCharles,@headaboveh20 it's not cuul to subtweet me like this,967551016240599041,headaboveh20,Romeo and juuliette reminds me of Charlie,967519727164837890
