,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
93,GwilliUte,"@ryanwmcdonald I know it's not, but I really want this to be a subtweet.",970881359014117376,ryanwmcdonald,The Jazz were +2 with Quin Snyder away from the game,970880831601299456
94,ninaaa735,@csydelko Like how dumb to subtweet makes you look petty af just tag him? Had no problem replying before lmao,970877193231347712,csydelko,don’t act like a martyr for owning up to something that you were content to ignore until you were called out for it that’s all I’m saying,970876248355295232
95,saunakim,@TheTazTaylor I lowkey feel like you be seeing my tweets because this seems like a subtweet to mine😂,970870201460903936,TheTazTaylor,"Down to have meetings with whoever, but you need to bring something to the table",970869601402867717
96,JadaaaNicole,"@thatgirlkotaaa I supported you through everything, don’t subtweet me",970869195687759873,thatgirlkotaaa,To all of my fake ass friends that approved my bang phase: y’all wrong for that.,970855235693539328
97,kerrybush,@computerfact that subtweet tho https://t.co/QGHVwvn9EP,970868272467009538,computerfact,"most email programs have a ""search"" function so you can find a lot of emails quickly in case someone asks for them",970867687676153856
98,iAMtheKM,@puddypii subtweet,970868215243919360,puddypii,"some shit posters are so bad dude

like why",970868113012084737
99,AVora100,@martagadek You can just @ me next time you dont have to subtweet,970866916784070657,martagadek,i want some pad thai from my personal chef :-(((((,970866586948112392
100,prayformantis8,@divya_105 plz be a subtweet to me,970861598381355015,divya_105,u kno those ppl you've never even looked at in real life but ur best friends with on twitter,970851874919337984
101,vohzae,@urgfsfavorite Why tf you still subtweet !? This ain’t 2015 cuhz,970861412632346625,urgfsfavorite,"Man i miss yall too , Damn",970860313850519553
102,HarrisZBenjamin,@sparks_smxth Is this a #subtweet? Lmao,970856796108750848,sparks_smxth,Some people really need to chill tf out and let people wear/do what makes them happy.,970855525733879813
103,FireDrayton,@jdinhtown JD with the subtweet,970852160098439170,thashark316,"Hot take, kind of:

I think Verlander going on Opening Day is kind of disrespectful.",970785153579651072
104,Dylannicol47,@ryannnn_922 Why do people who can’t even keep a relationship without cheating feel the need to subtweet me 🧐,970852110979026944,ryannnn_922,Why do ugly people w foot fetish feel like they have the need to talk about shit they don't know about 🙄,970845968722743296
105,ResJudiGator,@SassyDCLady subtweet @DCDouchbag harder,970849231459246080,SassyDCLady,i need to be productive. and take out the trash.,970849128132603904
106,Beccaahass,@Zach_Pierson16 Subtweet subtweet subtweet bitch,970847974736781312,Zach_Pierson16,Subtweeting doesn’t fix anything.,970846015841624065
107,dolanscamila,"@konshinibarini you’re deadass proving our point of you guys only knowing how to subtweet by,, hiding behind a gc a… https://t.co/e6GAgvnlXH",970846673416196096,konshinibarini,"it takes louis seeing your gc for a millisecond and forgetting it the next to stay alive?? ch sweetie,,,",970845446276046848
108,TrevorWrites,@JMcDonald_SAEN @HPbasketball Hell of a Matt Moore subtweet from Jeff here.,970845408556544001,JMcDonald_SAEN,"I'd mention that I don't think Memphis is a good team, but I don't want to invoke the Twitter wrath of the one remaining Grizzlies' fan.",970845303409606656
109,daftprinceling,@4venox Also according to another reply this is a subtweet so I guess I'm missing context here.,970840978650120192,4venox,"to those who prefer boys:
log off",970829033834536961
110,astro_cake,@dressupalisaie don't subtweet me,970838880923602945,dressupalisaie,"Professor Wondertwink Bussy, PhD.",970838515700453376
111,Trad_Post9002,@ahem_300 why did u subtweet urself,970837575433846784,ahem_300,"Greek Racist golden dawn Olympic triple jumper, wow",970836943377444864
112,Glydeee,@Kaztics dont subtweet my man @336Jordi like that,970831511489478656,Kaztics,An aspiring pro fisherman just asked to do a 1nd in PPs. LOL,970826204847755264
113,MrButterChicken,@mattytalks Don't subtweet Gaslight Anthem like that.,970825814370635777,mattytalks,Women love a man who carries a switchblade comb and has written over 700 poems that are all titled “the girl with the pawnshop heart”,970824990751895552
114,themosb,@davidanalyzes Is this a subtweet about my jump shot?,970821092985229312,davidanalyzes,Words of wisdom from a friend: Excel within your parameters.,970820843914846208
115,miaxsalomon,@itsJoey Do not subtweet me Joseph. I am a busy girl ok.,970820842895659008,itsJoey,"Mia never even talks in our group chat, all I see are the iMessage Tapback emoji reactions from her.",970815313666297860
116,ZOMGitsDeja,@PupsAndPucks Is this a subtweet about my food allergy,970813329546629121,PupsAndPucks,"Basically, being a terrible person catches up to you. 😇",970813106740920320
117,AutisticGondola,@NasuPlush dont subtweet me pls,970812688958812160,NasuPlush,was just thinking that I love my bf berry much and I wanted to let you guys know (again),970809651292966912
118,dudeRangers,@MikePMcgehee You shouldn't subtweet him like that,970812587528028160,MikePMcgehee,Gammons is the only good twitter account,970810732513198082
