,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
20,sanaaomar15,@AnasIbr16 Anas you now know how to subtweet halaa https://t.co/JKmxEr4yOu,962782211920588800,AnasIbr16,I don't think you liked who i became😂😂,962781207951040512
21,tommyhagerman__,@andthat1122 probably the biggest subtweet of all time?? keep this one in mind next time you chirp UNC https://t.co/GiTSMgTXwn,962781517704548353,andthat1122,Michigan now has more wins that UNC😂,962780329701462017
22,jadethelemonade,@spooxi Bitches mad u subtweet once but that’s all they probably ever do 😴,962777841648709632,spooxi,y’all really gonna crop me out of a pic with my whole man and leave urself in? lmaooo at least i’m still cuter than u,962767452403888130
23,StEvangelos,@omikhatib is this a subtweet,962773668978860033,omikhatib,Does anyone in Waterloo even hang out anymore or do we just wither away in our basements,962773351260401665
24,gullyguydomi,@xMauzyy Subtweet subweet subtweet subtweet subtweet subtweet Subtweet subweet subtweet subtweet subtweet subtweet,962771492151980032,xMauzyy,Sei schlau und stell dich dumm. ;),962762520007270400
25,babbi_gg,@MyPotnaB This subtweet needs some love,962769876032114691,MyPotnaB,You won't be my girlfriend.,962383852701388800
26,LindsayLyster,@wick_22 When you subtweet an Olympic event. 🏂,962766162277810176,wick_22,Judged sports are frustrating!!!  What do you think? #olympics #Pyeongchang2018 #teamcanada,962519733777117185
27,MorgoLyon,@Carlbro13 Don’t fucking subtweet me in my own home,962761873832767488,Carlbro13,You were coming off as clever then you lit the wrong end of your cigarette,962755017315938305
28,XLUnfortunately,@MadaoInTheSky This is a subtweet smh,962758388928139264,MadaoInTheSky,To uczucie kiedy BandytaFasolek16 ma dużego geja.,962758143578124290
29,Chyyy13,"@DirtyDiianaa just daily drama 😘 woke up to a subtweet so, i’m living ❤️ how’d you sleep? ;)",962754883718758400,DirtyDiianaa,I really like veggie straws.. anyone else?,962754113300828160
30,_lavenderskies,@Inkylover13 @no1 @Inkylover13 stop exposing me im trying to subtweet😂😂😂,962753594037559298,no1,In love with somebody who dont even fuck with me,961380634894721024
31,thecodyFedor,@d_reyes23 Thanks for the subtweet @d_reyes23 I’ll miss you too!,962753355591249920,d_reyes23,One thing I’ll miss about my home store (besides my coworkers) is the handful of slextremely attractive customers we have👀👀👀🤤🤤🤗,962446961356886016
32,lactosefarts,@ginzytweettweet is this a subtweet at me,962751889698934785,ginzytweettweet,So many people don't know how to do anything,962729256928403458
33,emilykennard,@Bxtremelynimble subtweet to me?,962747791666810880,Bxtremelynimble,"every time I need to travel, I dread it until it is booked, and then I get hyped and can't wait to go, and then I can't wait to get home",962746323756777472
34,jthalassites,@JAHeale Hahaha the best subtweet if it's about the one that just came up on my TL,962743912329818112,JAHeale,I will never forgive Jeremy Corbyn for spawning a thousand jokey 'sitting on the train floor' FB pics,962733788089454592
35,DJBiggnness,@BarackObarber I appreciate you for making that a subtweet 😂😂😂😂😂,962742954262781953,BarackObarber,"B lost good weight, and put that shit back on, figuratively, with all the 🐩's he's carrying now",962742016517066752
36,_iBLACKbeauty,@AmberDyann You do amber 😂 it’s ok all on yur Page yu subtweet so of course yu got to be lookin&amp; i kno my role I’m… https://t.co/ljJvnk30Dh,962738434405171200,AmberDyann,lol what I did you besides making your baby daddy happy 😂🤷🏾‍♀️,962695382139572225
37,itsKapoow,@boomitsmaia when you subtweet ayyitsjays response ;),962738415124074658,boomitsmaia,do u ever just think how the fuck have i never gotten pregnant,962736716783202305
38,theejuliaa,@KraigRaje LMAOO is this a subtweet,962736966478344193,KraigRaje,Ya she talk shit cuz i dont knoe my directions nigga,962606966752202752
39,DeuxSteamies,@Mike_Habs I know this subtweet is about @grantmccagg and @BWildeRecrutes. I’ve never seen such blatant cheerleadin… https://t.co/4rCaiXdaMe,962731284756860929,Mike_Habs,"Some Habs fans just lining up to suck certain Habs player and management’s cocks 

For real looool",962730110037188608
40,transmandanman,@jerrriiii oh shit i thought this was a subtweet lmao,962730759747526657,jerrriiii,Please don’t do cocaine cocaine ruin ur brain!,962209530506629121
41,bluenanafuck,@MadaoInTheSky Love how you subtweet and suggest that I’m gay,962730146712125440,MadaoInTheSky,"Admitting you're homosexual: The good kind of gay
Hiding behind lines like ""I don't like dicks"" ""no homo"": The bad kind of gay",962729204713492485
42,primvdxnna,@itsxojen Childish subtweet! Say it to my face next time!,962729063474515969,itsxojen,I’m actually going to report Margelle lmao,962728797022900224
43,MicahG_,@camillelsc Did you just subtweet me last night?,962726171040501760,camillelsc,I only appreciate the people who recognize me from my twitter,962548029986394112
44,JukesCOD_,@Shrzh don't subtweet like ur good anyway u always say ggs to mobo now ur piping,962724461580570624,Shrzh,The people I loose to in 2v2s,962723033671708672
45,merideth,@shadblast Is this a subtweet directed at me??? I just asked how you were doing! 🤪🤪🤪,962719193106976768,shadblast,it is entirely too early to be this annoyed.,962718846531534848
46,paigeehelfen,@mom2pbandk Did you just subtweet us,962714991399964675,mom2pbandk,"""Early bed time, it's been a long week""=mom&amp;dad need a stiff drink &amp; some time w/o kids. #momconfessions",962538481611366400
47,Gworkag,"@NymphiaYang Not you, i wouldn't subtweet you if i had troubles with your behavior.
I mean bex, from your previous… https://t.co/Pc5mDlACxy",962714247959638017,NymphiaYang,LRT: To be fair League of Legends community is filled with scum,962711585335795712
48,Rawssy,"@waifmu Do not play dumb, don’t subtweet him",962713895356989440,waifmu,why am I always attracted to damaged boys lmfaoo,962712508191649792
49,_ShakirAlii,@Rondos808s Mo needs to get twitter so y'all can have a subtweet war,962710697217052675,Rondos808s,Lol I’m putting my foot down u cancel ur ball up ur banned now,962709433288556544
50,Howie__Official,@Schatti030 Stabiler subtweet lache,962699675865440257,Schatti030,User denken sie sind krasse kokser aber ziehen pepp/Lidocain mische,962699574921121792
51,adrianagironaa,@carleycabellas I knew that it wasn’t a subtweet 😂 I saw yours after and I was like CARLEYYYY 😡😤🤯😱❤️ lol,962692207454060545,carleycabellas,It’s pretty disheartening when literally no one ever wants to see you,962479739817603074
52,brandonlasher1,@trishcostaa How dare you subtweet drunk Brandon like this,962676248685285376,trishcostaa,if anyone read my instagram post to becca in DECEMBER they’d know she isn’t my roommate just my friend lmao,962570947017486336
53,rayfrost60,@ShortStackKels If you can subtweet them you could prolly just tell them too 🤨🤷🏻‍♂️,962667109435232257,ShortStackKels,There’s nothing worse than knowing someone is cheating and not being able to say anything.,962662852090847232
54,Cinder5by5,@zashr_ That's a spicy passive aggressive subtweet,962660527401992193,zashr_,"“Stop giving idiots on the internet attention they don’t deserve...except DSP, tho because lol double standards”",962659979705626625
55,JKickinit30,@QueenofSparta This a fuckin subtweet to me? 😒,962653420929855488,QueenofSparta,"Generally, people prefer profane over profound. And isn't that a sad reflection.",962652175913701376
56,rozya,@brittleyouth Is this a subtweet,962648034407604224,brittleyouth,Which Olympic event would be more terrifying?,962642812801077249
57,ApexFetcher,@FjordFrost Don't subtweet me bby 😭😭😭,962646167111774211,FjordFrost,"I'm so, so tired of stalkers. I really can't express how annoying this is.",962642434495725568
58,SilentQueenW,@reponseutile Ce subtweet ahah,962632742377852933,reponseutile,le truc qui me fait le plus rire et me rend le plus triste en même temps c'est le sexisme dans le milieu vidéo-ludique,962632469072809984
59,bethhaydenhehe,@flahulach That's a subtweet if I've ever seen one,962624485752008705,flahulach,looking for a friend that will feed my spiritual side,962618741858152448
60,gabeoner9,"@CarissaSueBible @SkennyMane Here’s some advice, don’t subtweet people like a hoe when it’s none of your business.",962612836257026048,SkennyMane,Some people get drunk and forget how to act. Enjoy yourself. But don’t do something you can’t undo,962412524590084096
61,Ryno_RR,@Pznguin Please don’t subtweet me,962600760210067456,Pznguin,"Idk who told all these AMs to only think about OEing when they come off spawn, but it's a fucking trash can way to play lmfao",962598652068880385
62,noinstaali,@MitchasaurasRex You could just text me man you dont gotta subtweet man,962598876979998721,MitchasaurasRex,If you see that I recorded your snap recently just ignore it I didn’t mean to leave the screen record on.,962588724176433152
63,Taylorbrianna14,@AJChavez_ Y do you find it ok to subtweet me,962592559754305536,AJChavez_,"""My daughter is a girl""",962592209194373120
64,DavidGN40,"@pjpollina_ This subtweet is powerful, you might as well have @'d me",962589806332076032,pjpollina_,gonna beat up everyone who hasn’t played Super Metroid yet brb,962588371397873665
65,jarritoes,@5ketchy if this is how ur gonna subtweet me how is it gonna be living in TEXAS BECH,962586120721612800,5ketchy,My own cousin really just did me so dirty 😔😔😔 it really be ur own,962556724694589440
66,viagraofchaos,@VJVemu Wow what a subtweet. Wow.,962581688294535168,VJVemu,🙈 is the best emoji out there,962581420148391936
67,zach_beauchamp,"@Charles_Cox_C3 Thanks man, I was gonna say you can tell me don’t gotta subtweet it.. lol",962578828257210368,Charles_Cox_C3,Nigga if you can’t dress for shit I can’t keep you in my circle,962571900013588481
68,ThatNiggaDevv,@Charisssa_xO Dont subtweet me,962575504472707072,Charisssa_xO,Pretending to be a savage won't heal that hole in your heart,962571690646614016
69,BlakeATanner,@Stealsfromhobos It was too good for me to keep it secret. Also nice subtweet you mouth jerkin jerk.,962575035235033089,Stealsfromhobos,i no longer owe blake 16 dollars,962546187881603072
70,VJVemu,@IamHarshDave This is a subtweet to @sreekyshooter isn’t it,962569391580897281,IamHarshDave,"if youre better looking than me, please dont post pictures of yourself on here, i will definitely take personal offence to it",962567054388637696
71,D_sauce_,@happiidolans @Ryankingry Nope not you sorry you are cute BUT it’s a subtweet about @muabriannaa I’m his un-official wingman,962567533969592320,Ryankingry,"Some of you are bomb asf 

Oops did I say that 😅",962537668000165889
72,jam64bit,@Anarcho_Vampire @trgrrl Is this a subtweet?,962567489577193473,trgrrl,current praxis: stay up all night and take selfies at 4 am so i can post them at 8 when everybody wakes up,962549255524188160
73,awwhitesides,@JacobWhitesides did you just subtweet yourself?,962567204519796738,JacobWhitesides,the world is napping on so many artists that i know are about to be huge im laughing,962567063020584960
74,BenMaldonado33,@EvanBerg69 @dylan17101 shit..forgot we are only supposed to subtweet,962566124880760833,EvanBerg69,I hate when you go 5 years with someone who you thought was your best friend and out of no where they turn on you 😔,962565535094525952
75,obamalover25,@kept_simple lol classic Kev subtweet 🙄,962562464943624192,kept_simple,defending woody allen on facebook bc independent journalist lara borfnauer was mean to me on twitter 24 months ago. i'm normal.,962560533642842112
76,devinbalram,@elijahdaxx Thanks for the subtweet bro.,962562272269914112,elijahdaxx,it’s so frustrating when a singer has a nice tone but keeps switching pitch and missing notes,962560449043673088
77,Chyyy13,@ArianaPlayzz @RealCartoonist but yet you have to go and subtweet more on your rant ;),962558164074774528,ArianaPlayzz,Why is it so hard to have a conversation with someone in DMs? 🤷🏻‍♀️ why you gotta make everything public 🙄🤦🏻‍♀️,962556259680604166
78,nikkole_parker,@mfhurtig I hope this is a subtweet about me,962556559501950976,mfhurtig,miss driving around w all the windows down n singing to our favorite songs,961260088748068868
79,BradyStardust,@dangdweebie don’t subtweet me u worm,962553215219769346,dangdweebie,"I could stay awake
Just to hear you breathin'
Watch you smile while you sleepin'
While I choke myself and eat taco bell",962510318931988480
80,IllegalOpinion,"@DebiruSabaiba Then don’t subtweet and be honest with someone upfront 

Also u a stinky uwu",962548510259204096,DebiruSabaiba,Stop complaining about the same thing every fucking day,962547321509593089
81,PuddlesVGC,"@_LightCore @StarRaikouVGC @MegamiteVGC It’s not even a subtweet anymore, you just created perfect pasta.",962546815315955712,MegamiteVGC,Fucking garbage player got bailed out by rng at every single fucking chance he got.,962544821180104704
82,safiq5indha,@AnaiseRivera11 Nah I'm just to subtweet that girl (who still follows me) and tell her that I was right.,962546357046308865,AnaiseRivera11,James from Big Time Rush is on big brother I’m screaming!!!!,962538877729824768
83,gtsedillo,@Lyyzsed Yes we love a good subtweet,962546306248884224,Lyyzsed,pagtuon daw ug hulat pls lang,962545320012931073
84,_LightCore,@StarRaikouVGC @MegamiteVGC nah its subtweet about what I said last weekend,962545961708019712,MegamiteVGC,Fucking garbage player got bailed out by rng at every single fucking chance he got.,962544821180104704
85,SmallBlex,"@the_real_lurker @Wild_Tanuki He better learn not to subtweet, PUT SOME RESPECT AND @ US!",962544694579220484,the_real_lurker,Reminder: Don't ever talk about pop tarts to your drunk friends or they will shitpost about you RPing with furries. God help me...,962544324981547008
86,genuphobia,@crackth0t this is a very specific subtweet,962543263566745600,crackth0t,"Sex is disgusting 
says the virgin whos curfew is 7:30",962538633231138819
87,Dannicus523,"@srskank @LrrHrrr Quit trying to steal my subtweet, Sara. https://t.co/FGKo89VArD",962538806241972224,LrrHrrr,This tweet is about you. You know who you are,962537833956229120
88,Tripplol,@banshism the best kind of subtweet,962537974545240064,banshism,never talked to sinshei but he seems like literally the cutest human being ever,962537187748216832
89,alexwennerberg,@sammysosafan is this a subtweet,962535764100898816,sammysosafan,every time a man asks if i wear makeup i apply approximately one pound more of highlight on my face,961671670716141568
90,alexismoo5,@Camden_kaiser Oh so you can subtweet ppl but not answer my ft. You’re cut https://t.co/Apptbh6rY8,962530231436357637,Camden_kaiser,Please just be upfront with me.. no cutting corners.. not taking the “easy way” out... just give it to me straight up.,962526863859048448
91,VK_HM,@GrahamB47 @djbeema At the time a lot of people thought the Community scene was one long subtweet about Big Bang Th… https://t.co/JeB6OxcahU,962529541905436672,GrahamB47,The Big Bang Theory theme song is one of the worst things ever recorded.,962527154201354240
92,ZEEXUS,@tbhaylie don’t have to subtweet us slide it into our dms 💪😡👌💯💯❤️❤️,962526202668961792,tbhaylie,what is happening in my mentions,962525737910702082
93,zcxks,@tbhaylie don’t have to subtweet us slide it into our dms 💪😡👌💯💯❤️❤️,962526202618458112,tbhaylie,what is happening in my mentions,962525737910702082
94,ihyZek,@tbhaylie don’t have to subtweet us slide it into our dms 💪😡👌💯💯❤️❤️,962526201360404480,tbhaylie,what is happening in my mentions,962525737910702082
95,CyroRags,@tbhaylie don’t have to subtweet us slide it into our dms 💪😡👌💯💯❤️❤️,962526198344531968,tbhaylie,what is happening in my mentions,962525737910702082
96,RageCook,@hellafoxi yes and you can commemorate the occasion with a really obtuse subtweet,962526002533617666,hellafoxi,can i unfollow the pretentious people?,962524828174397440
97,MScott_Sinclair,@h3art_of_au subtweet?,962524722826063872,h3art_of_au,"“But her emails!”

And by that I mean my emails. Please read them.",962524303794176000
98,d0n_r,@genevieverice I'm thinking this is a Fiesta Mall subtweet or a really late one about Metrocenter,962520542380138496,genevieverice,How can we scream at each other/This is what is sounds like/when malls die,962519256930766848
99,keialadevon,"@iamJWILEY_22 If you see another subtweet, just know 😂",962519453039722496,iamJWILEY_22,When you care about someone you don’t walk out on em,962490525407473665
100,nyessler,@rachhellb Is this a subtweet,962518725789437953,rachhellb,Is it weird to go to the movies by yourself,962503068960075776
101,keialadevon,@iamJWILEY_22 I think I got it all out just now 😂 I like to vent in spurts. A subtweet here and there.,962517716707004416,iamJWILEY_22,When you care about someone you don’t walk out on em,962490525407473665
102,liamfromthebay,@yancy_zealand01 Omg you don’t have to subtweet you can just @ me!!,962517204540432386,yancy_zealand01,do you have that one person that just makes your day,962514166991892480
103,Elliance1,@Solid_Cadence nice subtweet,962511654108868608,Solid_Cadence,People still talking to me about smash like I still actually care about it lol,962502141800734722
104,DefiantlyFree,@MeerkatYitz Are you saying you don’t know how to pull off a subtweet in which people are tagged?,962508830637621250,MeerkatYitz,[Subtweet about stuff and things and people and drama],961987828505894914
105,UGOHALEY,@abbieverrips Well when you subtweet a population of girls going through a heartbreak what do you expect lmaoooooo,962500793302740992,abbieverrips,Shoulda known someone would’ve taken the time to make that about them😂,962476645734060033
106,in_thefurnace,"@Cicabeot1 is this a subtweet, but like positively?

because thanks &lt;3",962500088009441280,Cicabeot1,“Fractal” is a word more rappers should use. It’s a cool word.,962475773008470016
107,KKrunt,@AltPuppy GoldenSmoke subtweet?,962498140153802752,AltPuppy,"Copy pasting is funny guys, please laugh",962497853254918144
108,crankoline,@_lisuhh One time I asked Christian “is that a subtweet” and he’s never let me live it down,962497940823642113,_lisuhh,"i keep on saying “retweet” whenever i agree to something in person like a dumbass, i need to get off twitter goddamn.",962493509822566400
109,Lyssmarie_09,@Cromie15 Is this a subtweet about me 😂 #targetmom,962478929016602625,Cromie15,"Know what’s frustrating?? 

Trying to explain curling to your parents....",962442834166059009
110,Hedell7,"@amaraovermyer If I had the time and consistent focus, I would create a Twitter for your bitmoji and subtweet every… https://t.co/AxGPEFwKBH",962476907961790464,amaraovermyer,My bitmoji looks like me but not ugly,962474348761133056
