,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
52,familiatwin,@TwinWingedAria no need to subtweet!,975332258424000512,TwinWingedAria,been thinking about girls lately.,975237656593526784
53,KUWONUSBMOC,@FandomLover112 this highkey a subtweet to me and matt😂,975322703497449472,FandomLover112,"Don't act like i don't exist since ya got ya new thing going on whether it's ""for real"" or not",975322085785522176
54,BriccTheThicc,@Aiden_Projects Bricc Thicc subtweet?,975311899100372993,Aiden_Projects,Everyone loves to shit on reaction commentaries with absolutely no good points to support there argument.,975274449032409095
55,cryingcarlos,@sadandboujee666 this a subtweet ?,975311261679456256,sadandboujee666,"It’s 6am, son. Go to sleep",975310611293855745
56,md52525,@Kozaklo awww subtweet,975306220079845376,Kozaklo,The weirder the better when it comes to people’s tbh,975240266910138368
57,amiasmatics,"@OlliCrusoe DON‘T SUBTWEET ME!!!!

*sobs*

No, wait, subtweet me. Please! Just tell me I‘m strong and beautiful. Pl… https://t.co/DNA3QBQIbb",975295945675075584,OlliCrusoe,"Blocked, unlocked, muted, unmuted... What a rollercoaster....",975147060100988928
58,acidtrappp,@_rubinny Yo this a subtweet?,975266262724022272,_rubinny,her birthday was the 25th. Not 15th.,975256021148012544
59,Kalissa_1799,@JavionLarge I mean it’s pretty immature to subtweet so I just bought I’d let you know that ur @ button works,975260865023836160,JavionLarge,How can you go from “I have no friends” and “nobody talks to me” to having a new boyfriend 2 weeks after a break up?¿?😂,975251415621885952
60,elliefisherXO_,@JuliannaFigone @kyleebeltrann I’m pretty sure that subtweet was about me kiddo😂,975241963195658240,JuliannaFigone,You’re not a “cattle kid” if you neglect your animal. Take care of your cow before you take time to post on Instagram.,975159912664678400
61,honeybee_twt,@Uncle_Ruck You can’t subtweet me it’s like a bee summoning if u subtweet bee three times in a row it’s rumored they appear,975239484299251713,Uncle_Ruck,Y’all ever just look at y’all boo and just be like DAMN!!,975236997202763776
62,Therealjoehuang,@KarissaSundar We are literally on ft rn and karissa ask “how do you spell appalled so i can subtweet ab you” 😂😂😂,975233779571699713,KarissaSundar,joe just chose a youtube video over me. i am appalled .-.,975232596597645313
63,LJoyce11,@JasonForTheLove Dude your subtweet game is on fiiiiiiire,975223781047394304,JasonForTheLove,Someone retweeting team tank tweets like we should be ashamed of them. I'm not. Happy we are in playoff hunt but no one saw this run coming.,975222966047797248
64,daaanniii___,@Maddiemoolol lol if you have a problem @ me don’t be scared and subtweet me,975218857769078784,Maddiemoolol,"unless youre my mom or manager, dont tell me what to do lol",975213372420616192
65,AdvantinT,@LEGIQN This is one specific subtweet,975218097320755200,LEGIQN,Your man crush Monday takes pictures of his weed at the parking lot of the gym and calls his Mom by her first name.,975216333918035968
66,Apretss,@yXeno_ @YRNStanzah My teammate would never subtweet me like this @Eruptis,975216983414259712,yXeno_,Imagine flexing a watch with fake diamonds and $10 💀💀 fools be wildin’,975215580981571584
67,TheReal__Brooke,@suaveemami Don’t subtweet us hoe🙄,975214548943884288,suaveemami,My friends playing 🌚 we dk wtf we even doing tonight lol,975202712043315200
68,TransEthics,@urwitchygothmom @Ulexar I'm just glad I had some vodka left over from last week. My mentions were a shitshow b/c of my subtweet earlier.,975213085936967680,urwitchygothmom,I want to talk about exile campaigns and positions of power because I have autism and I'm doing this now.,975136609384382464
69,FeliciaMana,@sabreesha415 Lol subtweet,975206993123205120,sabreesha415,Love is buying a super burrito for them and not venmo-ing them 😘😘😘,975168481216704512
70,ashesstoned_,@iamtony4life Is this a subtweet about me letting my daughter nap too long? 😂😂😂 jk,975202116586229760,iamtony4life,Making bad decisions seems to be the thing nowadays,975200294928711680
71,Idek_lauren,@Ponte_97 But Issa subtweet ^,975199641141735424,Ponte_97,Stop sub tweeting eachother no one cares lmaoo,975183551829331968
72,snottieperson,@LardoDuan sorry this is a very specific subtweet to a deleted anon message the tumblr,975198028960329730,LardoDuan,anyway I just went through the comments of the last bait chapter and realized that there's no one insulting georgie which is surprising,975184490443214849
73,iqbal_tehreem,@akharunani @chief__eef I think this is a subtweet,975198012535427073,akharunani,"Shoutout to people who send pictures of Tahoora, then eat the said sweets.
#PeopleWhoDeservePolony",975195456644046849
74,KiNgDoooMsDaY,@xotoxiic @TheSharkAttack_ @Douuubles @Gina_Thorne14 @Wizahp @LuckOLT because derek likes subtweeting. tbh im takin… https://t.co/VKvXye11os,975197421830590464,LuckOLT,Imagine living somewhere with no nightlife and being hyped to go to a “club” with 8 people in it😂,975145104385171456
75,adaxgarciaa,@g_hanson8194 subtweet,975194525353299968,g_hanson8194,This girl wants me to go over her house cause she doesn’t wanna leave her dog for an hour 🙃 yet she never drives to me,975192475055874048
76,_b_e_n_c_,@compybara Sometimes you just have to clear the subtweet cache,975193207251263489,compybara,"Solidarity with my comrades! ✊🏻🌹

(Until it's inconvenient for me or might make me look uncool)",975137780396249088
77,nathan_rolf,@andrew2s Love to see you subtweet the other 63.,975192821450801162,andrew2s,"In my field of 64 most annoying athletes of all time, Wagner is a sweet 16 at least, maybe elite 8.",975191858618994688
78,ryleigh_stine,@cam_stubbs Is this a subtweet about me,975187071483727872,cam_stubbs,I don’t care about your fortnite wins,975104736138612736
79,LeNijaah,@XBLaww I’m pretty sure this is a sus subtweet. Unless I’m wrong on something?👀👀,975184165837656064,XBLaww,What a time to 'dip' 😴,974874815969423360
80,PeytonBH15,@Kaylea_Woods I love when you subtweet me,975178492252913664,Kaylea_Woods,"Handsome, you're a mansion with a view.",975147393078431745
81,gaymerprincess,@bakyuno is this a subtweet,975178438641311744,bakyuno,hey why are so many cool people born in March,975178395381325824
82,seancarp,@realtipdrill @BeasleyTres @ClayTravis Wasn’t talking to Clay. He was simply still tagged in reply from subtweet. R… https://t.co/aofesMbsKs,975175340028022784,ClayTravis,You have got to be fucking kidding me on that bounce.,975164033081991168
83,LydiaTruitt,@Lish_harmon this is a subtweet to make me jealous,975175223954862080,Lish_harmon,someone be my friend and go get canes with me,975175007642021889
84,alexjs85,@BusquetsNGravy @SoccerByIves @HeyDanGargan anyone who does this to a subtweet should go to jail,975174685955624961,SoccerByIves,"Never change, homer MLS TV announcers. Never change.",975173576734203904
85,SophistCretin,@digital_goober huge subtweet,975174618024726535,digital_goober,You are an absolute fool if you've ever laughed at cards against humanity,975174285076545536
86,Scout523,@jarlinthemarlin Your song lyric tweets are always so confusing because I can never tell if they're a subtweet or not,975171659832311809,jarlinthemarlin,"You call me a liar
You call me so innocent",975171360367501313
87,TheyCallMeRyols,@Y_Soup Yeah people who put their daughters in dance obviously have daddy issues... #subtweet,975169094214234112,Y_Soup,I really dislike the dances where the little girls look like and act like sassy adult women. #DanceCompetitionTweets,975167711025160192
88,GabetheGoalie35,@FrankTyler96 Boi get ya subtweet out my life,975166879118647297,FrankTyler96,I love #StPaddysDay cause everyone acts Irish instead of acting like the alcoholics that they are,975132591937421315
89,fernandocruzzer,@BhagatMason Fuck a subtweet bruv hit us with an @,975165261727887360,BhagatMason,"Ever since I met you, you got me changing my schedule 🙃",975056605241921537
90,kristynabfrantz,@kerrymflynn Really want to know what this is a subtweet to,975160577772408832,kerrymflynn,Emailing PR people isn’t reporting,975147752396075008
