,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
20,FTLimerence,@SinnuR_ You subtweet more than a 13 yo girl,964971672221732869,SinnuR_,"need 1 for fortnite 2v2 wagers ps4 umg, if i tell you to do something please listen, sick of losing cause people dont listen",964971446765277184
21,ThePakiGirl,@moiz_95 wooooo subtweet finally 😂😂😂,964968968292392961,moiz_95,Khotey aur samandar k agey b dunya hai banter ki.,964968814575276037
22,CATastik,@JAGD94 Nice subtweet. 🤣,964962607865180160,JAGD94,Still happy Brass is OK?,964962465992904715
23,madikop_,@Ola_Arowolooo is this a subtweet miss onileola,964958946879590401,Ola_Arowolooo,Those girls....don't mess with them.,964925768320069632
24,SconedOcean,@How2AddSalt Is this a subtweet,964958348259901440,How2AddSalt,Get on losers we’re playing Overwatch,964958191938351107
25,behold_bts,@chloekimsnow subtweet 👀,964948335000928256,chloekimsnow,"People acting like my bestie after the Olympics. Like remember when you took a sip of my apple juice in kindergarten, still salty bout that",964941357709062144
26,jayhasissues,@funnyhix *subtweet*,964947064563093505,funnyhix,Comedian huh? I have encountered cheese funnier than you.,964946764578074624
27,Dreamer2469,@MonicaAnneMac Okay just checking and like this is such a fire subtweet I'm living,964946184052854785,MonicaAnneMac,lol you’re out of my life bye,964923473909944320
28,mraudet,@TheRickWilson Reading one of @TheRickWilson tweet rants is a sesquipedalian subtweet.  His targets have no idea they were just eviscerated.,964945359394009089,TheRickWilson,"1/ Sweet Jesus the MAGAS, the clickservatives, and Gentry Breitbart think he's exonerated. It's freaking spectacular. SPEC-TAC-ULAR.",964619100575227906
29,PyrettaGrimm,"@tofufru Nice subtweet of me who is, you know, AN ACTUAL TRANS WOMAN YOU UTTER WANKER",964944888184926208,tofufru,WILD HOW PEOPLE CARE MORE ABOUT THE OPINIONS OF PEOPLE WHO ARENT WOMEN AND TRANSMISOGYNISTIC SLURS THAN ACTUAL EXPLANATIONS FROM TRANS WOMEN,964944605929201665
30,CrizzleColts,@jersey_johnny Why you gotta subtweet @doozerblake  ??,964941627797188608,jersey_johnny,"It can’t be that tricky to run a game clock, can it?",964940871685767174
31,Camorooni,@karatemanchan37 just @ me dont subtweet smh,964941308891602944,karatemanchan37,Sometimes I think the people who RT'd bad takes are just as guilty of those making the bad takes,964940883807428608
32,Richter_Erich,@joemon7777 So much sarcasm in this subtweet,964938846738747393,joemon7777,Thanks for sending me the same snap you put in your story really love when people do that,964933868494163968
33,bubsby,@rumeruwu nice subtweet nerd,964929938448142336,rumeruwu,"broke: following Ru for her shitposts

woke: following Ru so the tradfags mercifully block u",964915416576544768
34,MsAjebutta,@Untold_Beautyy A subtweet 💀,964929009955082241,Untold_Beautyy,People who don’t reply in 2.2 seconds annoy me 😭,964925594537472002
35,eriktmpls,"@brokenhalo You dare fav my tweet then send out that subtweet?! You can get a smack for that, POB.",964926394114469889,brokenhalo,"People are still all in on that first Bon Iver record being good, eh?",964923296071348224
36,Coming_Dxwn,@wasteofmytim3 Why you gotta subtweet me like this 😔😪,964926145660702722,wasteofmytim3,I’m getting real tired of boys sending me unsolicited dick pics,964556950611603457
37,SuperMarilink,"@ChrisDGibbons This is a subtweet about my top 5’s, isn’t it. ISN’T IT",964925071843364866,ChrisDGibbons,what i learned this week is that i was very wrong thinking that i muted everybody on my facebook with bad opinions,964922191719616514
38,TheDaveMartinez,@Smith_AaronJ Who you trying to subtweet. Mean people like you are the reason I don’t post music,964923833194106880,Smith_AaronJ,"Quit playing 20 seconds of your new song on instagram. It’s bad, and the next 2:30 seconds isn’t going to make it better.",964813609435127810
39,cmrd_anreus,@mitchysuch next time subtweet me bitch,964922471471370241,mitchysuch,"Broke: Assuming pretty girls are not funny 

Woke: Assuming they are deeply troubled and have 8 private accounts",964922088686530560
40,yaaaaaaaaari,@DaveFrknLoach subtle subtweet at u-kno-who,964920451163131904,DaveFrknLoach,"Hey man, I see you enjoy liking my tweets. Maybe you should follow me which will allow you to like my tweets even more frequently.",964919708016414720
41,McCaineNL,@athenogenes Is this the rare self-subtweet?,964920390756831232,athenogenes,"Senior + male leftist + academic, the trifecta of loving to hear yourself talk",964852924764577794
42,MeaFelixCulpa,@KarlreMarks I agree with what you say here but I have no idea what is being discussed. I assume this is a subtweet to something?,964920325065461761,KarlreMarks,A note to Arabs who think your cause can be advanced by appeal to white authority: fuck you. You're idiots. This will get you nowhere.,964619274676514822
43,prince_silveira,@koskilly Is this a subtweet?,964917196693504000,koskilly,Sounds like someone should shut up.,964917081186516993
44,slideshowmike1,@EthanDolan I feel like this is a subtweet,964914482123280384,EthanDolan,Nothing that has happened so far has been anything we could control,964800032854622208
45,w_c_owl,@imsoohyung don't subtweet yourself,964908525175517184,imsoohyung,"In case you missed it

ur a fuggin dumbass looool",964870265413996546
46,bxbygrits,@NosferatuDexter How you talk about subtweeting but subtweet to me??? 😂😂😂 LMFAO!,964907752253468678,NosferatuDexter,And now to wait for the shit talking.,964906799383097344
47,ThisIsPhatb0i,"@SolxTruth Funny how we were talking about this on facebook and the meanest subtweet happens lol. But yes, Sim vs A… https://t.co/diCXYrFlQ6",964906816323883014,SolxTruth,Remember. Menat and Sim loses to Abigail.,964904940832481286
48,Maddieebaar,"@ShelbySkym Ugh shelby, you’re subtweeting me? i had to find out from a subtweet!! how dare you 🤦🏽‍♀️😂😘",964905496711979010,ShelbySkym,Cutting toxic people off all 2018,964720710571655169
49,qofamazingah,@adxnbilivit I will actually fight you if you ever subtweet me like this again 😭😭,964904531061563392,adxnbilivit,it’s so funny when people try to pronounce my ig name,964904006471610369
50,Mhilku,@P1Kingslayer why u subtweet me https://t.co/jQle7qV4Xc,964899899128066048,P1Kingslayer,Some of y’all accounts are fucking weird man,964899597796757504
51,allisonpiwo,@iandavidmonroe What a subtweet.,964893356890509312,iandavidmonroe,"My roommate is aggressively recycling right now, and I know there is a point being made, but I haven’t quite figured it out",964891966222815234
52,iitsreilly,@mauri_hef subtweet,964884766255235072,mauri_hef,talent doesn’t mean shit if you lack work ethic,964884416483926016
53,hooliganhannah,@theotheghostkid wow thanks for the subtweet 😂,964873701173981186,theotheghostkid,about all my friends need glasses except for me now welp,964872336783630336
54,MyDadIsAGuest_,@proxidist subtweet?,964872055723307008,proxidist,I dropped out of school to focus on ROBLOX,964851756617338882
55,Marianneksg,@balthasarse This is why I liked it lol I felt the subtweet,964871764210864130,balthasarse,can the straights stop calling things they domt like or find weird “gay” thanks,964642697985347584
56,Mhilku,@DanTheBitch is this a subtweet on Joe,964859475994832896,DanTheBitch,Get yourself a bitch that does ASMR,964848129408454656
57,BIGPOMP56,@Pistolpete80_ Sorry I couldn't be a better host... next time just tell me no need to subtweet,964855596225908736,Pistolpete80_,Mama I’m coming home,964724577648734209
58,typerioter,@CharsiBhangi Did you just reply to my subtweet,964854297509822464,CharsiBhangi,No i don't like you i just thought you were cool enough to kick it,964853937630273537
59,BeingLiteronic,@Pontifex Did the holy father just subtweet @realDonaldTrump ? https://t.co/cj8G1Lp2Xd,964839757216874498,Pontifex,Only those able to acknowledge their mistakes and ask pardon receive understanding and forgiveness from others.,964839347018256384
60,____mot,@JoselineKellyx @lilaaron911 @WOLFDRAWN wheres my subtweet,964799527231414273,WOLFDRAWN,slim thicc with your cute ass,964789790188032000
61,lilaaron911,@JoselineKellyx @WOLFDRAWN he told me this was a subtweet to u,964798433511944192,WOLFDRAWN,slim thicc with your cute ass,964789790188032000
62,jandkplus1,@raging_heckfire Is this a subtweet,964798094624817152,raging_heckfire,Drink enough to appreciate literally any rendition of You Oughta Know,964783131520729088
63,abbeyjohnsonn,@MENIS96 Omg is this a subtweet about me 😤😎,964786126769795072,MENIS96,I mean you’re a catch! You have a strong vocabulary and look dynamite in a tank top!,964687571371675648
64,mattheyluke,@Daniel_C_1998 Dont ever fucking subtweet me again,964782915409326080,Daniel_C_1998,People who take ages to respond to messages are the bane of my existence,964650035370692608
65,Mottz13,@AlenaHerman Is this a subtweet?,964776031235330048,AlenaHerman,Continuously wondering why people think that posting their opinions on social media is gonna solve anything 🙃🙂,964637206311849984
66,pacificrimjob_,@sprinkle_pup is this a subtweet lmao,964764813074292736,sprinkle_pup,I know some people don’t think Lana Del Rey is a genius and I am sorry to say they are still wrong,964755088509108224
67,KillyISKillis,@okuudere dont subtweet me,964759763853623296,okuudere,"chanting ""baiken fat"" under my breath",964759571700027392
68,RunesSmash,@GJastic @Goofzillers It's wild how many people Goof can subtweet so easily :(,964758827945119744,Goofzillers,tfw ur checking out ur body then turn on ur phone camera only for it to selfie view ur ugly face 😢,964657451881631745
69,_sweet_leaf,@iarejesse Nah you wanted to subtweet me :/,964754155427414016,iarejesse,Going to a midnight premier of a marvel movie doesn’t make you a fan of the comics lmao,964735574966861825
70,dickbutt_248,"@Styl_oh do not subtweet me for my ""piece of shit in a toilet"" lampoon of the ""I had to grind for this view"" social media post format",964749326562967553,Styl_oh,i guess there always has to be a tweet circulating that's gross and noone wants to look at,964746663288975361
71,Sauce_bosssss,@seanbattledrums can you not subtweet me on every platform and take my post completely out of context,964749076917972992,seanbattledrums,why are we joking about 17 kids dying????,964572151582900224
72,JohnGregoryJr,@theblowout Delete this subtweet,964746969720721408,theblowout,fight club has been explained to me the exact same way by a hundred different men over the last twenty years,964726164995608578
73,jthompson709,"@mikeyg1995 @ricflairmatthew Yup hardly a subtweet I respect the style, I’m on tour the first week of March I’ll see you then Mike!",964740876676235265,mikeyg1995,If anyone wants to meet up later for a drink hmu probably won't cause I'm busy but let me know anyways who knows I might be able to,964657280250720257
74,MillieOrlando18,@HopeConnell Just @ me bro no need to subtweet,964738255819366401,HopeConnell,Lmao i wonder if people who just gofrom relationship to relationship have actual feelings for their significant others,964671078399430656
75,HoopsTheGreaT,@Jameswade23 Was this a Minas subtweet?,964737452727586816,Jameswade23,If you go out on public PLEASE WEAR DEODORANT!,964726834603675648
76,Terrorbuns,@Davyb0t this is a subtweet about my roommates,964736015905648642,Davyb0t,it’s 1 am I’m trying to SLEEP AND MY PARENTS ARE CONVERSING WITH THE NEIGHBORS IN THE KITCHEN,964735183063744512
77,JrPwain,"@FDacrook I feel like this subtweet would be easier to understand with a tad bit of context, mate.",964729574620844032,FDacrook,Imagine pouring your heart out on twitter to make yourself feel like you’re a better person than a school shooter...a new level of pathetic,964727592623509505
78,merphed,@vertexfx wait is this a subtweet about me?,964728624195698688,vertexfx,why this kids all just put cins just to have cins and they’re like absolute shit,964726474824650752
79,brittz0rz,@AshWagner2010 Just figured out the subtweet... 😂,964728099844784128,AshWagner2010,Please Shine. Crossovers can't medal at the #olympics,964726535910342656
80,AJBasso_Inc,@kept_simple do not subtweet me again,964727164913496064,kept_simple,"while im also a really ugly guy online who doesnt use his photo in his avi, it's still weird when takemen do it",964722094406881280
81,RCT_Slytherin,@K33vee @nikkimcfly @JaclynGlenn She subtweeted nothing! You can't subtweet from a person you've blocked. She might… https://t.co/2JaDsQFP2u,964727137965101056,JaclynGlenn,Turns out I'm not so bad at spoken word poetry 🤣,964308678076547073
82,dolanvirtue,@EthanDolan @GraysonDolan stop liking this tweet as a subtweet to me and just say it how it is bud my dms are open,964712892250587137,EthanDolan,That's the feeling that I get when we lock lips,650064371561971712
83,OZDOLAN,@EthanDolan Is this a subtweet,964710044192276480,EthanDolan,You guys are funny as hell,964330227844374528
84,asapsunscreen,"@jennyhvalvevo this is not a subtweet, this a doing me and only god can judge tweet",964707342888722433,jennyhvalvevo,love 2 talk to seth on 3 different platforms on a friday night!,964690077497556992
85,CACollingwood,@mattyglesias Is this a Van Damme subtweet?  What’d he do?,964701255271464960,mattyglesias,Nothing good comes out of Belgium.,964700836126437376
86,Saving_PvtBryan,@jennnandtonic Damn subtweet @gerry_rothy,964692520469966849,jennnandtonic,I want to walk down the aisle to the jeopardy theme song and my vows read like a jeopardy game “what is yes Alex I’ll marry this man”,964649681170124800
87,Cherrypoppah,@6lasted @Chilly2Kold All I’m saying is why? I don’t do nothing but stream why you trying to subtweet someone who d… https://t.co/OpdU22A64f,964690568784723969,6lasted,Wow. Saw a streamer that would rather stream/Play games then go bowling with his wife/girlfriend this world man.,964676809890717697
88,Ketamine_Cat_,@deathnap4cutie Is this an in joke or a subtweet?,964676003963420672,deathnap4cutie,Head North is a business™™™™™™™™™™™™™™™™™™™™™™™™™™™,964671582831394817
89,izalovespizza,@fousey You subtweet! So now you just wait 😅!!,964675583803346945,fousey,how do you let someone know you unblocked their number without texting them? 👀,964674437470609408
90,k_a_aitch,"@Moochava I know what it is, too! Finally, a subtweet for me, Zoidberg",964673369735094277,Moochava,"Heroically not shooting my mouth off about a movie I don't like.

Because I'm a good person.",964665971507171328
91,GeneMachina,@Speediest_Sloth harsh to subtweet entire chapters like that.,964672921888321537,Speediest_Sloth,bold new strategy to act as unpaid doorknockers for the wokest democrats available,964672191622205440
92,ariaroseh,@theabsoluteboi are you gonna subtweet me like this,964671264790056960,theabsoluteboi,"Today, I have no one to hang out with",964658635447177216
93,CynicalMoonMan,@KarlreMarks Woah I havent seen this much of a subtweet since trump essentially called all muslims terrorists,964670623845900289,KarlreMarks,A note to Arabs who think your cause can be advanced by appeal to white authority: fuck you. You're idiots. This will get you nowhere.,964619274676514822
94,GJastic,@Goofzillers Way to subtweet me,964670017915715584,Goofzillers,tfw ur checking out ur body then turn on ur phone camera only for it to selfie view ur ugly face 😢,964657451881631745
95,fioquattro,@yaoigamergate Is this a subtweet,964668230840279046,yaoigamergate,"Me: uhhh gas huffing jokes about natives is kinda bad pls no bully

Also me: *mouth waters at the smell of gasoline*",964667822180679680
96,ShetlandAidan,@TheManlyUnicorn that fucking Rick subtweet,964664653044441088,TheManlyUnicorn,I don't trust people who write Final Fantasy games with numbers rather than Roman numerals.,964664076365434880
97,MadelineSaab,@Kale_bean21 Ooooo we got ourselves our first subtweet from kale,964664157680390145,Kale_bean21,Can someone please explain to me why guys think it’s okay to watch snaps and videos on FULL VOLUME,964653726249123840
98,brochenski,@DerrickOnSports Don’t subtweet me,964660741734260736,DerrickOnSports,Guy infront of me on the bus is living dangerously. 7% battery and checking instagram with data 😬,964634243711291393
99,dancrockingham,@TreLaMar_ You subtweet almost as well as he does.,964653730162446336,TreLaMar_,"Two workouts a day, the past couple of days. 

Tell PB Smooth I’m coming for him",964632985810210816
100,reservoirbunny,@DisgruntledOta Fine next time I'll just subtweet you,964652613600919554,DisgruntledOta,I have more jackets than any one man needs,964646797305028609
