,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
43,4rvp_,@egirlsIut Is this a subtweet?,963460878933794816,egirlsIut,How do people have 50k+ tweets holy shit,963425829198946304
44,thebitchmale,@STRONG_PlSS Listen man don't subtweet me. It was a one time mistake,963456501720518656,STRONG_PlSS,I would NEVER sell my gf into sex slavery. Women who won't go out with me are fair game though.,963455842879229958
45,dajosc11,@SashaBanksWWE Quality WWE gender wage gap subtweet,963456272082317312,SashaBanksWWE,Enough is enough and it's time for a change.,963452823873601536
46,ocha_sosa_,@mohments lmao don’t subtweet the homies or its a wrap 🤐🤷🏽‍♂️ you can @ em tho,963453266272161792,mohments,"what we're not gonna do is stunt like I'm ugly when ur ignorant , delusional and dumb 💀💀",963415763737595910
47,mrzats,@Gidget1g @Shinylightz Dont subtweet me you nerd,963449077936656385,Shinylightz,#GamersAreGood at being angry shitstains and that's about it,963426967075909634
48,callumleslie92,@willbindloss heavy subtweet at @LorindaGames,963448911280181248,willbindloss,imo if you're a caster and you can't fake enthusiasm convincingly then you should not attempt to,963448852719308800
49,JustBaseball25,@shell24_7 dont subtweet me,963446343992856583,shell24_7,I feel like spicing up my life like in the taking a trip alone and moving to a new state kind of way 🤔,963446089474035712
50,ryannflynn,"@kmwoodke Ohhh. I love a good subtweet. (Wait. This isn’t about me though, right??)",963444611841708045,kmwoodke,your first mistake is believing that anyone owes you anything.,963433415637983232
51,AttyCCN,@SherwoodStrauss 90 pct of my tweets get erased before sending. Becoming a pro at this subtweet thing.,963442646491394048,SherwoodStrauss,"Almost corrected a journalist's misleading tweet, but checked my swing because who cares. Shout out to impulse control/cowardice/laziness",963442179174629377
52,renusm,@emilydawnlove @BlakeMurphyODC Dog about to fire off a subtweet any minute.,963436756644323331,BlakeMurphyODC,It appears likely I am driving to Newfoundland with a 130-pound dog next month. The hijinx!,963423606108700672
53,JackyRaider,"@st3phof2k My b wasn't trying to subtweet, didn't see your tweet. And he is 25 and should be coached defense. A lot… https://t.co/IhCyuaU3xG",963431721860501504,KnicksCentral,"People pick and choose who they want to say is “young”

Why is nobody saying Kanter is young or developing when he’s only 25?",963413347323478017
54,chelsealall,@Chantallll983 Not sure if you're talking to yourself or not. Can't say I've ever seen people subtweet themselves 😂,963431656911761408,Chantallll983,YOU HAVENT TEXT ME ALL DAY IM HAVING WITHDRAWLS,963258072348082176
55,JP_Breen,@RealJRAnderson How dare you subtweet Dan Vogelbach like that?,963431142916583425,RealJRAnderson,Guys who can hit and play quality defense are never truly blocked. Guys who can hit and suck with the glove are often blocked indefinitely.,963430185797332992
56,msufan32,@catarina_mui I just woke up and you’re gonna hit me with a subtweet wtf,963422744896524288,catarina_mui,you are one disgusting human being,963420708037693441
57,FBNVNCKR,@interferonmusic Your subtweet game is too real lol,963422194842914817,interferonmusic,congrats to al the producers who used to ask me for tracks but are now so popular they leave me forever on “read” lmao #rip,963193327083573248
58,NYCSwans,@Stateside_Jacks Grumble grumble subtweet grumble grumble,963416387388608513,Stateside_Jacks,WBA chairman was just sacked? Also the cheif executive?!  #somethingsomethingsomething #swans #somethingsomething,963416045557084161
59,NotYourJanan,@skkj47 Nu ka pa makh chata nashay welay then don’t subtweet,963413741906944000,skkj47,Da la sanga pukhtana da...Pukhtanu kho dumra bisharma ne ye...,963410517351157760
60,Plvyer_,@WAVEDUPZO Bitch you steady wanna subtweet like a female stfu little man 😂🙄,963413713364701184,WAVEDUPZO,That guilty conscience a mf 😂😂😂😂😂😂😂🤦🏾‍♂️,963413326213640192
61,b_tter,@NYCourtney_ If this was a subtweet it would be about the fucking loud ass check out machine at cvs,963408296139948033,NYCourtney_,I have my music volume all the way up and the idiots next to me SOMEHOW are being so loud that they legit are talking over it,963407990421409792
62,PatrioticNoodle,@amk Now this subtweet is too direct 😆,963407221785812993,amk,Do your job and fuckin' stop complaining!,963405111627272192
63,DiscoPizzaman,@patnspankme @megan_thescript Don't subtweet me before I've had my coffee!!,963405956175613952,patnspankme,"We know you drink coffee. You’ve been tweeting about it for eight.fucking.years.
Just stop.",963402933181276162
64,radio_headass,@erica_m_bennett is this a subtweet,963405232444203008,erica_m_bennett,You ask someone to be your Valentine and they accept...then what?..what happens next?..,963288320934662144
65,ZaneMoore__,@sophiecribbb don’t subtweet barto,963401019702030336,sophiecribbb,"don’t be a noriole, all teams matter 😉",963393513793708033
66,smacula,@Scientits My 'like and I will subtweet' you is spiralling out of control and there is no sign of stopping!,963400210239119360,Scientits,"I'm in the mood to do a 'one like = one thing I will say/do' things, but I remember the last time I did and no good can come of it.",963398222872969223
67,DawnDeMarco3,@letsmakehisTORI Hard subtweet @DawnDeMarco3,963394122777325568,letsmakehisTORI,having a good heart is one of the worst things that can ever happen to you,963282077113348097
68,ChloeSable,@hannaaa42 My first subtweet!,963393837250080769,hannaaa42,I can't stand when people mess w/ me when I'm asleep 😤,963210942229221376
69,BoobBumps,@StopMotionDream My favorite part is when you subtweet me and tell me I'm pretty.,963389153705713664,StopMotionDream,My favorite part about twitter is people not getting the fact that I’m joking 95% of the time.,963082625836552192
70,jslaterwilliams,@bmrow how dare you subtweet me brent,963388997673390080,bmrow,8 films to see before you don't watch the shape of water,963388265570054144
71,K_S_Bukhari,"@daalchawal27 Day diya subtweet, now what? 😕🤷🏻‍♀️😂",963384283518906368,daalchawal27,"Subtweet ka wait kar rahi hun, wbu?",963104469717340160
72,SatansTeapot,"@Mintyminxy What subtweet fuckery is this?

Who who?!",963379738323677185,Mintyminxy,"Yes I'll hold your hand, until you seem hell bent on pulling me down with you.

It's not selfishness, it's called survival.",963367827427217408
73,ThisIsHaden,@PeriGumpster Your subtweet game is strong this morning PeriGump!,963377175272488960,PeriGumpster,Either don't parade around with bullshit or don't cry about it when you get called out on your bullshit.,963374819873083392
74,ninetyfivepace,@jaureblizz and when everyone would just start fight and subtweet each other gOD I MISS THE DRAMA,963376010518396928,jaureblizz,am i the only one who miss twitter back in 2013 holy shit it was so fun,963372925129670656
75,Iyagovos,@AcariGrey This is a scathing subtweet.,963374760695615488,AcariGrey,“I can’t wait to go home and listen to my vinyl.” - Actual thing someone said to me today,963374437939777536
76,JamesOck_,@TyronWebster Nothing like a good subtweet,963351786361942017,TyronWebster,makes me laugh when I see people in their mid 20’s with ‘convenient’ friendships ☕️,963351029055152129
77,Lindyyay,@MegStaDeane Woooooow a subtweet? I thought we were brasse,963342075650592769,MegStaDeane,"All yalls avi's make you look taller than what you are. Pls put your height in your bio. 

Thanks, 
Management.",963333910787747840
78,vilabanana,@leonlowts Dei goddamn I'm just a text away no need to subtweet me all.,963337266704740352,leonlowts,the thought of you still crosses my mind.,963324963561250816
79,Kalashfanboy,@HamillBootleg subtweet CAUGHT,963335804054519808,HamillBootleg,tfw you're genuinely an awful person at your core,963335729932881920
80,yungelisabitch,@noah_673 subtweet @whorecelain,963328209818345473,noah_673,y’all that don’t have towels in ya bathroom where do u dry ya damn hands???,963181016474050561
81,AmazingIman,@Lil_Jodyyy I feel like this is a subtweet,963324461649870848,Lil_Jodyyy,Aye someone make me some brownies for Valentine’s Day. I’ll be very appreciative,963323311139602432
82,dylandylanknapp,@Corporate_Loser Passive aggressive subtweet hall of fame candidate right HERE,963310609080053760,Corporate_Loser,You actually can’t support both communism and SpaceX.,963236656529592320
83,FlashyTaser,@PeterAppleEater I accept your subtweet and blow up your texts now. You’re welcome.,963307779472674816,PeterAppleEater,"Twitter is to me that one ""friend"" that I remember I totally clicked with but then get too lazy to make plans with...",951290933462556672
84,MalachiteTiger,"@BonesTheRabbit Well, since you replied to my subtweet, I'll reply to yours.

When you object to rigorous testing o… https://t.co/aF8TkuTMQz",963303922826924032,BonesTheRabbit,It's annoying when people confuse nirvana fallacies with utopian naivety.,963288007318036480
85,kathaniel21,@kaili_duke This is a subtweet I don’t appreciate,963299118117302273,kaili_duke,"Sometimes I feel like I am Ben Wyatt and Harambe is Little Sebastian. 
I just don’t get the obsession.",963295939128676352
86,Health_n_Hubris,@Kierkebard @eleisontoo saw the subtweet,963293568709332992,Kierkebard,Love to be very boring but call myself ascetic,963232856372850688
87,SettingTheStars,@TabaskoCat Next time just tell me personally. Don't subtweet me and expect me not to notice. I don't have time for… https://t.co/taE7lW0Bne,963293337707954176,TabaskoCat,"fuck you, your pain isn't alone stop just considering it your own you act like you don't affect others",963292260220641280
88,rKrawcH,"@mig14 You’re like the subtweet police. Then if someone disagrees with you, you get mad at them for having an opini… https://t.co/sX2awVNUaA",963291475567034369,mig14,"People are mad on line because I have opinions, but they aren't talking to me, just about me. 

Isn't the internet fun?",963175240816709634
89,SkywardShield,"@Yokorick Yoooo, why you gotta subtweet me, bro? I'm right here.",963290828302151682,Yokorick,Star Wars and the people who watch it are wack af,963290624572252160
90,jessicubs,@lorde_damina When your subtweet goes wrong 😂,963286682844844032,lorde_damina,I wonder how it feels to be hated by a lot of people,963037175557193728
91,TheKevo23,@Nate_RA_Crowell Don’t subtweet me.,963283423443017728,Nate_RA_Crowell,That’s something a loser would say,963282602756116480
92,tneub95,@TessaOcuntell Is this a Shea subtweet?,963283098246045696,TessaOcuntell,Don’t you Love when your good friends get gf and no longer associate with you 🤷🏼‍♀️,963280930449313793
93,m_jaylene,@TheSkinnyLegend Why you gotta subtweet me like that,963276675696934912,TheSkinnyLegend,ur wcw calls it valentimes day. she’s 18.,963215767339757573
94,Gerald_thomas_,@Bay_Strick This is the most caring subtweet 😭,963271242093559808,Bay_Strick,I’ve always loved the person I am and I’ve never cared what anyone else thought. And I want that same sense of peace for everyone else.,963270560053637120
95,RagingKoalaGuy,@Murray_August My subtweet battle. My bad,963267325859450880,Murray_August,Whole lotta gang shii 🙄🤷🏽‍♂️,963266360489979904
96,MosMeeJR,@juliamatheoss People don’t even realize this is a subtweet to someone,963265369925472256,juliamatheoss,"so many nudes, no one to send them to🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️",963245795431604224
97,nadir_perez,@josenovo70 Tremendo subtweet,963261058608717824,josenovo70,it kinda sucks that I’d usually be texting you rn but I can’t,962918935887843328
98,karafranzman,@caitzen_ This a subtweet about yourself?,963260040474918913,caitzen_,"Honey, we see you preaching positivity and goodness on twitter but know how shitty you do people in real life. Ya not fooling anyone.",942930092963098624
99,teddypasketti,@ericallenhatch Captain! Enemy subtweet off the starboard bow!,963259807879909377,ericallenhatch,"Life hack: a board of directors for a non-profit arts organization that has an interest in, and working understanding of, that art form",963204553574420480
100,djwaido,@dragonminded this a subtweet about everyone you follow bein horny on main,963256180805025792,dragonminded,Tryna scroll through my Twitter feed but there's a family behind me at Staples.,963248248105287681
101,yourweavesmells,@ToriNicksWho @YoungMAMusic you see this subtweet...yikes,963256021035765760,ToriNicksWho,how dare you think I fit in your box.,963235634923130880
102,MagnetCarta,@BrandyLJensen Is this a Eric Garland subtweet?,963255959740133376,BrandyLJensen,when someone I like unfollows me I just fav their tweets more like yeah bitch I’m still here,963251584577802240
103,joe_palencia,@caity_gould Wow if this isn’t a subtweet and a half,963252397572280323,caity_gould,It’s amazing what people do when you give them a box... even at 22 years old 🤔,963241220221886464
104,edgedestroys,@Phor_ding0 @HoosierFooDog don't subtweet my problematic favs,963252217120686082,HoosierFooDog,Soft rotund boys with big dick,963178828230111232
105,SaamI_Am,@JenniferArlian That’s a subtweet if I’ve ever seen it,963251700428623872,JenniferArlian,I really enjoy my sleep but that is pretty hard to get when people in your house are loud when you are trying to sleep... #annoyed 🙃😡😴,963237647761199104
106,lindsmelville,"@alexa63709 What the ish?!? Text me, I love a good subtweet",963250488966897664,alexa63709,Beginning to dream of a day with conflict free housemates 🤗,963028475048325123
107,BasilMcRaeFan,@MisterNixin This a subtweet to Justin Trudeau?,963247810144595969,MisterNixin,My sock collection is superior to yours.,963247633958612992
108,GracePreston69,"@AllStarAllieMF Its funny-- Most who block me do it so they can subtweet me.  I'm like-- man, unnecessary.  I don't… https://t.co/aGX6VLf6Yz",963245657191575552,AllStarAllieMF,I love when other hoes stop following me... what’s a matter boo boo my tweets got you feelin some type of way,963214804650463232
109,locabezona,@FlatEarthChris is this a subtweet,963242293313589249,FlatEarthChris,Have u guys ever seen two ppl flirt on the TL? It’s super cringe worthy,963240235516735488
110,Beaannn,@No_DowdAboutIt don’t subtweet me,963241746288250880,No_DowdAboutIt,"if you’re on your snap story out partying during the week, please don’t annoy me the next day by complaining about having homework.",963235535748784129
111,RyanCaradog,@liber_celestis UGH those Augustus stans are so tacky (This is a subtweet at Vergil),963238417067859969,liber_celestis,"Still speaking of Scorpio, here's what Manilius has to say about Scorpios in the Astronomica (c. 10 AD?):",963204494996754432
112,gcyoshi13,@Dusekar Dont subtweet me,963232217232113665,Dusekar,The amount of brainpower it takes to do raw ginyu level 3 gives me a headache,963231676934574080
113,BAMBlNO_O,@smallmuscleass nice subtweet bitch,963229652562018305,smallmuscleass,theres a strange man in my living room and he smells like paint,963229569993007104
114,lagmango,@DizZyThaArtist thats what a subtweet is lol,963227578361434112,DizZyThaArtist,I used to be so close with her now i borderline hate her.,962895387467149312
115,JohnSchick,@IAmBallHawk Must be that dude from Baltimore. #subtweet,963226260070531072,IAmBallHawk,Seen a dude tweet he didn't have UVA #1 because he didn't like or care for them hahahaha. Now you see why I serve these polls #STHUJuice,963050213626777600
116,jaded_sister,@mrwhitepaul @MrChuck_901 Somebody’s trying to take your subtweet king title 👀,963226197034496000,mrwhitepaul,You can trouble me for a warm glass of shut the hell up,962871879064223749
117,uniko_san,@Norion64 Is this a subtweet,963225452000227328,Norion64,Someone is currently playing Doki Doki and talking to me while doing so and I'm loving it! They're so close!,963225012881805313
118,LevidiaVinyls,@Buhllistic This tweet reminds me of another subtweet..,963222769637961729,Buhllistic,"im bisexual 

if u buy me stuff
ill be sexual with u",963153423322423296
119,mjmimages,@cinementalist I feel like this is a low-key subtweet of me. Which is fine.,963215877326950401,cinementalist,"Did you see how organized Andrew Cunanan’s drawers are on ACS Versace? Like, murder me.",963215560241709057
120,heatherparlato,@Karnythia This subtweet is already pretty awesome,963214088250671104,Karnythia,I need one of you to tell me that tracking down a caseworker from when I was on SNAP to rub her face in my degrees &amp; book deal is too much,963181613390680064
121,shiratarlo,@jpbrammer a PSA and a subtweet at once......impressive,963211860907569154,jpbrammer,Pisces season is approaching if you talk shit you’re getting cried in front of don’t try it,963112682818867200
122,snackfight,@rsingel subtweet,963210140609519616,rsingel,My new favorite example of alienation of labor is a paywall that blocks you from reading something you wrote,963209795170783232
123,SJohnsonThatsMe,@erineruth Wow way to subtweet my roomie 💁🏼,963210070589952000,erineruth,What's with dudes ridiculously pimping out their Subarus???????? Lmk,963202898959261696
124,coreykindberg,@ThomasLS Let the big climax be called “the subtweet”,963209456657096706,ThomasLS,"when the musical of 2018 is someday written, the first act will conclude with a number called “so i deleted the tweet.”",963202511426478080
125,Nebita,@alyotic top tier subtweet,963206683425112064,alyotic,kaizen is stored in the balls,963190420372156418
126,eflow_egiap,@fozart72 Is this a subtweet ? /:,963206455791882240,daddykrankee,I'm so petty that I'll judge your bitmoji's ugly ass outfit,963203348114624512
127,markes_rakim,"@myaqmm Don’t subtweet, let him be dumb",963204355863207936,myaqmm,Don’t come into MY life to waste MY time. What kind of dumb are you,962974223630135296
