,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
14,hanaalmoaswes,@ahlamayyad19 I just wanna know if this is a subtweet lol,950119984344260609,ahlamayyad19,Please don't go clubbing with your Allah necklace on. Please don't.,950051736881856512
15,IanH_818,@2wiezy is this a subtweet,950114560035340288,2wiezy,I hate whites that take pics with basic hoes with their arms around their shoulder and post that shit tryna flex. Fucking dweeb,950090419676758016
16,haleyfaircloth,@taylorelisee_ is this a subtweet to me,950113813579386881,taylorelisee_,a lot of girls let themselves fall apart with all the partying they do damn b hit the gym not the bottle,950043811610324992
17,NateCaldwell4,@Mannion_Sean Don’t subtweet yourself,950113730913763338,Mannion_Sean,There's nothing cuter than exhausted children who clearly got more sun than they bargained for,949828744637710336
18,wordsofanna,@StuffSomersSays Is this a subtweet about @ericbsion?,950112921992007680,StuffSomersSays,I spend about 30 minutes a month thinking about the fact there are people who think Subway is good.,950109857969033216
19,jakebley,"@gianniborrelli This is a subtweet about me, I just know it.",950110163112902657,gianniborrelli,"Some of my friends’ Instagrams went from food posts to naked selfies so gradually, I didn’t even notice",949921654888546306
20,mattbelknap,@John_Quaintance Were you the star of either The Wonder Years or Boy Meets World? Because that subtweet was SAVAGE.,950109583803994112,John_Quaintance,"Hello 911, my wife said she thought one of the ""dilly, dilly"" Bud Light ads was kind of funny.",950107398697508864
21,_tummysticks,@ConnorSouthard If this is a Harry Enten subtweet there’s gonna be some problems,950108143291457536,ConnorSouthard,"There's a certain kind of media figure we reflexively deride as ""centrist"" or ""neoliberal"" when in fact their only ideology is pedantry",950107394494771200
22,Swixah,@i2Vintage Good job you learned how to subtweet,950100393530445824,i2Vintage,Don't you love when people argue on a tweet that doesn't even mention any of them,949856562624868353
23,ametcalf_,@artheistchris dude....it's illegal to subtweet yrself,950098761648238593,artheistchris,Hanging out at a bar on a Sunday afternoon in your activewear eating fries &amp; aioli is a bit of a walking (sitting) contradiction hey,949978991988948993
24,rgbrav0,@BrysonCampbell3 Is this a subtweet?😂,950097448155975680,BrysonCampbell3,Everyone's gotta be drunk or high to have a good time these days,949912470164004864
25,murnerteeks,@ewgrossfeelings Did you just subtweet me while we were in the car together ??,950091279945355265,ewgrossfeelings,i so wish i could get into podcasts but god.... i just can't,950029770804400133
26,VaiddAdrue,@arcticlanaa I don’t appreciate the subtweet,950090914269159424,arcticlanaa,yt ppl love to eat ethnic food but don’t like ethnic ppl,950090057926529025
27,hasbadar,@KhanDure Is this a subtweet for me ouch,950090269210247168,KhanDure,"I send cute snaps to people and none of them reply. 
Little fuckers. 
Smh.",950089843631149057
28,JessikaRaquel,@WithLoveKelseyy Trying to figure out this subtweet https://t.co/GuFUSzv6xm,950086516180770817,WithLoveKelseyy,You know I want you. It’s not a secret I try to hide.,950025541888901120
29,RupaulFTompkins,@Karax9699 I dont know what a “subtweet” is but this better not be directed at me 😝,950081495485489153,Karax9699,"When someone doesn't know what ""Subtweet"" Means.

You're supposed to be Internet smart!",950073066960367621
30,CDTide,@tuscsources Is this a subtweet?,950081370331762689,tuscsources,Never stops me from sending the nudes,950078054444957696
31,ItsMutai,@Oohgidi @lagaless Nani subtweet are so 2012. Man up and tag me so that I break your jaw bone,950076692168572928,lagaless,"The day i ate Jubilee money.

[thread]",950030478710624256
32,markmorto,@incharmuese Most impressive. If your subtweet game is half as good it should be the source for a master class on subtweeting.,950074262034964480,incharmuese,I run out of cat food and I think the kitties want to eat me for breakfast. Good morning,950055332809601025
33,justsomegirl81,@TheAlexP Welcome! Thanks for the awesome subtweet 😂,950068945071067136,TheAlexP,"Don’t ever trust a lady who owns a snake...

She’ll feed almost anything to that fucker.",949834980326297600
34,JGSharkkk,@Taggzzz Is this a subtweet,950063869933834241,Taggzzz,"There's a line when pecs become boobs and once that's crossed hoooo boy I'm outie 

(The real ones tho. 👌)",950041582488743936
35,Turtlewhistle,@Alex_Ungerman I feel this is a subtweet to me,950062131960926208,Alex_Ungerman,"You: 
all my tweets are just insta links

Me: 
UNFOLLOW",949920363516801024
36,ayybrittaany,"@alexxxxdom It’s cool, we all subtweet ourselves every now and then",950060056443318272,alexxxxdom,someone stole my debit card at the club &amp; ordered hella drinks. fuck youuuu 🖕🏾,949981410407849984
37,Hargraver,@steveballinger is that a dcfc subtweet??,950056307188486144,steveballinger,No bus-parking for #nffc - deserved 3-1 lead over FA Cup holders Arsenal,950055898214551553
38,capndesign,"@kathrynyu I’m sorry we were out of pigs in a blanket, but you didn’t have to subtweet me.",950054206697852928,kathrynyu,Sometimes a party is like an escape room where your reward is getting to go to bed,950030680456552448
39,beatenprostate,@friskyako making a joke about you being racist is worth a subtweet?,950051980055056384,friskyako,People are so fucking annoying yo,950050863468474368
40,Cam_Cawthorne,@redsteeze Nice subtweet of @SonnyBunch,950051449333075968,redsteeze,If we’re diagnosing mental health based on tweets I know a few other people along with Trump who should probably be shipped away,950045791086837760
41,Sulpho,@ParanoiaPlays @ChaseApom @RyanLegion_ @AnxietyK_ Did I hear you subtweet me?,950050877800361984,AnxietyK_,anyone neeeed 1 for the 2k ?,950042759557189632
42,64kyo,@Rellnextdoor don't subtweet yourself love,950048366205063169,Rellnextdoor,yall really cant pull it together with or without a nigga wow,950048209191174145
43,barduuuk,@shart115 a very important subtweet ty,950046741151305729,shart115,This is amazing weather Houston. Glad to be spending it with snippy bad faith activists.,949732363990392833
44,pottawacommie,@PyrettaGrimm OK don't subtweet me like this???,950044069991870464,PyrettaGrimm,I'm 80% snuggles by volume. The other 20% is split between a desire to see world order burn and lewdness,949980555508056065
45,KitsuneAlicia,@tolntran I sense a subtweet here...,950039848727072768,tolntran,"you're in my heart and in my head

but you're not in my DMs :'(",949890188498550784
46,Hallie495,@apierno subtweet!!!!!!!!!!!!!,950038033746739200,apierno,What is a movie you you judge people by if they haven't seen?,950011654930022400
47,gracenrosehitch,@Chloe_garside Hardcore subtweet,950035834572623878,Chloe_garside,Fun fact: all of the people that are really enjoying college are unemployed. Coincidence? I think definitely not,949846883140333569
48,Chackolate_,"@DaddyDao_ Sam Dao decides to subtweet (2018, colorized) https://t.co/uvPq6HdB8v",950034610456580096,DaddyDao_,Maybe.. just maybe you’re just really fucking stupid lol,950031514846277632
49,roushford16,@alaskancourtney I believe this is a subtweet to @WaltzingMtilda,950034176383897601,alaskancourtney,So. Up past my bedtime and realizing a lot of my East Coast Tweeps don’t seem to sleep. Are y’all vampires or what??,949909378408243201
50,DVonTurtleneck,@SingleVixxen Thanks for the subtweet 😏🙄,950031625357856768,SingleVixxen,Good morning to everyone except people who still do duck lips in their photos 😘,950030604392841216
51,mercsformoney,@emocouture do not subtweet vera,950029609923379201,emocouture,its 2018 i cant believe people havent moved on from ryan ross yet. its time,950019658941427712
52,ImSalguh,@astraez subtweet?,950023242470821888,astraez,"*big youtuber has a nice profile picture*

Me: ”oh man i wonder which artist made this, better check the bio!”

Bio: ...

Me: ???? :(",950021579966164993
53,FilipeDimas,@JennasPaige Pls don't subtweet me,950022214098677760,JennasPaige,some things are the worst and something are literally the worst and some things are UGH smh srsly? #worst,950014129766531072
54,BMcMullen87,@KaylaGraceB Don’t subtweet anymore send his ass an @,950008313676271616,KaylaGraceB,Battlefield has stolen my husband and I am not pleased,950003770104086528
55,christianafck25,@LePhantomDennis This a subtweet about my pasta sauce comment?,950003021001449473,LePhantomDennis,The mongs are out in force today.,950000805578444800
56,hashtags1ngle,"@tinderellasays @Eve_Says_So @singletontales As I have said before: isn't Twitter just one great, big, giant Life subtweet? 🤷🏻‍♀️",949997914935488512,singletontales,"Also trust the twitter girl gang. The boys, not so much!",949969256753565696
57,toransugaru,@BucciSweatpants @SmallDickShota it was obv a subtweet calling you to dm him silly,949978196161724416,SmallDickShota,Tanned versus pale is the true divide among the populace,949934891352850432
58,KaylendVillalon,@bailey_michele7 Why subtweet yourself??,949977106691194880,bailey_michele7,Talking a lot of game with nothing to back it up🧐,949856335754969088
59,CrispyWaifu,@Sko0maPipe Sneaky subtweet,949964203284156416,Sko0maPipe,i will never understand sniffing panties or getting turned on by filthy panties with skid marks and shit on them,949964053803286528
60,TheFletch,@JamesPinnell Holy subtweet Batman 😅,949964046119374848,JamesPinnell,"I get that this book is a great read and all, but who is actually surprised at ANY of it's contents?",949935837503868929
61,ccstreeter,@NikkiMcLayton I love this @kerra_henke subtweet,949963655248056321,NikkiMcLayton,I hope everyone gets to do the exact amount of kissing that they want this year,949936457686302720
62,fleshentity,@mothenthusiast this is a subtweet,949949813679841280,mothenthusiast,get you a girl that smells like garlic sausage,949949172932861952
63,oliviamarieex3,@Kaitlynneeeeee @tara_schoggins Lmao well it’s good thing I’m not going after Trevor :/ Get your facts straight before you go to subtweet 😂,949941982536912896,Kaitlynneeeeee,your’e a real pos if you go after friends ex the day after they break up..shit even months after is shitty. close your legs b🤦🏻‍♀️,949867250877595649
64,k0hn_,@SYF_MKR hope this aint a subtweet @ me smh,949940571035979776,SYF_MKR,The man with all the excuses back at it again 🤣🤣🤣,949940309382782976
65,smugwave,@Alcto3 nice subtweet ....,949940441499295745,Alcto3,seeing certain people's pfps just makes me fuckin mad,949834749580849158
66,JfucknR,@champagne_riss You could’ve told @imjennnniferle and I to our faces and not #subtweet it 😒👏🏽👏🏽,949940170027024389,champagne_riss,Fake friends. Fake friends everywhere 🤦🏽‍♀️,949912382184202240
67,kayleeliraa,@shacme Dang people still subtweet,949934910936047616,shacme,you like three of my tweets might as well hmu,949934427714437120
68,EmilyHoskins14,@megan_theriot oooo caught that subtweet,949921803102752768,megan_theriot,My sister has some of her sorority friends over. Bout to start writing a tally mark for every time one of them says “new year new us”,949843784178847746
69,000dollars,@Probgoblin Dont subtweet charles barkly like this,949908666664214528,Probgoblin,When bae catches you traveling through time to teach a brachiosaurus how to dunk.,949900692197539841
70,burken22,@mr_zachpope So you’re really gonna subtweet me huh,949905145659383808,mr_zachpope,If u like sour cream u tweakin,949899668279955456
71,Gingerbabyyy,@shutup_beavis ...subtweet,949901909288251392,shutup_beavis,I'm really back on twitter and have not a fucking soul to tweet. What a loser I am.,949805988097511424
72,kenzie_liz14,@Yajayra54 I don’t think you’re supposed to subtweet yourself Yajayra,949896527102840837,Yajayra54,Ever have that alcoholic friend who tries to kill you with alcohol poisoning because same😅,949888022723612672
73,AndreaG_23_,@chloeburress twitter won't let me send my response to this but it's the epitome of a subtweet,949894719504396289,chloeburress,What is it with guys in the military I cannot y’all are cancelled,949891487000543233
74,mhmdbabikr98,@AhmedSlowmo subtweet 😂😂😂😂😂,949889859858071558,AhmedSlowmo,الشاب السوداني بحس بالظبوطية و الإنجاز لمن دقنو تقفل و حديدتو تنزل,949889478717558784
75,NoMemesNoTalk,"@maxmoefoe @ElvisTheAlienTV Oh shit, is that a drybones subtweet!?",949878461371506688,ElvisTheAlienTV,Anything you guys would like to see a video on?,949758963196878855
76,AleshaRuth,@falonyates Also is this a subtweet because I can't tell if I have a guilty conscience or if this is a legitimate call out.,949878218575708160,falonyates,why are white people so embarrassing,949877045521190912
77,stephies_world,@veteranhank If this is a subtweet to me.....,949876598852866048,veteranhank,I have a serious problem with people who gripe all the time. Most of us in America are much better off than in other places in the world.,949876353859497985
78,tiffany_bristow,@kubb_hoops He’s trying to figure out what “subtweet” means so he can do it to us 😂,949874983764922368,kubb_hoops,Aaron’s getting a Twitter and this is about to be the biggest culture shock of his life lmao,949874574958751750
79,LocChong,@aliciag2159 Is this a subtweet? 🤔,949874866047602690,aliciag2159,"You bitches need to grow up and confront your issues head on, how is it 2018 and you’re afraid to fix some problems like what???",949873513980145664
80,SomeSpacePope,@Flannelsquid Don’t fucking subtweet me you breadstick,949872181219127296,Flannelsquid,"""There's the anime girl circle and there's the furry circle and then there's you.""",949871220631244800
81,JaredPorzio,@PeaceLoveLynn Id appreciate if you didnt subtweet me thx☺️,949869494054326272,PeaceLoveLynn,Devil in the form of a whore,949855524287283200
82,nia_smith_,@jantonsoup_ You don’t have to subtweet me,949869270443360256,jantonsoup_,my face and player's elbows have quite the intimate relationship,949783963408715782
83,sadisonmeed,@cortneycurtiss This is a subtweet ab me huh,949866375421468674,cortneycurtiss,Are they really your friend if they’re not willing to straight up tell you you’re being crazy?,949862979301818368
84,bkben3,@Lex_Lutheran Wow such an obvious subtweet why don’t you just call out the ocean next time,949864258367606786,Lex_Lutheran,Let me go on record.... water is wet!,949863017117761536
85,updatingjerika,@jakeysinlove subtweet much?,949862304841175041,jakeysinlove,"idk how to explain ""we don't detective""",949861933703839744
86,evandotconway,@autumnklem Ahahaha when you accidentally expose a subtweet,949861772172734464,autumnklem,i’ve been california dreaming,949854716254703616
87,LILPROSTITHOT,@DomLoGiudice is this a subtweet @ snowboarding,949860475835179008,DomLoGiudice,doing something positive that challenges you and then becoming obsessed is such a good feeling,949847855090536448
88,HayleyZorEl,@Pipbois dude i feel like this is a subtweet about me,949860204266622976,Pipbois,if you have notifications turned on for me I admire you and fear you,949801983870980096
89,_little_old_me,"@DaveK_Says If this is a subtweet to me, I am ok with being muted",949860070195527681,DaveK_Says,You keep that up and I may have  to mute you!,949859682872524800
90,Ferguswag,@ElijahStudHobbs Dont subtweet me when i dont even go on twitter,949858276337954816,ElijahStudHobbs,I need someone to come to Washington and go snowboarding with me cause I have bad friends who won’t go,949582455127683072
91,MrRover57,@hannah_mehalik Sick subtweet bruh,949856001766903808,hannah_mehalik,“Real men do the Cupid shuffle” 👏🏼👏🏼👏🏼👏🏼,949834549168615425
92,rainingwillow,"@jfreeromeo This subtweet isn't for me, plus ur 1/2 my age.  Deal.",949855645787873280,jfreeromeo,"I adore you, let's never meet.",949489301707931648
93,alexjohnsonhehe,@cassieiwills @whatevrkatelynn How dost one subtweet one’s self,949851772033499137,whatevrkatelynn,girls like it when u say “nice” after ur own burps,949844692946096128
94,Playwired_,"@Strobuh if its not that serious than dont subtweet, that simple. keep it to yourself",949847438596165633,Strobuh,Love losing to retards that are scared to get in gunfights,949846373259710469
95,RRROSNA,@merrmandaa Talk about a subtweet,949846905600659456,merrmandaa,If a girl sends your unworthy ass a booty pic and you don’t respond you must be from Magna 😏 hahaha,949844547932110848
96,mopthelop,@NatEdgecomb @emma_gear what is this subtweet,949846854635732992,emma_gear,trying to cum but people aren't tweeting at me fast enough!!!,949845775743356928
97,heatherreid247,"@LoganNicolaas That's called a subtweet, Logan",949841746636222464,LoganNicolaas,Posting something hateful about someone on the internet is gutless. So being too afraid to even refer directly to them just plain cowardice!,484952652770340864
98,_Adrianna_Cox_,@samannburris Bc I’m nosey don’t subtweet me hobo,949835207317819393,samannburris,what the fuck is it anyone’s business as to what i do and why i do it,949404053305425920
99,Sam__OConnor,@cooperpearson Honestly this is a subtweet about my dad,949832562498768896,cooperpearson,what do old people on facebook think ... means and why do they use it so often,949816414210351104
100,MadaalynMartiin,@chrischan266 Is this a subtweet?👀 just kidding lol,949824397254291456,chrischan266,Subtweeting is still a thing? For people in their 20s? Lol,949821493319479302
101,ashton_nein,@MakalynK_26 subtweet me again and I’ll kick ur assssssss!!’,949823382211751936,MakalynK_26,guess I’m staying in bed all night because all my friends want to be lame🤷🏻‍♀️🙃,949816994081189888
102,emilymnewberry,@acozykitchen This E*taly subtweet tho 👀,949823077294129152,acozykitchen,today i ate an italian chopped salad and the salami wasn’t chopped and i feel robbed. it was also $17 ⚰️⚰️⚰️,949798296762990592
103,Wishful_wink,@jake_p84 How about a subtweet?,949820955215482880,jake_p84,I love a good fake tweet.,949810315683876865
104,balthazarjones,"@edowardoelric i didn't see the ""updated"" at first and i was like what a savage subtweet from paige",949817388270280705,edowardoelric,OH it would be great if you didnt exist updated,949816306966114305
105,Marisa_Ingemi,@TitleIXHockey Is this a subtweet,949815923938119680,TitleIXHockey,"I don't understand lacrosse, but to be fair, I'm not sure it understands me either.",949815829117333504
106,tswxxx,@haileyllarson is this a subtweet about my beyond burger 🤔,949812407421022208,haileyllarson,is 2018 the year everyone and their gd mom becomes vegetarian and makes you feel like an ass for eating meat or,949812105401851904
107,fiona_etc,@lynnkt_ Ooooo subtweet,949811545890086912,lynnkt_,3 engagements. 4 years. 3 men.,949720655431454720
108,nameen0216,@JadaManiscalco Is this a subtweet to me?,949808882343399424,JadaManiscalco,How do you mute other people's likes? I am sick to my stomach. Ew.,949773031441948680
109,stud_for_studly,@Jack_Septic_Eye When the subtweet is better than the original tweet,949806073464180737,Jack_Septic_Eye,The beauty of modern times is getting work emails done while sitting on the toilet!,949741259685617664
110,orochizanto,@AQSpooky Also next time don't you dare subtweet me with such slander,949798638162792449,AQSpooky,Quaker Oats Man Age Regression Kink,949797297579229184
111,Ry___44,@michimelendez @Rkemrite05 subtweet or nah?,949797131535245312,michimelendez,I️ CANNOT STOP WATCHING SAY YES TO THE DRESS. What is wrong with me.,949731661410861056
112,SecksWrecks,@ARealCutie_ Don't subtweet me,949795372460924928,ARealCutie_,I don't think I've ever seen someone continue such a shitty joke for so long,949795209528922113
