,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
60,baxbooksdeux,@maltyhops @twitersgoodboy Do not subtweet me 😫,953302692113321985,twitersgoodboy,When u get a new follower but they didn't fav or RT anything of yours before doing it that's called a freefo,953301534741233664
61,SammyBarnhart,@_UNISecrets why are you subtweeting through @_UNISecrets just fuckin subtweet,953302654511443970,_UNISecrets,"""So like, is your boyfriend gonna start paying utilities orrrrrr?""",953290496566284289
62,JoshyTweetz,@MittRomney What is this subtweet in response to?,953297081057337345,MittRomney,"No, not the same. One side is racist, bigoted, Nazi. The other opposes racism and bigotry. Morally different universes.",897612532386607104
63,Big_Ern_Kingpin,@drayzze @SnizzleFrizzle But more than likely they just log into twitter and subtweet about u instead.,953290077039480833,drayzze,"Opening up to people isn't easy but sometimes they'll surprise you

They'll actually want to stick around and be there for you",949788348243218434
64,SAGEASH000,@poptartpete_ subtweet to glass v1 lol,953288372734357505,poptartpete_,generic skaters love skating to generic house music,953238440639942657
65,nicekickflip,@fourgigsofdurnk How dare you subtweet the taxi driver,953281005242208256,fourgigsofdurnk,Our taxi driver's windshield is constantly icing over and I don't know if he knows he has a window defrost option bc he's not using it...,953275952242544640
66,MustacheDad,@CraigSJ Nice subtweet of me real nice,953274935723642882,CraigSJ,Early 2018 takeaway seems to be that quite a lot of seemingly intelligent people were in fact morons this whole time.,953272330297409536
67,cameronthebird,@ya_stuart ...did you just subtweet me?....,953274734891950080,ya_stuart,who has twitter beef at 9am,953268325202751489
68,JonAskonas,@ayjay Sick subtweet.,953274264496623616,ayjay,“One of the most widespread diseases is diagnosis.” — Karl Kraus,953273575640793088
69,MinarchCookbook,@gabrielamadej Just gonna subtweet us all like that?,953262670714691584,gabrielamadej,i wish all my friends would stop killing prostitutes,953119364101955584
70,pastelcathedral,@girlhocquenghem is this a subtweet of my subtweet,953261227706343424,girlhocquenghem,I'm really glad that I became politically conscious through punk rock and not internet memes,953261115059949568
71,iUsmanJameel,@zunairayy Exactly that's what me and feroz khan have in common. Ab muje b subtweet do 🧐,953251220004667392,zunairayy,FEROZE KHAN LIKED AND RETWEETED MY TWEET. OH MY GOD.,953222677715660800
72,Rapjd_,@Merrcyy_ another subtweet!,953246882288959488,Merrcyy_,I fucking hate Ctf cunt worst game mode ever,953240589226598400
73,KreexEU,@NeeeyDNTY Lol subtweet? 🤔,953242102443409410,NeeeyDNTY,Manche Leute nehmen Twitter einfach zu ernst. Sie kennen Teilweise die Menschen dahinter nicht aber urteilen trotzdem über sie?.,953225442328301568
74,Moore_Kelly_M,@marcorubio We’re all very impressed that you have a staffer being paid to lightly subtweet the president while you… https://t.co/WpgkSUAjly,953235241514274816,marcorubio,"One who is alienated seeks a pretext, with all persistence picks a quarrel.Proverbs 18:1",953234772125401089
75,ellenexists,@MarkKriegsman Don’t subtweet me,953234287998001152,MarkKriegsman,"Time travel, compelling use number #7: taking that thing out of that pocket before running them both through the washer/dryer.",953097750152990720
76,Cha_rlesRS,@katieosrs @rs07meric This was clearly a subtweet about merics behaviour,953223780016500737,katieosrs,"making repeated jabs at people who don't have the infernal cape, whether its a joke or not, makes you a cunt.",953059005366140929
77,srb_osu,@ffsosu Dont subtweet me,953221527574581248,ffsosu,tfw when srb's tarantulas will be called cookiezi Xanax and -GN For like 20 years if they're female,953203828509339648
78,alauraisamazing,@maddiepritchar1 this looks like a subtweet about me,953217070526812160,maddiepritchar1,Didn’t know I was living with five guys again,953055611264163841
79,Ueberschwall,@creamspeak @marekverdammt gute subtweet 🤝,953212448806457344,marekverdammt,WAS SOLL DAS MIT DEN WIND,953208334605221888
80,yurwack,@bprokopiak122 don’t ever subtweet me and then delete it before i can reply in your life again,953200345152409600,bprokopiak122,Who’s buying me Burger King later ;),953198751413350400
81,UmarHehe,@chotaasuperman @SustUlWujood subtweet.,953188957931671552,chotaasuperman,Ye Tiddiyaan Twitter py kya karni ai hyn bhae ! 🙄,953188779455631360
82,juliaeberry,@zoeterhune @NoahSegalGould one for the subtweet bot,953186067137597440,zoeterhune,gosh even the most boring of straight white people have the easiest time just bouncing from one partner to the next huh,953181309077278722
83,__criminalkat,@tiffanytuyet Dont subtweet yourself. Just do it. lol,953176818705715205,tiffanytuyet,Do not set yourself on fire to keep others warm,953141446307188736
84,auzzy___,@Highelo_ just gonna subtweet the homie like that ? fuck u im getting master watch this space,953176445752414208,Highelo_,"Season 8 is not yours, youre just gonna end up with a d4 border once again fuckoff",953042281153617920
85,Jacey__Penny,@damselindior is this a subtweet @ grant?,953158784502833152,damselindior,"The flu epidemic can be easily solved people. Cover your damn mouth when you cough and if you are sick, STAY HOME.",953157944975163392
86,undersoilnddirt,@bIuebyou at least I didn't subtweet 🤧,953156564159946752,bIuebyou,no jonas brothers slander on my mf tl 😤,953155152445239296
87,maddieshaee,@mylesmendoza69 go your own way in itself is literally one big subtweet so much tea was spilled in that album,953155386126745601,mylesmendoza69,A film about Fleetwood Mac during the recording of Rumors would be one hell of an interesting story,953149432052121600
88,coppingengine,@xrzes this just sounds like a huge subtweet to daniel,953149593595805697,xrzes,"Many of you are extremely unappreciative of what devs do. And just bitch for no reason, not having a clue what goes into it all",953144973255376896
89,apastronn,@necrologies Wait like a subtweet,953147512084287488,necrologies,one time i got subsnap storied about and i think that was the highlight of girls being actually the worst around me like girl what,953144736809852929
90,23shzi,@chloejvne so u wanna subtweet me now too lmao,953145534382067713,chloejvne,"why do ppl use “lmao” at the most unnecessary times, i jus asked someone “when do u come back” &amp; they replied “sunday lmao” whats so funny?!",953138226256003072
91,aaleeeeshaaa,@elijahdaniel This is a subtweet I wish I had at every concert I went to in the past 2 years... 😂🙄,953145444787306496,elijahdaniel,if u don’t help short ppl see the show at concerts ur an asshole,953143403096584192
92,sophpayne18,@thisisphangs Yes I love a subtweet !!,953139408848396289,thisisphangs,ppl on the internet calling ppl on the internet problematic is more problematic .,953139261125152769
93,karaavd,@Tfluff_ subtweet again,953139206234177538,Tfluff_,"I don’t talk much, I don’t understand why people find that weird",953138985186086912
94,ajormondephoto,@cassietaylorfm Maturity also entails the ability to not “subtweet” and have the ability to speak your feelings directly to that person.,953138953070166021,cassietaylorfm,Just because we aren’t together doesn’t mean we still don’t look out for each other. It’s called maturity.,953097291426140161
95,MakoMutt,@Aluminemsiren Wow this is like the second subtweet about me in ten minutes.,953138461954916352,Aluminemsiren,"Who tf says nws? 

It's nsfw, get it right.",953136764897710080
96,QueenKaylaaa_,@DaReal_DT I caught that subtweet 😭😭😭😂🤧,953137335666868224,DaReal_DT,Let me be your bf😂😂,953135889932308481
97,bjtr91,@checats_ This a fuckin subtweet about me,953136747046719488,checats_,11:11 wish u weren’t so gay,953132595549757440
98,OneWingedYubel,"@_DRr_James drybones, how long did it take for you to find this subtweet?",953135447332544512,_DRr_James,why has no one made a drybones vs tyr tweet before i got so many notis yeye,953135037007974400
99,Tripleeeog_NAY,"@_askallie Subtweet, subtweet, if it’s at me then @ me 😂😂😂😂 you know how I get when I’m ready for a new one. Tweaking is an understatement 😭",953131958330183681,_askallie,Zhane is agg y'all. She got like five wigs. I made a true monster,953131330405044224
100,MissAnaRoupas34,@Spotlightron Omg subtweet or naaa 🤣 We were just talking about this,953130540466692096,Spotlightron,I’m still confused on how you boujee but you go to a club Called Banana Max😂😭 like shawty you normal like every other girl in this club,951985868499243011
101,Xythar,"@stellardetonate @SirNoogen this is my favorite kind of subtweet, the one that basically sears half the player base into ash",953129872557158400,stellardetonate,anyway time for my third durandal!!!!!!!!!!!!!,953119850045435906
102,Cillaharveys2,@_Jakesonnys14 u know u don’t gotta subtweet me,953124808006520832,_Jakesonnys14,Snapchat can make anyone look pretty,953124653706432512
103,KendraEvans3,@madisonelaine_ don’t subtweet me,953123754556690433,madisonelaine_,As soon as I get comfy in bed my friends tell me they're almost here,953120760163454976
104,annakaplann,@emmachambie that was a subtweet,953122978107219968,emmachambie,everybodys “chill” playlist has tame impala on it. ur not special,953116870260940800
105,edgelord97,@Frankie_Peanut is this a subtweet,953121824170180608,Frankie_Peanut,Folks really do be lovin high school huh,952971414658830336
106,EntityofJustice,"@WildJayAppears Also, don't subtweet me, I rarely see those.",953121071653359622,WildJayAppears,HECK HECO HECK HECK HECK. 😋,953120893244338176
107,ElevateParker,@ElevateSat_ Why u gotta subtweet,953115966283632640,ElevateSat_,Everybody wanted to laugh at the seris 1 trick now ya can't get enough of seris,953113590000701441
108,not_delicate,@1Badasspoolboy I love when you subtweet me 💅,953111313118650375,1Badasspoolboy,"Don’t let her femininity fool you, she’s a killer.",953108685005508610
109,KelliMariella,@queer_queenie If this is a subtweet then,953109871536287744,queer_queenie,"my 'cis' friend: i mean wouldn't everyone wanna be a catgirl, really

me, internally: oh no",953108803418972161
110,yungdoublecupp,@2048qdd @garebear0_0 Or it’s his name🤔 and didn’t have to be a subtweet,953109812681699328,2048qdd,"You never want your hair/beard to be your defining feature.

You know Garrett?

He’s the one with the long pubey beard right?

🤮",953108732203839488
111,clairewenze,"@CommanderPitts [swirls in a glass like wine, sniffs delicately] this is a very fine subtweet",953107514962345984,CommanderPitts,"Writer: I'm gonna come up with a great fantasy language for my novel!!!
*bases everything off of Latin*",953107348721160192
112,BABPEEGFOURTEEN,@autisticbimbo You don't have to subtweet me to tell me I'm the best https://t.co/OjTYCNYiPR,953106034477936642,autisticbimbo,I love my high IQ friends and followers,953105521728352256
113,RacerX393,"@JessicaLexicus I brought backup. Wait, did I step on your subtweet? Sorry.",953105688913309702,JessicaLexicus,#SoSinisterWhen you drink my bourbon.,953104636222767104
114,galimullinbean,@bellawillsin I don’t have bae’s twitter so I can’t subtweet it about him so I think I’ll print this and glue it to his dorm door.,953104424896954368,bellawillsin,i like this girl but idk if she likes me so if shes reading this im gonna need her to ask me out cause im too much of a pussy,953077056039944194
115,vereperjar,@ge0jismal you literally only come on twittah to subtweet,953098935416930304,ge0jismal,ok we get it you’re single and thirsty go drink some water,953097567742627841
116,jasonllhs,"@MacyRiutta Um, @ me next time #subtweet #rude",953091430511206400,MacyRiutta,ppl who call their finsta a “spam account” piss me off,953086707045367808
117,phileciak,@EllieLaymon i love when you subtweet me❤️❤️,953086644747407366,EllieLaymon,are u ever just sitting in your dorm and randomly think “wow. i really wish _______ was here right now” ? yeah me too.,953082910529204229
118,1of1Flye,@ms_kizer No need to subtweet,953086516192038914,ms_kizer,Lol..... Not even a hello or how you been 🤷,953084354946879488
119,mosshartsteph,@JasonRitter The 26th of january is my birthday so I’m essentially taking this as a subtweet. And ‘six’ hoping the person heard the th,953084551986790403,JasonRitter,Say aloud “The 26th of January.” How did you just pronounce “sixth?” (And be honest with yourself),953083115538436098
120,alexlathropm,@aud_ree_ this is a subtweet,953079953460928518,aud_ree_,fuck u and the android u run in on,953068586683256833
121,BeigeShiba,@MargaretsBelly It's rude to subtweet Roaming Millenial like this.,953078604602130433,MargaretsBelly,it's 2018 and still nobody has invested in buying a sex robot to be the next big right wing YouTube political commentary sensation,953032736318611456
122,kingkrymer,@lexivalent9 @stayLWKY Wait but you just thought about whoever this subtweet was about while tweeting it..,953071493004472320,lexivalent9,"if you think that I still think about you, you should think again.",953049852232876032
123,finallyzach,@dogrunes_ it was me this subtweet was about me i can feel it,953071199025741824,dogrunes_,"""thats weird why manholes""

ok first off

1: you're weird
2: fuk u
3: love live rules",953004389064568832
124,JoshyTweetz,@SaddestOwl It was a subtweet at me??? Had no idea...,953069508159311873,SaddestOwl,I’m too fucking sophisticated for this place.,953019387228966918
125,QuilJ1,@_BornMC is this a subtweet mother fucker,953068885217030144,_BornMC,like this tweet if ur a prick,953058379714342912
126,helloimemily9,@10_Lopez_ 😑 thats ur subtweet? L A M E,953066101985886208,10_Lopez_,"We all judge, the biggest lie we tell ourselves is, “I don’t judge”",953065559431700480
127,_AnthonyCorreia,@HollaAtManda 6ix9ine subtweet? 🤔,953064658302390272,HollaAtManda,Not rly into these rainbow highlights but ok,949143936894779392
128,WellHarkAtHer,@SICKOFWOLVES How dare you subtweet me this way.,953063864513499137,SICKOFWOLVES,I DO NOT WANT TO GO TO BED I THINK INSTEAD I WILL DO NOTHING FOR THREE HOURS AND THEN WAKE UP INCREDIBLY TIRED,952754353315524608
129,JessiPetrusich,@cmantyka Is this a subtweet,953062815023198208,cmantyka,Ma name a Borat. I like you.,953062227208278016
130,RagingDelacruz,@tommmyy19 Barely replying to that subtweet 😑😒,953059736370470912,tommmyy19,The only way lou would ever be stronger than me is if he jumped on the sauce... sorry not sorry I’ll let him dream though 😌👍🏽,953058746871066624
131,jorgemorales001,@instantvxbes Damn don't subtweet me :/,953056406734811136,instantvxbes,He really just put ozuna over zayn🤕 bye,953055871625519110
132,GuardianYoshi,@TimmySmidge was that a subtweet,953055572458426368,TimmySmidge,"Patrick Stump drawn in the style of Ugandan Knuckles, captioned ""DOES UR HUSBAND KNOW DA WAE?""",953053943231328256
133,theconnr,@annaejohnson wow subtweet. If I did have your book I'd defs keep it now,953054760881369088,annaejohnson,Someone in Calgary has my Oxford Handbook of Canadian Politics and they’re lying about it so I’m secretly mad at them all,953023290162937857
134,ElectricLVLD,@stepunnay Who are you confessing your love to with this subtweet?,953054566089551872,stepunnay,For every person you feel doesn’t want you there is someone out there that does want u 💕,953054353073561605
