,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
50,sirtolbear,@lolo2theflow I caught this subtweet hard 😖😖,965489490683863041,lolo2theflow,There is a special place in hell for people who don't refill the Brita,965482822973755392
51,daisyygocrazy,@llblessedll Bro instead tell her to her face don’t subtweet how will she know you love her or whatever come on get it together,965484437025669120,llblessedll,I love you ..❤️,965479510173872128
52,BugCatcherWill,@PixelThinks I had a sneaking suspicion this was a subtweet,965483595535126528,PixelThinks,Lucario mains are furries I'm sorry I don't write the rules that's just the way it is,965483476559515648
53,revelbello,@twntyfrsvn indirect conflict. like if you’d subtweet someone instead of actually @ing them,965474169721970688,twntyfrsvn,yo what does it mean when you're passive aggressive it don't make no got dang sense,965473302734168064
54,Redbull393210,@krystalinfaith If you’re gonna subtweet @ me next time :),965472957110804481,krystalinfaith,or just don’t play with peoples feelings and we wouldn’t be here 🤷🏻‍♀️,965472538993111047
55,emma_szablowski,@lolprobably no need to subtweet about me.... smfh,965472599894581249,lolprobably,I can’t believe people do meth,965432031634251776
56,lemeilleurpat,@BrandyLJensen A musical subtweet.,965471813454110720,BrandyLJensen,I’m by no means an organizer but I would phone bank for a movement against ironic playlists in bars,965460078420742146
57,HaydenEskridge1,@mjhall33 Don’t subtweet me brah if you wanna post up let’s post up,965470354801152000,mjhall33,I ain’t never ran from a nigga and I damn sure ain’t bout to pick today to start running,965463537043804160
58,scohnscohn,@tiiiiiiiiiired was this a subtweet,965466207406223360,tiiiiiiiiiired,i truly love knowing absolutely nothing abt Good Film™️,965067508104531975
59,WokeManlet,@autisticbimbo wow what a subtweet,965465658757713920,autisticbimbo,"Joke: thirsting after egirls

Woke: thirsting up to t* girls

*tall",965465145710321664
60,KennedyForeid,@bameronkall subtweet me one more time,965465634866790400,bameronkall,"i hate ugly white bitches with bad dye jobs and short, shitty eyeliner",965465257765302272
61,Local_Trash_Man,@SomeoneRANRAN did you just subtweet an entire convention?,965460931655471104,SomeoneRANRAN,"You're not cool or original for flicking a cap off of cheap booze that you bought with money you stole from your mom's purse.

Stop it.",965460652381888512
62,_beyondawake,@jchy_ Don’t subtweet me I see your ass 👀,965459943037001733,jchy_,wow I really am out here being an art hoe,965454819031945216
63,sungodpxllz,@basedsavage3600 Wow @ me next time no reason to subtweet i thought we were bool 😪,965448457375936512,basedsavage3600,Niggas live the most basic life and swear they got a personal FBI agent lmao,965447933452869632
64,PersistentSeekr,@byrdshouse Elegant subtweet of whoever I want it to be. I'll assume the anti-gun vet crew for now.,965447486180540416,byrdshouse,Woke veteran twitter makes me want to throw my phone into the damn pond.,965445275207815169
65,StevieGoodman,@lucasmitchell_1 King of the subtweet,965447370690453504,lucasmitchell_1,You looked real good last Night 😍,965429291923189760
66,moorehn,"@emilynussbaum I want to get him watching The Good Place, since it all seems like one big subtweet of him.",965446937238437888,emilynussbaum,"Oprah?? He’s losin it, man.",965445185688756224
67,Chris81203,@MMAmy120 Don't subtweet me,965446143168696321,MMAmy120,I will call your mother a whore if you “WOOOOOOO” next to me at an MMA event.,965442091819130881
68,lonelylileric,@amawee_ This a subtweet or song lyrics?,965444729872711682,amawee_,don't fall in love; that shit is pointless,965437402276880385
69,uhm_jade,@frogIog anna dont subtweet me here,965443194983890944,frogIog,"making urself sad via intensive lurking isnt just a hobby, its a LIFESTYLE",965428549061668864
70,MARTlNATORS,@lTSLGBT thanks for the subtweet 💓,965441962424725504,lTSLGBT,have you ever just looked at someone and cried because how beautiful they are because same,965441885627125760
71,zusty,"@GaryBuh Haha, honestly I would never think someone would positively subtweet me, so...balances out?",965440669329190913,GaryBuh,I'm playing Bioshock 2 again for the show and I'm reminded exactly how much this game owns. Hands down the best Bioshock game.,965382780157771776
72,touchintoit,@jerikaslane @JerikaftTeam10 This is so wierd I’m confuzzled like this “glitch” is followed by a subtweet like something is happening,965438817657237504,JerikaftTeam10,Okay so I go to erika's followings and jake doesn't show up but when I go to Jake's followers she does come up. instagram wtf sjajab,965436551663558657
73,BrianAmos,@stevenmklein How much of a subtweet is this on Florida’s constitutional revision commission process,965438065035669504,stevenmklein,Reading Federalist Papers. Definitely on Jefferson's side WRT the whole periodic constitutional conventions thing.,965436644345118720
74,StDxSage,@ltsRemix When you subtweet with no clout 😴,965437218440572928,ltsRemix,Hopefully luuon can afford to make 1 event this year 😴,965420712516177920
75,Malevolent_USB,@ItsJustACorpse oshit so you're saying that subtweet you made earlier was about me oshit,965436594525229056,ItsJustACorpse,"I got some things to do and I don't wanna do 'em,
I got some things to say and I will never say 'em, to your face",965436228056375296
76,HawkwolfRL,@sec_yote_agenda Way to subtweet,965436010027986944,sec_yote_agenda,"Always nice to discover a new, not unpleasant experience for which you were completely unprepared.",965435664614461440
77,kouyawolf1,@TigerSquat Quite the subtweet.,965431517836140546,TigerSquat,CHICKEN NUGGET PARTY at BLFC. IT'S GONNA HAPPEN.,965426921411461121
78,r123kk777777777,@BBSeanMetellus Oops if it’s subtweeting but I only nice subtweet besides like twice,965430878984982529,BBSeanMetellus,People get so pressed over game I'm-,965423001763229701
79,muhword,@MPAVictoria I can’t decide if I’m more disappointed in your opinion or your decision to subtweet me https://t.co/q2CB9W1Vzx,965429887581544448,MPAVictoria,"I will go to my grave insisting that Potter was better than Blake and Winchester was better than Burns.
#MASH",965422378254651392
80,r123kk777777777,@BBSeanMetellus Does saying oomf mean subtweet. I thought subtweet meant bad shit,965429703812231174,BBSeanMetellus,People get so pressed over game I'm-,965423001763229701
81,r123kk777777777,@BBSeanMetellus Um I’m barely subtweet,965429045990187013,BBSeanMetellus,People get so pressed over game I'm-,965423001763229701
82,hafsanoora,@YumnaaaKaboos Listen don’t subtweet me about flopping 😤😤😤 I’m somali we’re born 2 be flops,965419873244450816,YumnaaaKaboos,Wallahi I'm just surrounded w a bunch of waste yutes,965413205211217920
83,VAPOURSEAVEY,@babes_marais We love a subtweet,965416961059540992,smile_besson,i hate when people you thought were your friends just ignore you and know that you know about it👀,965416806017130496
84,averynmiller,@McElheney24 subtweet,965411105928556544,McElheney24,it hurts when you send someone a funny snapchat video &amp; they just reply back with a blank snap,965409620092243970
85,Ajijaakwe,"@Cubsfanatic76 I wonder if it's the same one I started to subtweet and then erased, LOL.  B/c stress level. 😂",965410220036911104,Cubsfanatic76,"Every time I see people I admire fall someone's pretty words without understanding the subtext, my hopes for the future die a little more",965409401556398080
86,AcquiescentSoul,"@Royal_RannaAnna Damn, if this isn’t a candid subtweet?!",965409084487950336,Royal_RannaAnna,You don’t have any right to tell me who I can or cannot talk!,965306893383163904
87,Screvvy,@Euron131 Apparently a lot of things because this is the only subtweet I see,965408604076609536,Euron131,"I'm gonna kill you, screwy",965407728431706113
88,DartDClark,@iamdemidouglas Don’t subtweet me,965407937266094080,iamdemidouglas,isn't being consistently corny exhausting???!!?? ....asking for a friend.,965397798219862016
89,barbetta1,"@ninaandtito What's Bob Dole tweet about? That subtweet is from a blocklist account, a lot of us can't read it.",965407705857851392,ninaandtito,"Here's the deal. We are at war. Our enemy is not a nation, per se. Our enemy is actually an extra-national organized crime empire. 1/?",883185666934231040
90,Chrisrocks2017,@_susangarcia_ Dont subtweet them then SOOSNUT,965407514836721665,_susangarcia_,I want to go hiking. This is my third time tweeting this. Obviously my friends can't take a hint. Smh.,965393020265709568
91,maguz71,@aaronrod_1022 This is a subtweet about my friend @Stevie_Reeves21,965399581805678592,aaronrod_1022,A damn shame the best big in the league won’t be playing tonight a damn shame,965394296668131328
92,_shnooboo,@nasti_ho you don’t need to subtweet me thanks,965399205006249989,nasti_ho,Bitch if u think I’m accepting ur friend request on fb you are sadly mistaken,965304986048450561
93,SecksWrecks,@malpractitioner don't subtweet me,965396141604040704,malpractitioner,"&gt;2018
&gt;english is your first language",965394994600259584
94,zombeh_kitties,@BatmanDork Uh did you just subtweet me 🌝🌝😤😤👌🏽👌🏽,965395611632701443,BatmanDork,"Hello, I hate being ignored :)",965359326171926529
95,edzitron,@ByYourLogic @Trillburne Don’t subtweet me dude,965393077727735808,Trillburne,"An AR-15 is technically a machine gun, a musket, and a revolver. It is 100% correct to use any of those terms in any combination",965388214499528704
96,chiefEmerson,@zach_roberts21 Y'all must have nothing better to do huh???? Just talk crap about us &amp; subtweet us?,965392979480465413,zach_roberts21,"To the Fab 4, I know you guys think you're dope as hell but you're actually as cool as eating tide pods👌",965380930327195648
97,_rachelheck,@megcorridor don't subtweet me,965388895851397120,megcorridor,Babe: Pig in the City is just the story of a fat narc,965381369571328000
98,malber9,@yells__ we got from drunk in a hot tub to a subtweet about guns in a hurry,965388889677619201,yells__,I get drunk so fast in the hot tub.,965384044203724801
99,brandonhstone,@irenejoycekim This is a subtweet,965386816911101952,irenejoycekim,Just a friendly PSA: compliment and complement are two different words. Spelled differently. ✌️,965128350690820096
100,CarolinaAbbie,@CLTSCGirl Slacker. I'll just subtweet you late then.,965386114147201025,CLTSCGirl,Hi! Have I missed any Twitter altercations today?,965348604666892288
101,hannah_caudill,@jlacy64 did you just subtweet the fact that we're saving sex for marriage,965385484154359808,jlacy64,believe me when i say this usually waiting for something is 100% the best option,965384024188387328
102,callout_boy,@treepvnk thought you had found a new way to subtweet me for a sec there,965385421571215361,treepvnk,"all i wanna do on this lovely sunday night is catch up on jane the virgin, but the virgin .......,,,, the virgin says otherwise",965384618034769920
103,miacattt,@ChiIIVlbes @shelbyrgipson aw wow is this a subtweet ur so sweet,965384383397056513,ChiIIVlbes,FRIENDS WHO SAY I LOVE YOU BEFORE HANGING UP THE PHONE ARE SO IMPORTANT. KEEP THEM,965375882561978369
104,abbi_smith2000,@alec_wam Freaking subtweet 😂😂😂☠,965384234868322309,alec_wam,*Adds comedian to bio*,965384114173108226
105,jimpjorps,@bonerhitler nice subtweet,965383663113338880,bonerhitler,I'm now old enough that I don't understand 85% of the shit on twitter.,965382750198009857
106,PsyQoAcmeh,"@LucidJaces At least @ them, subtweet in 2018 😷",965383653202317313,LucidJaces,i thought we left starting a cod team with an rc in 2010,965378069581086720
107,tjcouls,@lukeklover20 Is this a subtweet since you just saw me,965382239990280192,lukeklover20,If you're wearing anything other than grey sweats on Sunday you're doing it wrong,965349737917550592
