,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
13,yourgirlmelt,@yourboyocean just because im 6 days older than you you gonna subtweet me like this,969694206309621761,yourboyocean,I'm so tired of old white southern women,969694035991506944
14,platypusjones,"@ericsmithrocks you don't have to subtweet, bro",969693373593538560,ericsmithrocks,"Why is it that the acquaintances who want to pick your brain the most, seem to support your art the least? 🤔",969693138376974343
15,Freeze_Cracker,@husbandu Matt Watson subtweet,969692818452164609,husbandu,people who think every sonic character is a hedgehog,969692335033540608
16,natalieejustine,@Anthonytogether Don’t subtweet my workplace,969691658378817536,Anthonytogether,I love crap coffee when I’m tired af,969682072078987264
17,ericoconnor22,@nickaufrecht I can only guess who this subtweet is about? 😂,969689252215664640,nickaufrecht,Why do so many people walk around listening to their music really loud? #itsannoying #thatswhatheadphonesarefor,969678976909164544
18,WackyWy,@CallMeAlBass is this a subtweet,969686653941043200,CallMeAlBass,dang bro ur instagram profile is so avant garde !!,969348625213014016
19,astrawednesday,"@loathepsalm every subtweet is about me, every single one.",969684473943023617,loathepsalm,"is needless antagonism, ""self-care""?",969681148812058624
20,DGAFpanda,"@malibukenn_ If this is a subtweet, plz stop.",969682132984459264,malibukenn_,watch your fingers because the cactus is dangerous,969680350602395648
21,IamZaay,@_X0Ariella subtweet ???,969680117063651329,_X0Ariella,Be grateful if I wanna talk to you &amp; hangout SHIT. That don’t come around often baby 🙂,969679953477427201
22,rikkipaepke,@wmockingjay This is obviously a subtweet aimed at moi 😘,969676565620641792,wmockingjay,I just want to make travel videos with that special someone. 🌎✈️🏛🗾🕌🛤⛩🌆 #goals #filmlover,969675137384673280
23,2cute4sadness,@GoatHerderRob gotta subtweet for it to be brought up privately sometimes,969676006968750080,GoatHerderRob,"Subtweets are the best, especially when you wanna make a situation worse:)",969674849323974658
24,mahamcheemaa,@hafsahxkhan subtweet tbh,969670520550539265,hafsahxkhan,People who snap you but don’t text back or vice versa make me so mad?!?,969666829038755840
25,flunkie,"@9_volt88 don’t appreciate the subtweet, my dude",969670464493600768,9_volt88,"sometimes, you just gotta stop tweeting",969598729882865664
26,kati_rose213,@jagger_smiley @jsontherandom11 Sort of. Wouldn’t say for sure that this is a subtweet. Would have to ask… https://t.co/7Eyyjpvw0C,969663583943507968,jsontherandom11,"There’s either to much love on twitter or to much beef, and I don’t know which I like more",969470639240335360
27,jagger_smiley,@jsontherandom11 @kati_rose213 subtweet?,969663159517827072,jsontherandom11,"There’s either to much love on twitter or to much beef, and I don’t know which I like more",969470639240335360
28,ava_wa,@asukahomo hey a subtweet !!!!!! to me!!!!!!,969662050577166336,asukahomo,shoutout to all the women in my life who let me endlessly prattle on about men,969503838213320704
29,owendude829,@SenSeinfeld @MrWilliamStein i go away for a week and fuckers think they can subtweet me 😤,969661585848287232,SenSeinfeld,"*51 and raining*
That one kid still wearing basketball shorts: “Lmao y’all are such pussies”",969259178375004160
30,kelseywedlock,@reiturbide @laurrgaetano subtweet,969658228026982400,reiturbide,Kels and Lauren nap way too often and I am always SO bored 😭,959557811691773952
31,whinefromabox,@gagethegirl Did you just subtweet your own sneeze,969658007201214464,gagethegirl,I love how humans can make the loudest sounds without having to open their mouths real big,969653897005600770
32,meganwrae,@MollyKunkel1 Don’t subtweet me bish,969655580846624768,MollyKunkel1,"“Wow I’m bringing a cake to a party”
“I’m such a mom”
😂😂😂",969634174847070211
33,madi_son_marie,@kylienicolewise subtweet or what ? 😂😂,969654671743881219,kylienicolewise,"if you wanna remain untouched , watch ya mouth ☺️",969647521063751686
34,Alaayysshhaa,@DonavanH7 First of all I feel the subtweet 😂 I told you to text yah mama and tell her you were coming over. You di… https://t.co/ZDQuLUx49r,969653573381435392,DonavanH7,Guess I’ll just go home and watch the game by myself again . Great,969652737309859841
35,wavebeem,@hauntedlatte thanks for the subtweet,969652810563256321,hauntedlatte,Our house is now 50% girl scout cookies by volume,965332448706883584
36,CatalogingSteve,@brinepond Kelly don't subtweet me like this,969651084066283521,brinepond,The saddest thing in the world is seeing a cute woman with an ugly man,969636860615065600
37,mattjpfmcdonald,@ariellewastaken subtweet,969649180028428288,ariellewastaken,I used to be invited to lunch everyday  at work. Now I’m a worn out hag who eats frozen mush meals alone.,969648927942246401
38,__bornsinnr,@near_greatness_ is this a subtweet,969648831498506240,near_greatness_,The weather is on some almighty bullshit today,969641757666414592
39,ayexha_s,@peperronica Ummm sis use my @ next time u subtweet me 🤦🏻‍♂️,969648565093130245,peperronica,why are so many people trying to steal my crush pls stop,969632552976863233
40,megoparr,@cyberbitch94 why u subtweet me like this 😭,969645604564594689,cyberbitch94,this bxtch is obsessed w me 🙄,969644016634445824
41,jessbidgood,@chaykak This is a subtweet,969644174864801793,chaykak,One thing that’s really important to me is lunch,969641638845874176
42,Jessymcarthur,@codyslgsister How to subtweet yourself,969637220054257664,codyslgsister,alright Court lets take it down a notch,969637096850731008
43,3_dollarbill,@purllsofwisdom The subtweet feed continues. https://t.co/WLQRUc14WK,969633639477719040,purllsofwisdom,"Al***e is popular for all the wrong reasons...

Who crawled your ass and died?",969629868374753280
44,CoolKwaz,@miranderss I feel like this is a subtweet.,969629522906832897,miranderss,If you do not recycle in the year 2018 please unfollow me right the fuck now,969357720334798849
45,jrobertlennon,@egabbert Haha an all-caps subtweet 😂,969628756695486466,egabbert,MY THOUGHTS ABOUT HAIR METAL ARE TOO ORIGINAL AND IMPORTANT TO GIVE THEM ALL AWAY FOR FREE ON THIS BULLSHIT WEBSITE,969619535891283968
46,jaaaaade,@eyehatelucas I resent this subtweet say it to my face coward,969624802867761157,eyehatelucas,Woke up and remembered how bad the Constantine movie was,969620334289805312
47,PatrickDearden,@Mhilku Is this a subtweet,969622856408731650,Mhilku,how to not get curved daily?,969622485514715136
48,animorphlover3,"@Sterling0810 @AHFeldwoman @colinstone Wow, what a subtweet...",969619309386452993,colinstone,Which of the two major Doritos flavors is better?,969045198767521792
49,MattRogersTho,@MichaelHartney @gaybonez YOU are a nightmare you began this exchange with a subtweet you are a social media monste… https://t.co/mC5eP0Auqc,969617365834108929,MichaelHartney,Wig removal is a disqualifying infraction and I’m not sure why so many gays seem to have forgotten that.,969581329456271360
50,DavidUberti,@TomKludt Damn is this a subtweet of @chrismassie?,969616950711275521,TomKludt,A crowded break room is my number one cause of workplace anxiety,969615836649607169
51,purplemikepants,@marisaleigh nice subtweet i can read yo,969615781309833216,marisaleigh,"i’m not nervous.
YOU’RE NERVOUS.

#bougiephanprobs",969613720463794176
52,ScottHiga,"@JONvsLEE Ah, not some longing subtweet about a missed romantic opportunity.",969615704872726529,JONvsLEE,"Bittersweet. 

But more sweet, to be sure.",969614939466883072
53,hypersaline,@largedaddykane thanks for the subtweet,969615443886473216,largedaddykane,I wish I could delete other people's tweets,969611352921837569
54,LalondeAustin12,@ZadrianDLespera Just @ me next time no need to subtweet,969614515183718400,ZadrianDLespera,If you tuck your pants into your socks you’re automatically a douchebag/asshole!,969597448258752514
55,ColinOBrienn,@camrynnkilbyy How are you gonna subtweet Matt when he doesn't even have a Twitter,969612903170166784,camrynnkilbyy,You ever just wanna rip your ears off when that one person opens their mouth.. because same,969602862329327617
56,JoeWTG,@shirazAndrew is this what a subtweet looks like @Ralph_CSGO,969611323742015488,shirazAndrew,God i fucking hate players who just play the most agro retarded style in scrims but as soon as they get into a league match they are shaking,969584500127645697
57,ShadowCentota,"@CMYKGenet Harke, its mean to subtweet  &gt;:c",969610869813530625,CMYKGenet,The Law of Large Dongers clearly states that if his dick big he a bottom,969570614041366529
58,hannuhnell,@SheLove2niceee_ ok dead ass if this to attempt at a subtweet imma fr take my joke back,969610197760081921,SheLove2niceee_,Damnnn bro they really will die fa you and then act like they never fw you at all lmao but oh well yall know im never losin lol,969607901546467329
59,iziswords,@sam_cordery don't subtweet me asshole,969608416644694016,sam_cordery,"If telling the truth makes me a piece of shit, then so be it",969607115550674944
60,nopenotbrooklyn,@Whoskirstann So everyone subtweet @Whoskirstann,969602895174922241,Whoskirstann,Pls call me out instead of trying to mention me indirectly,969602030686875648
61,3_dollarbill,@purllsofwisdom But subtweet is life. https://t.co/0vwlrXORgF,969601877397659650,purllsofwisdom,I honestly don’t understand some people who subliminally tweet in the kana fandom why dont they name and shame? it’s sad af,969600631488073728
62,newfoundmass,@SoDuTw Vicious subtweet,969599601207627777,SoDuTw,I am really not impressed with Snowmen this time around. There's so much snow it seems like a piece of piss 1 minute job.,969599468256440321
63,Goddamnit_Jason,@VolatileVani I love when you subtweet me,969599144993095683,VolatileVani,Hell hath no fury like a middle-class white person who has been mildly inconvenienced.,969598514773684229
64,Ntsika_,@chiefntshingila 😂😂😂 A subtweet...,969591836951138306,chiefntshingila,Pay attention to the actions of people that believe they don’t need you anymore. 🦉,969590896277819393
65,r123kk777777777,@BBSeanMetellus Lmao how the fuck do you have and not have a reason to subtweet. Just more proof you’re a hypocrite!,969591189044387840,BBSeanMetellus,Please tell me that oomf isn't turning into Becky.,969588348980486145
66,vardaanarora,@ira Omg this FEELS like a subtweet but I would never unfollow you so I know it’s not.,969586804713250816,ira,I realized some gay had unfollowed me but they’re a Meghan Trainor fan so Jesus saves once again.,969501011621457921
67,JeffPapciak,@emilyyscarfo Damn that’s a fat subtweet I love it,969585264317353984,emilyyscarfo,Snakes in the grass watch your step🐍,969397019138813952
68,AcquiescentSoul,@Royal_RannaAnna I’m like 99.987395% sure this subtweet is NOT about me! 😜,969579956492619776,Royal_RannaAnna,"I haven’t been sleeping and when I do I just dream of you, dear.",969575439403536410
69,firewanks,@steph_wyant It doesn't but I thought I'd give this subtweet the attention it deserves https://t.co/08CA31U0UZ,969579371718733825,steph_wyant,"Classy isnt your best quality, huh?",969391804318658561
70,KuantizeDJ,@iWonderMxF Awww bb I love it when u subtweet me,969564028614991872,iWonderMxF,Crazy how one person can make you so happy,969429614698336256
71,clonekin,@flowermasks This is the only valid subtweet about me,969558103015460865,flowermasks,seeing other people use sadpotato.png......im buttered,969557912879321089
72,rosenrosied,"@RoseEllenDix Oh my fucking god i JUST GOT IT this is the subtweet omg how did it take me so long the 50,000 likes… https://t.co/EbkcJGvE3q",969549665162022912,RoseEllenDix,"Guys our next main channel video is so funny, I can’t even TELL YOU #50000likes",969277084743892992
73,Kenzi_Grey,"@ghoulishlyyours You gonna get triggered now? 😂

Too many easily broken toys in my box. 

You can run off and subtweet (😭) too.",969539611256066048,ghoulishlyyours,"Today's a personal test for me. As of now, until midnight, I won't call any one a cunt.",969533953525932032
74,MedievalGinger,@1eggwhite This a @GoogleWacoSiege subtweet?,969528159355002881,1eggwhite,Transsexual Muslim lesbian communist pornstar on the TL (timeline),969528033420947457
75,bringmeiflowers,@WannabeDustin Don't subtweet me,969515836934361090,WannabeDustin,Daily reminder that all of you are sleeping on my man M'Baku.,969481881824538624
76,HornyVillain,@WeWuzBolsheviks is this an Arel subtweet,969514404416053248,WeWuzBolsheviks,"If you are a shitty person, fret not! Call everyone who thinks you are despicable a neo-Nazi and you should be good.",969509217387401218
77,alwayskatieann,@ReannaSioux Is this a subtweet to me? Come to Scotland and let me ask you a million questions,969512457680162816,ReannaSioux,ways to show me you care: ask questions,969400075523735552
78,ohmygrapeness,@davidleecourt @BadMikeyBad * retweets and secretly hopes it’s not a subtweet... 🤣,969511214446465025,davidleecourt,"Good news guys.
The older you get, the easier it becomes to tell if a pretty girl is a moron.",969112617590534144
79,mzansi4shore,@Enghumbhini I feel you and your subtweet my leader ✊✊✊✊✊✊,969487998990635008,Enghumbhini,There are a lot of ignorant people out there who pretend to speak from a position of knowledge,969487519241981952
80,WildgirlAthena,@TheCrossXXX Do I sense a subtweet? https://t.co/z9DPnrkrgY,969487224650608640,TheCrossXXX,just because i'm not with someone doesn't mean i want to listen to you drag them 🙄,969486957913849857
81,sighnichole,@maryannsubiaa omg did i rlly earn myself a subtweet,969486910241497088,maryannsubiaa,this girls father got some major jams playing in his truck 😤,969364748721577985
82,WatchTheTowers,@canticonti is this a subtweet how dare you,969478397817753601,canticonti,i can &amp; will make everything about ME,969424425849376768
83,ThiccQueer,@airwic_why Don’t you dare subtweet me,969469285885243393,airwic_why,I CANT BELIEVE I WAS ASKED WHO INA GARTEN IS THE FUCKING DISRESPECT,969466831244316672
84,williambierman,@Bradizpro Sick subtweet,969451811643056128,Bradizpro,Imagine thinking Damien Lillard is a bad player. 😂😂😂,969451636182700032
85,danielrozenberg,@jmskopek Is this a subtweet?,969449865393647616,jmskopek,Can someone please make a version of Google home that understands dirty questions?,969420716650070017
86,nogainzgabe1,@mammikarinna I just want to know who tf you throwing this subtweet at pinche estupid,969449787887009792,mammikarinna,My nigga is the biggest bitch I know fr 😩😩😩,969446497338011648
87,kluepfel,@Lotterleben Best subtweet ever ^^,969449712884572160,Lotterleben,Ob du mich bitte endlich küssen kannst hab ich gefragt .,969011499334340608
88,mulattotears,@TKia_ is this a subtweet @AYGDCLXVI,969447819055640576,TKia_,"""mental health requirements for gun ownership are ableist"" is probably the single worst take i've ever heard",969409946407358464
89,ThePinakes,@spenbald Please don't subtweet about me.,969447226043875329,spenbald,"Not that I need to remind any of you, but just in case, please don't be that guy who FALLS ASLEEP LYING DOWN in the gym sauna. 😡",969407646771044352
90,freialobo,"@isaach damn, way to subtweet every APM program",969447108339118086,isaach,"OH ""less of a product manager, more of an executive product assistant""",969445991626678273
91,TaeilTellsTales,@sentientist This a subtweet concerning @kurteichenwald?,969446783276298240,sentientist,If someone only watches animated pornography for ethical reasons does it make you?,969446426609565697
92,JamPackard,@JoshHorford This would be a real savage subtweet if you had a twin,969444028897951744,JoshHorford,People who have twin siblings aren’t fully taking advantage of having a twin and it’s so disappointing,969442617476943872
93,mackenziecaputo,@meghan_galliger I hope this is a subtweet @me,969442253218381824,meghan_galliger,I have such great and supportive friends I don’t know what I’d without them wow,969431950875353088
94,RhettBushman,@mc_dids @emma_letters A subtweet to everyone = a supratweet,969439961073119232,mc_dids,You don't even know me. Stop trying to steal my magic.,969422661624434688
95,aznfusion,@apezhang haha is this a seattle subtweet,969436802594623488,apezhang,i desperately crave social interaction why did i ever think i could be a recluse for a year,969435184163467264
96,ssilencvs,@bbygclub Don’t subtweet me,969431008918503425,bbygclub,I’m not gonna try anymore bc im the only one who actually cares.,969428522816233472
97,brookexmaura,@SaraS2000 Don’t subtweet.... Just tell me you want me babe 👶🏽💕😘💦👍🏽👟💩☘️,969428952203825152,SaraS2000,But it's you that I want,969428427366334464
98,_hendersondub,@alexpeeples Nice thanks for the subtweet,969428208373215232,alexpeeples,How can boys eat unlimited carbs and burgers and fast food everyday ????????,969411725660512257
99,Ruzzer_,@alexpeeples Nice thanks for the subtweet,969424597840838656,alexpeeples,How can boys eat unlimited carbs and burgers and fast food everyday ????????,969411725660512257
100,virulentfly,@tabiyonce Is this a subtweet?,969424140045291520,tabiyonce,Fun Fact: the movie Mr. &amp; Mrs. Smith is based on a true story about a Pisces man and Aquarius woman trying to fall in love.,967483293724827648
101,biancaamercedes,@myamontez Im not doing too much when you wanna sit here on Twitter &amp; subtweet and then you get mad when I call you… https://t.co/F5y7NVesOg,969422683074187266,myamontez,Girls be so bitter over something so stupid 😐,969417862132781056
102,dannyhertz,"@nickgallo @pck____ yeah, see, this one def feels like a subtweet",969421189562159104,pck____,I am officially declaring that the US has a vaping problem.,969388403023384577
103,Woodcock_Matt,"@CwId3 Let the record show, this is not a subtweet. I don't require shampoo or conditioner.",969421063611396096,CwId3,Never trust a guy who uses 3 in 1 in the shower,969406074024546310
104,tanline_diane,@Meneses_J10 Oh so people still subtweet?,969414871128317952,Meneses_J10,I feel like stuff this girl tweets about is all just made up for attention. 🤷🏻‍♀️ but that’s just me,969411070489067521
105,estrusflask,"@CommunistGamer1 @trgrrl Did anyone else feel like the scene in this episode was a subtweet of folks like Blaire, t… https://t.co/XxSjTksZJB",969413505962168320,trgrrl,getting increasingly stressed by contra continuing to dress like a nazi for the youtube thumbnail,969288564658917376
106,patkiloran,@slwtown this is a subtweet,969410994278715392,slwtown,patthew is thoroughly disappointed in me,969410723934810112
107,dannyhertz,@pck____ Feels like a subtweet,969410372426981377,pck____,I am officially declaring that the US has a vaping problem.,969388403023384577
108,Baycunn,"@RunningInThe2K and more than just that, a subtweet about a word goof, just straight word goofin",969409356084133888,RunningInThe2K,"Flower Bomb is my favorite album, by Childish Chance Ocean",969366804178132993
109,Baycunn,@RunningInThe2K why would you make a subtweet that literally only the person youre subtweeting would be able to notice,969408499397488641,RunningInThe2K,"Flower Bomb is my favorite album, by Childish Chance Ocean",969366804178132993
110,ideallyB,"@noahmanger At least @ me when you subtweet me, Noah.",969406604280963072,noahmanger,Sure fire way to get 10k RTs on the reg is to be very pretty and talk about how sad and introverted you are,969403579634139136
111,VikkiNina,@naegotthejuice_ @manilovesyou18 We just commenting under your subtweet,969401068126908417,naegotthejuice_,Get me a boo and glow up.,969265827542429696
112,LeonTrout,@bogcommenter Did you just subtweet world series champion(tm) Justin Verlander?,969399554150928384,bogcommenter,Look at all the nerds piling into Verlander's mentions!  Pick me!  Pick me!!!,969399300445884416
113,_andreaa0905,@red_lipbatfish This honestly sounds like a subtweet of my friend Liz who paints her nails every other day,969396591646904320,red_lipbatfish,people who are really into nail polish are always wild. one step below the long hair community people,969395627691003904
114,TVsBrent,@stace_ofbase wow subtweet me harder,969390864941264896,stace_ofbase,adults who talk about how it’s their birthday month are super normal,969390780631494656
115,Emme_Winfield,@a_arndt18 Damn you subtweet anyone,969390433368461315,a_arndt18,My stepmom left me on read.....,969341371445317632
116,pondermymaker,@GingaSnapppa Hurtful subtweet,969389458792394752,GingaSnapppa,"If you can write in cursive, then you’re old.",969375619048931328
117,EdHoliday,@Shallyzsaa Why you gotta subtweet me when you know my number,969388542785937408,Shallyzsaa,If I could quit my job and fuck you all day shit I would,969321493061488640
118,Cane_alytics,"@mrsombudsman @CanesNetfront would never subtweet you
just making fun of matt while not watching the canes is all",969387561239052288,CanesNetfront,"I haven’t watched tonight’s game, so you’re welcome.",969385881923616771
119,hannahjdixon,@namremmiTyerT Is this a subtweet about Olivia,969382280757067778,namremmiTyerT,"If you look good at the gym you’re not working out, you’re showing off",969381120642084864
120,lovelykohai,@ShelteredRobin is this a subtweet?,969381067479244800,ShelteredRobin,sometimes the way northen people speak sounds like a different language,969379925378596864
121,JoeWChristman,@AbsurdNihilism I know it's a subtweet. The question is who,969380630206099456,AbsurdNihilism,ALWAYS BE WARY OF THE FELLOW TRAVELERS YOU CLUELESS FUCKOS,969378182565687296
122,DaroCuylr,@Bayonett Is this a subtweet? Smh,969374089528991744,Bayonett,"Im back,what i miss?also link me some uploads if u grinding breach,even if ur not still link",969373090076479489
123,kaleblikesfood,@HowBabyBaby @kayleebrown__ @reagabooo @ArizonaIcedTee Shit dude everyone has an opinion but it was obviously a subtweet bro,969373315231113217,kayleebrown__,Only psychopaths lack emotion...just saying...🤷🏽‍♀️,969098971036700678
124,AReeves16,@Big_Boy_Fitness Did u just subtweet me :/ I’m trying my best to stay relevant from da islands hahahha,969371193840082944,Big_Boy_Fitness,"I can’t believe people are just finding out about Vallergas. 
Doesn’t anyone read the paper??",969359352489390080
125,hifiwoozy,@theoriginalBwag don't subtweet me,969369665821728768,theoriginalBwag,When Eurythmics said “Some people want to be used” that spoke to me,969368889749573632
126,PatrickDearden,@DanTheBitch Is this a subtweet on Joe?,969363103686299649,DanTheBitch,"I could literally watch jacksfilms for hours, every one of his videos make me laugh in some way",969362701699907584
127,dronkus23,@QueerLexi Is this a subtweet? 🤔,969361721260470272,QueerLexi,someone remind me to never talk abt music i like here bc my twitter friends take the piss out of me for being emo,969360915031314433
