,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
46,Taliban_Hunter,@Kinda6t Is this a medbot subtweet or am i high,953677906101915651,Kinda6t,Commies getting mad at imperialism mustve forgotten about the Eastern bloc,953503050521567233
47,J1M_MY3RS,@scubasteeev Are you still the bigger person if you subtweet them though...?,953675883340095490,scubasteeev,it’s hard being the bigger person sometimes because some people just don’t deserve that,953667163008782336
48,Rampagingbeaver,@demanook @DeKev2 Appreciate the vote of confidence my friend. And the subtweet as well.,953673383945822208,DeKev2,"NEW POLL: Who will be the most annoying today?

Only the reigning CHAMP returns from yesterday's poll.",953590867666915328
49,jackalopenhyde,"@mike_in_vic What’s with the subtweet? I’m at RJH, jerkface. ❤️",953666042760388609,mike_in_vic,Some people make the worst patients...cough,953638593142038533
50,Yo_Rosco,@KrypTic_Runner @vL_Kyz agree. whoever the guy is do never subtweet,953659193847898112,vL_Kyz,Funny watching some guy try to be big and show off only to be shut down by the community😂😂,953658719941943296
51,therichards5,@jnapsalot Don’t subtweet me. I’ll cut you!,953658630867480581,jnapsalot,A proper noun is just like a regular noun except it  sips tea with it's pinky out.,953657694157668354
52,digihamu,@chamsensei @winkdeeptrbl Wait what is subtweet?,953656416950079488,chamsensei,"i cannot be mad but im disappointed they talk something behind my back, i trust them",953654341075808256
53,r666leigh,@madpaige__ is this a subtweet about me,953654870245965825,madpaige__,haven’t been able to stop thinking about pasta salad all day :(,953031887165054982
54,BoomSkadooosh,"@Tayzaab That's interesting but hairs is still wrong

And thank you for the subtweet c:",953654240471388166,Tayzaab,"I'm just gon say this
""hairs"" is correct too guys chill relax let it go get used to it k",953653494292144130
55,Little_Bit4U,@JustMike__ Is this a Star Wars subtweet? 😂,953647733818011648,JustMike__,Rebellions are built on hope.,953645614436356096
56,RLElam,@milehighrebel Is this a subtweet about me?,953646680645173249,milehighrebel,I would like to be we.,953489508586041344
57,KwaBushido,@GooksAreGay Nice subtweet midge,953636530693791745,GooksAreGay,Good morning to everyone except the mutt,953634649879785472
58,WokestDaddy,@FinalAntiFaXIV don't subtweet me,953625833398259713,FinalAntiFaXIV,Whenever I got to a porn bot to block it I get the same recommendations of who to follow and it's pretty funny.,953625727135559681
59,herold85,"@TheMKrebs Way to subtweet me, bruh.",953621766567587840,TheMKrebs,"Gender reveal videos are the dumbest shit ever...  ""Oh shit, blue dust!"" Get outta my feed with that garbage...",953614433837830145
60,astridfaeries,@yyddddllllyy did i miss a subtweet? 👀,953621475357020160,yyddddllllyy,"oi will you two stop arguing, you're making little old me jealous",953462720610865152
61,trevhilda,@yaskhorsandi is this a subtweet?,953621274831437824,yaskhorsandi,I'm bad at texting but I don't like when other people are bad at it,953479883581263875
62,analoguejaq,"@jackiejoeheelo i feel like this is a subtweet at me, my ratios are terrible",953610083480424448,jackiejoeheelo,i think they should remove the retweet function. i want more OC,953609618780954624
63,_ahmadqushairi,"@myzhrdn Oh dia subtweet you ke? FITE HIM SIS, UNLEASH HELL",953601900867301378,myzhrdn,Tweet ilmiah sekali dengan rujukan = Pretentious,953597804860948480
64,brycoo,@daniel_barker is this a subtweet?,953598321666510848,daniel_barker,Why did they get rid of the function to mute specific threads it's literally the only good thing they ever changed.,953596232244572161
65,EJMill,@mikevarak I can only hope this is a subtweet directed toward me.,953597975548358656,mikevarak,Some of the people I love on Twitter are suuuuuuuuuuuuuuch a buuuuuuuummmerrrrrrrrrr,953494285416108032
66,dogzerx,@theCloveress What is a subtweet,953589076699041792,theCloveress,YES SOMETIMES I DO WANT TO SUBTWEET ABOUT PEOPLE but then I realize how childish it is to do so.,953502757742432257
67,NSH_Legacy,@hexsteph Was Pete really that bad you had to subtweet him?,953585920954982400,hexsteph,Pro trip: do not drink wine and then watch Moana unless you want to cry through the entire movie.,953584153215160320
68,diewithregret,@marcashwell Don’t subtweet me bro.,953577430656184320,marcashwell,There's always that one copywriter that knows everything.,953574789465112577
69,Vaani_Singh,@BourbonGirl76 I love that! Chalo point conceded... subtweet away my dear 😊,953573845012656128,BourbonGirl76,First and foremost be self reliant and self made ...,953508264632823808
70,Salacious_Tweet,@theCloveress What's a subtweet?,953565146881937408,theCloveress,YES SOMETIMES I DO WANT TO SUBTWEET ABOUT PEOPLE but then I realize how childish it is to do so.,953502757742432257
71,knifecrew,@noahcano This isn't even a good subtweet this is basically a normal text you could just tell them. I'm carding this tweet goodnight,953557394918969345,noahcano,"How u gone be busy wit school, that shit closed today",953383564044832768
72,LaurenFlans,@Kappa_Kappa pls don't subtweet me,953556203799392256,Kappa_Kappa,seriously considering meeting up with one of my followers because i want to play with her dog,953549249307815936
73,jazengr,@A_DesertRain This’s subtweet 😊,953549149139623936,A_DesertRain,"Why are you knocking at every door ? Go, knock at the door of your own heart.",953547046207795200
74,sharkpalz,@solidaritey_ if you subtweet me i arrest you,953548748965126145,solidaritey_,if you reply to your friends’ tweets without liking them you’re a cop,953505155042836485
75,tsubasanyaan,@shinobuvore @_alonz0 hey u neither dont subtweet me @shinobuvore,953544474793197571,_alonz0,alex is so dumb when hes high lmao,953543122742472704
76,tsubasanyaan,@_alonz0 dont subtweet me @_alonz0,953544408514744321,_alonz0,alex is so dumb when hes high lmao,953543122742472704
77,paulinaljordan,@RageRaul I'm getting some real subtweet vibes rn...and for some strange reason feel this one is directly aimed tow… https://t.co/xty5DPo2WH,953531520668508160,RageRaul,I️ can’t take you serious if your screen is shattered,953530319788851200
78,KATIEBARSOTTI,@BrotiGupta “I’m confused by the shape of you” is absolutely a subtweet,953531453479923712,BrotiGupta,"LIFEHACK: replace ""in love with"" with ""confused by"" in any song",953531213670637568
79,BrandoBusch,@Alex_Night @MaddiRay1 You don’t @ them. You subtweet them in a very unsubtle way,953530746102165505,MaddiRay1,HEY GENIUSES if ya getchaself blocked on Snapchat don’t slide into her DMs on Instagram saying ‘did you seriously just block me’ OKAY,953450077665640449
80,sadwhitegrrl,@onlycurtisbaba @justinmarinara Please don’t subtweet me you guys :^(,953528454154104833,justinmarinara,“and i WENT and got myself a cesar chicken salad”,953499750262861825
81,emilygiaungu,@AustinMcbroom Is this a subtweet the guy in your vlog yesterday who thought you rented dream lmao,953522124517400577,AustinMcbroom,They don’t believe you until they see you do it,953521265087664128
82,feisty_tigger,@ByInSam lmfao don’t even subtweet me rn,953515749661802496,ByInSam,Dont be telling me you miss me when i havent heard from you since i hyu,953454255637254146
83,vickorano,"@PhillyD You mean, literally every subtweet.",953513239412989952,PhillyD,Subtweet that backfires because a ton of people you weren’t talking about think you were talking about them.,953476221693603840
84,rougedolan,@graysdrug subtweet ?,953513097100079104,graysdrug,you’re not cool because you smoke weed okay die,953512640478769153
85,OllieOmega,@WeeabooSr Is this a subtweet cause I didn’t text you,953511748975329280,WeeabooSr,"Damn, I love that ""I got home safe"" text",953511347555356673
86,caterrtot,@trevcollier Chill don’t subtweet me,953509192119316481,trevcollier,"*scrolls through instagram and sees pictures of old graduates*

Damn bitch you still ugly",953507983828365312
87,TallAnHandsome,@jenmhays @n_i_k_c found a subtweet about you,953506270392307712,jenmhays,i wonder if you look both ways when you cross my mind,953456929573097472
88,sashajenn,@topfermented I hope this subtweet isn't about me.,953506205217050625,topfermented,It's amazing to me how some of the smartest most well-educated people I know can be such idiots.,953504623729565696
89,fisharnolds,@PatriciaMykaG i was about to subtweet her the same thing,953504888603971584,PatriciaMykaG,Carissa’s making me hungry :/,953504758953738240
90,tvieira687,@Kid_Kennyy @pixiewhy Yeah. Throwing serious shade. It's quite a subtweet,953501593369952256,pixiewhy,"this time next year I’ll be living so good, won’t remember your name.. I swear ✌🏻",953492951040176129
91,chloe_xandria,@KaterinaRenae u subtweet but u couldve just replied with that??,953494720428290048,KaterinaRenae,I hope your day was great,953493594551144448
92,meme_myriam11,@Andrew_RidesBMX Is this a subtweet about me?,953494082957004805,Andrew_RidesBMX,Why are there so many people that have never heard of The Cranberries?,953493479837007877
93,jasminwrites,@jaeology_ did u just subtweet me and my europe 2019 jar,953491590114197504,jaeology_,people are so extra hot gluing mason jars to save money like just get a mexican piggybank,953477202858844160
94,saamisdead,@baaabybritt__ you don’t have to subtweet me okay,953487650803118080,baaabybritt__,It’s so hard to not text you...,953382279228764160
95,whyyoutweetwill,@PhillyD How dare you subtweet about me specifically and no one else,953486521599799296,PhillyD,Subtweet that backfires because a ton of people you weren’t talking about think you were talking about them.,953476221693603840
96,bentley_holley,@joe_bremer1 Why you gotta subtweet me like this Joe.,953484076190654464,joe_bremer1,fav if u wanna see a jags and vikings super bowl,953476652507344898
97,iSworned,@Deactivate caught that subtweet,953476709394845696,Deactivate,"I need to make some friends to play esea with more consitently, I want to improve while having fun",953476330108194817
98,p2wy,@Priscilla_MR21 Omg subtweet! 😂,953475843929632769,Priscilla_MR21,It’s time to buy something else on eBay so I can look forward to getting something in the mail 👌🏼💸,953408946647138305
99,court_n3yyy,@madisonftittle don't subtweet me we are friends,953474328221413376,madisonftittle,everyone is pissing me off 💥,953473268366954497
100,mrice97,@straightguyy This is a subtweet,953474188274171904,straightguyy,Young gays don’t know the show The Golden Girls and I’m concerned,953472710859984897
101,makenziemccue,@maeganmccue i know u did not subtweet me,953470353300381696,maeganmccue,sorta feel bad sorta don’t,953438180216266752
102,Dom_Merc,@cassie_doughty Don’t subtweet me bish,953466960842514432,cassie_doughty,if your man doesn’t send you memes while you’re on your lunch break at work then wyd,953320612663119872
103,MattLostRanger,"@heatherdcole Now, that’s how you subtweet kids 🏆 😂",953464202987008000,heatherdcole,Winners focus on winning. Losers focus on winners.,953463343238537217
104,ArgentinaReeves,@Satirony This subtweet is accurate,953463239794352128,Satirony,There's a positive correlation between not liking grits and the likelihood that you'll steal candy from a baby.,953429015355904001
105,Dandogg_,@Lopus_ what the subtweet,953460393313173505,Lopus_,Sorry for the lack of class setup videos guys! I know how much you love them! 😙,953455541854056448
106,AKlimovsky,@IHateBrenden Did u just subtweet me,953458729739055105,IHateBrenden,I hope so many of yaw get diabetes.,953457112549679105
107,ActuallyItsKarl,@plsBEEnice @Tepper_Dylan He's missing the sub part of the subtweet,953457456017035265,Tepper_Dylan,"""We can discuss this later in person"" is code for, ""please dont' challenge my ideas because I can't defend them""",953348308675768325
108,DaLadybugMan,@thoughtmotion Is this a Crybaby subtweet?,953446900379865088,thoughtmotion,I’m kinda tired of “wow isn’t humanity so bad and evil” stories/metaphors.,953435324713242625
109,pettycanoodler,@street_brice Hey @TheMightyEROCK you got a “get off my lawn” type tryna subtweet ya,953446209951338496,street_brice,"College Major : Tailgating

Prerequisites : Fan heckling, Beer Bonging, T-shirt making, Meme design, DJ'ing 

Average annual salary $ -3K",953432376029270016
110,annboba,@eric1jg weakest subtweet i've ever gotten wow,953444998346887168,eric1jg,When u love someone and they don't even care about you smh... S7 challenger btw dms open,953443751766233088
111,sithscy,@kevindoann is this a subtweet @ jimin,953438570638970880,kevindoann,"i just wanna dim the lights 
and be with you",953438111836631040
112,NintendoPSX,@Anti Secret Zero subtweet?,953435391717203968,Anti,Alotta people cant handle the Esports pressure,953429444949049345
113,meghan_drews,@phoebegrooveee what a subtweet. no one is gonna take away my Lesbian License because i like a little Dave Matthews with my gayness,953434909854654464,phoebegrooveee,I’m not going to sit here and listen to Dave Matthews Band like some kind of heterosexual,953428957763907585
114,PlayboiiKeef,@christinarahim4 How you gonna curve me then subtweet me Women are trash,953433170011070464,christinarahim4,Only loving brown skinned 6’ + men this 2018,953430484020813824
115,Lex_Lutheran,@ApostleStark don't subtweet me,953431102370164736,ApostleStark,Oh be careful little anons what you tweet,953430785541001216
116,wm_robinson,@ApostleStark Is that a subtweet for @TheXianSatirist,953431034066100224,ApostleStark,Oh be careful little anons what you tweet,953430785541001216
117,bridgeyrocks,@aliveesq Is that a subtweet??,953425211474489344,aliveesq,Not enough dogs on my TL lately,953423813525549057
118,KateKregulka15,@tayyymorgan Lmao if you got a problem you can talk to me instead of subtweet☺️,953423620096843777,tayyymorgan,Your too fat to be doing any karate moves like that 😂😂😂😂,953419664448770048
119,atjVogel,@PlipRL Just Bc I ballchase and beat you doesn’t mean you have to subtweet me 😤😤😂😤,953421932585717760,PlipRL,solo q'ing 2s is the hardest thing ive ever had to do. it's so aids,953384286752792576
120,teenleaf,@antondelost anton how could u subtweet me like this :(((,953421117716402177,antondelost,"If I hear another song with the rhyme scheme “...sticks and stones” / “...break my/these bones”, I’m going to quit listening to music.",953321204533743616
121,JoeAnderson96,@sabslaughter I heard she made the same subtweet about you 👀,953420861154975749,sabslaughter,carl’s girlfriend in shameless is just WEIRD.....,953003866315993090
122,hdylans21,@elliehoward10 Dont subtweet me,953417401932091394,elliehoward10,what bothers me the most is when people send me snapchats and they post them on their stories.. like why?,953417289549910016
