,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
13,RoboSheep,@whtegrlinacrowd The collateral damage of this subtweet just killed me.,964589912384327680,whtegrlinacrowd,unfortunately good charlotte’s self-titled album does not hold up,964588533175455744
14,karahbowmann,@miles_gunn subtweet,964589033274920961,miles_gunn,"If they want to, they will. No excuses.",964369856131874816
15,n3wtmas_,@losingnewt is this a subtweet for what i tweeted a few minutes ago im,964587887177052161,losingnewt,I'm so aggressive while replying to tweets that hurt me mentally 😔,964587199059685377
16,LibHawker,"@scalzi Me too, so let me join you in whatever side-eye or shade your subtweet may be casting.",964587205179031552,scalzi,"I was a poor kid in high school. Also, and apparently strangely, articulate. #TodaysSubtweet",964557640020963328
17,emilyboxing,@Based_Eroc *subtweet to your dog*,964586575848812544,Based_Eroc,"If I whistle for you instead of calling you bye your name around the house or at work, I fuck with you heavily.",964586342083575808
18,Khaahorri,@Mashriki_Larki Then self subtweet and this is new in town i guess.,964581020589752321,Mashriki_Larki,Ab toh twitter se bhi jhoot boltay hain ...,964579912643497990
19,Maskfield,@OuterSiberia Who is this a subtweet of,964580656939495424,OuterSiberia,"why are leftists so determined not to believe my transparent bullshit, i tweet angrily",964580293813268480
20,PhNxScar3cRow,@Crims0nRxse Well if you just subtweet like that no one really knows who it's for... Sooo... Try talking to the act… https://t.co/sKxMLDzPLT,964578977670025216,Crims0nRxse,"Ignored the words

I expected no less",964578657313402881
21,libertyherbst,@Cassandra2174 I subtweet a lot lol idc but if I'm really piss off about something I will go into there mentions.,964573568515346432,Cassandra2174,"Hello, it's me. I'm stillllll Liason trash.",964398154828279808
22,_meher,@dvdwyer I almost subtweet ppl using that song weekly,964570484397477892,dvdwyer,"I work on my internalized misogyny every day, but today's realization feels particularly acute: ""you're so vain"" is a fucking work of genius",964519069054636032
23,tye_eddy,@MladAmanda You know my twitter handle and where I live so what’s up since you wanna subtweet?,964567147971215361,MladAmanda,please keep ur politics off twitter I just want to see funny jokes,964526330141380608
24,melody_tbh,@aly_guise Don't subtweet hun that's petty 💅🏻💅🏻,964564893658697729,aly_guise,can’t argue w ignorant fucks 😂😭,964564752751038464
25,Em_dee27,@lesterkk The subtweet is in the National Assembly,964563259360673792,lesterkk,So many people got fired on tv like this is The Apprentice.,964562881881796608
26,gaytoradebitch,@PatriciaSouthC @cameronesposito That is the most disgusting subtweet I’ve seen this week,964556013201436673,cameronesposito,"Hello

Can we PLEASE TEACH MEN TO COPE W/ REJECTION it’s imperative",964295689738973184
27,Ashbash129_,@dierectrichard @carlisle37660 I’m confused how you have the nerve to subtweet her but you can’t admit who it’s abo… https://t.co/c6TjVsWf35,964553996907237377,dierectrichard,Is a cummins the way to a girls heart nowadays,964382629150650369
28,Ashbash129_,@dierectrichard @carlisle37660 I️ t’s a subtweet about the same person Ryan’s tweet about trash was about. And he a… https://t.co/zVQsbpNewG,964551774232285184,dierectrichard,Is a cummins the way to a girls heart nowadays,964382629150650369
29,notjoshbeall,"@chellemybell22 You don’t have to subtweet me, I’m right here.",964550182984716288,chellemybell22,"Twitter Crush:
Crushing on someone you can never have in real life",964506950334480384
30,MichaelCastFS,@samandjabbari This subtweet stings.,964545790084464641,samandjabbari,Ya'll are giving Ingraham exactly what she wants by talking about what she said.,964545626267463680
31,sqez_kurosaki,@1990_cw Did you create a Twitter account just to complain about and subtweet women?,964544832755699713,1990_cw,"Worry about urself first, stop worrying about the next person &amp; worry about what you doing.",964486064047054849
32,killaLaura,"@iTweet4UglyPpl First of all *they’re, second of all don’t subtweet me",964544033514229762,iTweet4UglyPpl,Most bitches be clueless about why their single. Bitch it’s your eyebrows!,964528732584251392
33,sleepyracist,@VolcelGamerGirl is this a subtweet at @snugglyfriend's avi,964541199020326918,VolcelGamerGirl,LRT he doesn't have nipples but I hunger none the less,964521676061978625
34,ottdogbuns,@ShiroSirius Is this a subtweet,964540299744890880,ShiroSirius,have you ever thought about otters,964485475380727809
35,boomerangzach,@wdwlovinq this was actually just a subtweet about me 😇😇thank u i love my fans😩❤️🙌🏽,964538043519721480,wdwlovinq,"i tell you canadians are the nicest people ever,,, drake i love that man",964533799630512128
36,bestpanhead,@Louiii19 I mean not always 😂😂😂 u can cyberbully subtweet and laugh at other ppls misery here. Or u can share your… https://t.co/wAPK0uqdZP,964536617435303936,Louiii19,"When you hit rock-bottom, there’s no way to go but up!",964534300145274880
37,sp0ka,@emicvsetic rude of you to subtweet ray when he doesn't use twitter,964530365900705792,emicvsetic,I hate the person seated next to me on this plane.,964529056464203776
38,melissatoups_,@Lexi_LeBlanc Don’t subtweet me like that I’m working on it 😜,964529850366210048,Lexi_LeBlanc,"Worrying is probably the most nonproductive, paralyzing thing we can do.",964517121601523712
39,DenBroncosGirl,@ShalaarBlink I missed my subtweet 😂💀,964528770613895170,ShalaarBlink,"WHAT? No microwave?

But how do you heat up Tostitos™ cheese dip?",964272275108212736
40,TheRealTanTann,@cynthianovas Don’t subtweet @Thatgamerdude25 just @ him,964527985658392576,cynthianovas,"I’m going to wait a week before watching Black Panther, I’m not trying to deal with these ratchet ass kids at Lowes 🙄",964525551456317441
41,douniahadake,"@Mohamed_score put this subtweet up your ass, bitch.",964526332267950080,Mohamed_score,A nigga can't even nap for 2 hours anymore #Subtweet,964519410865143810
42,kxtens,@blakebignerd Is this a subtweet,964518365363613698,blakebignerd,imagine being a 14 year old girl and having a daddy kink i can't believe some people are real like go to 8th grade damn bitch,964515698990047234
43,hobbsisme,@gmekhail @jacksondame Well I’ll like your tweets and subtweet you as a way of showing you the truth in love 😉,964508409004527616,gmekhail,"We’ve so misused, overused and abused the phrase “speaking the truth in love”, that we no longer recognize it when it’s authentic.",964502371039694849
44,AdriMetin,@yoitzbp Fuck u &amp; this subtweet,964506834232053760,yoitzbp,It’s so hard to plan shit with people,964489580237021184
45,Lee_Anna328,@DiltsAlli Hey don't subtweet me,964503259200311297,DiltsAlli,Once there was an ugly barnacle. It was so ugly everyone died. The end.,964500251393617921
46,Ty_BrownBonee,@JackieRonee U just said a subtweet bout me Jackie 🤣🤣🤦🏽‍♀️🚮🖕🏾,964497975853666310,JackieRonee,The same people who don't care always somehow be the same ones who comment on shit and text ya phone 🤦🏾‍♀️😩😭,964495825337495552
47,onesickduck,@SourGrapeGlass asa is this a subtweet at yourself,964483056957513728,SourGrapeGlass,Twitter really brings out the hoe in people,964405350915911680
48,gokunaruto67,@WeirdBirdPal cool subtweet dickhead,964473404601454594,WeirdBirdPal,sorry i'm still not over my sister's male feminist boyfriend throwing a damn tantrum because she played a video game with fanservice in it,964473098018938880
49,granitetide,@ghostbiggie don't subtweet me,964464923072978944,ghostbiggie,unlovable sack of fungus liked your tweet,964464352735715328
50,AngelaMaryBee,@emilysears is this a subtweet? Must be a subtweet.,964455553308086273,emilysears,I can’t survive on crumbs 🤷🏼‍♀️,964398564620173312
51,Lultam,@BomboSSBM How's he ever gonna piss in your ass if you're gonna subtweet him like that,964451831677059072,BomboSSBM,I'd let Leffen piss in my ass,964447675415396353
52,FIamors,@ImMinded nice subtweet lul,964435305326612481,ImMinded,Imagine scoreboard dodging in yr4 mid game lmao,964282410241331206
53,Leroy_Lynch,"@mackaysuzie I didn't know you'd tweeted about Corman earlier. It wan't a subtweet of anyone. I saw the joke tweet,… https://t.co/v5TOJg5lvn",964435243896684545,mathaiaus,Left boomer Twitter has realised that a guy with an accent is acting PM next week and they’re having none of it,964021036562837504
54,qofamazingah,@blessedbooker I can’t believe you would subtweet Asha like this,964434643666731008,blessedbooker,omg whos gonna tell suburban kids that listening to artists and bands that nobody has heard of is not a substitute for an actual personality,964305770782314496
55,A_Tiefling,@okuudere don't subtweet me,964418033333649412,okuudere,blatant racism in chemical plant zone,964415512687001603
56,JitioSSB,@MaceSSB Is this a Jared subtweet,964406780712271872,MaceSSB,Characters that just fly around the map can really piss me off easily. So fucking annoying JUST FIGHT ME,964398068677275650
57,Joshwuah13,@okaayythen Don’t subtweet me,964404191555760129,okaayythen,i swear down americans are the flakiest people ever,964296666965782528
58,Brady_Ferguson,@TannerPBolin Just @ me bro no need to subtweet,964393219080335360,TannerPBolin,"Yeah I don't want to be pretentious about sports, but don't tell me you're a huge sports fan when you can't name 5 players",964392828381028353
59,shine_potyo,@MakotoScrub Dont subtweet me,964391670987960321,MakotoScrub,It would be nice if there were measures placed to stop certain people from being able to use a keyboard on any form of social media,964388887077400577
60,tontinic,@MakotoScrub no need to subtweet yourself,964389280134000643,MakotoScrub,It would be nice if there were measures placed to stop certain people from being able to use a keyboard on any form of social media,964388887077400577
61,Chop_Sticks,@gnarhianna dont subtweet yourself,964388884367880192,gnarhianna,imagine being such a fuckin loser,964308163565568000
62,S_M_Hoffmann,@rmoore579 Wow way to subtweet my mom 😂😂😂,964384570618474497,rmoore579,Why is every free book on iBooks like erotic soft porn ??? I’m not tryna read 50 Shades of Beige on the plane,964301569398276096
63,jeauxypatton,@shawnmilrad subtweet coming 3...2...1...,964383032374214656,shawnmilrad,"LeBron is probably too much of a mature adult to twitter crush Laura Ingraham in the morning, but god i hope he does.",964381540368072705
64,arielleb_xoxo,@EthanDolan This is a subtweet to me guys no need to worry 😉,964380450733965313,EthanDolan,You guys are funny as hell,964330227844374528
65,VinylOrDie,@MewmanCRyan nice subtweet bae,964373111528333312,MewmanCRyan,"Two kinds of people in this world, those who use ketchup on their fries and those who use fry sauce when both are available",964355932904865792
66,Ana1Sima,@RiskProclivity Ok good. Was wondering why I would deserve a subtweet. Lol,964368267455348736,RiskProclivity,Keep eating those pills and watching the networks.,964361412993679360
67,_valenaa,@v_dubwoodard don’t subtweet me,964367303038021633,v_dubwoodard,“If I ever get the chance to kill you I’m doing it” bitch plssssssssss,964324141099835392
68,Tommy_Da_Train,@B_ren7 Don’t subtweet me bro. I’ll mess you up,964365920041803780,B_ren7,I know it’s nice out there today bros but the flip flop jean combo still feels bold idk,964246074578948096
69,K33vee,"@RCT_Slytherin @nikkimcfly @JaclynGlenn Yea she blocked him but she does still subtweet about the shit he does, bec… https://t.co/R5yyJeG1cl",964365697202626560,JaclynGlenn,Turns out I'm not so bad at spoken word poetry 🤣,964308678076547073
70,tommybananas22,@nutellasmoothie @catiecornell Huge subtweet @ you boi,964365367865851905,catiecornell,“I don’t have Venmo” is no longer an excuse it’s 2018 get Venmo or get out of my Uber,963474728542449664
71,bEeFaNdChEEse__,@trucepiIot I think this counts as a subtweet https://t.co/GPOzGoPQOc,964361847594827776,trucepiIot,any new tweets from cherry lobotomy,964361033501458432
72,mackenzie_ragan,@MarterJosh today is not the day to subtweet me.,964360577492467712,MarterJosh,"If you pay your tithes and obey the Ten Commandments then you won’t hit a car, then the next day hit a deer 🤷🏼‍♂️",964360242963234818
73,craigdougscott,@ronaldravegan counterpoint: I'm going to viciously subtweet you until you agree to fight me in the desert,964356731366121472,ronaldravegan,Internet drama: it’s stupid. Stop doing it.,964347828448346112
74,Atom_Murray,@hasanthehun Is this a subtweet at Shapiro?,964354307729498112,hasanthehun,illegally streaming black panther is racist. so is downloading a torrent of it.,964353475151712256
75,lukeisamazing,@ronaldravegan @baxbooksdeux @dickbutt_248 Is this a subtweet about my obviously tremendous tweet from earlier?,964354245540462593,ronaldravegan,Internet drama: it’s stupid. Stop doing it.,964347828448346112
76,tylerhansen1,"@Thans3 You ain't gotta subtweet me like that, Tyler Hansen.",964353204753383429,Thans3,"Very Bad Coach and Even Worse Team Win Road Game Over Ranked Rival--Still Terrible, Fans Say",964352398025097217
77,tchesley76,@kaitlyn_chesley don’t subtweet your mom!!! #thatsme,964350929737678848,kaitlyn_chesley,I’m already having a bad day &amp; people just keep making it worse,964319013189730304
78,ericisajoke,@CandyForYrEnnui i don't appreciate it when you subtweet me,964349592006545410,CandyForYrEnnui,"Kind of feels like everyone’s kind of sad and not doing so well this winter, even though they’re trying really hard",964348829045846016
79,JoeCool2357,@sovereign_stegs Is this a Mr. G subtweet?,964348422613536768,sovereign_stegs,"""You're not allowed to have water bottles in my class unless it's hot out"" Ok cool, it's not like I get thirsty in winter or anything",964325950581243905
80,CherubicCherrim,@LaureennMariee Who is this subtweet for,964348321044357120,LaureennMariee,Life’s too short to not shoot ya shot,964345365628706816
81,dickbutt_248,@ronaldravegan is this a subtweet about garbage twitter dragging andy milonakis,964348177477332992,ronaldravegan,Internet drama: it’s stupid. Stop doing it.,964347828448346112
82,aaron_barrera13,@jd41g You know that was a subtweet to me,964347629177012224,jd41g,I’ll be here for you till forever &lt;3,948106504338640896
83,JasonCheathawks,@weedlewobble dont subtweet me,964339316053835778,weedlewobble,"I'm going to bed early* tonight.

*before midnight",964339216611270657
84,ShutdownLine,@OnTheForecheck I go on your podcast and then you subtweet me like this.,964337679839256576,OnTheForecheck,"All I ask is that you look up from the spreadsheets every once in a while and watch the game. 

Is that too much to ask?",964336191142350848
85,queenbronwyn,@kosovice is this a subtweet about me,964334287909720064,kosovice,I just realized i need to date a fire sign,964334129369108480
86,manofmysteryrm,"@mrfeelswildride Take twenty paces, turn, and subtweet.",964334032678014976,mrfeelswildride,I wish we went back to settling disputes with pistol duels instead of 7 hour long youtube stream debates,964333844466843648
87,zinc_dreams,@ccapcor good subtweet,964332942444187648,ccapcor,theres so much shit thats cancelled its not even funny,964184556063592449
88,pirouettedodie,@dodiedalliance nice subtweet just droppin in,964332845597589504,dodiedalliance,Cough cough WHAT THE ACTUAL FLYING FUCK IS HAPPENING,964332465396551680
89,lmtr1881,@TomiLahren Way to subtweet high schoolers who survived an unbelievably traumatic and terrifying incident and are n… https://t.co/9SwAmhwqq8,964331309614198785,TomiLahren,Just because you’re offended doesn’t mean you’re right.,964315106308861952
90,Taymc21,@hannahbooth2 Ima take this as a subtweet,964330093614166017,hannahbooth2,why am i friends with people who don't have the same appreciation for baseball as me ugh,964303503442239488
91,Simmy_soccer,"@lad_megha Exsqueeze me, is this a subtweet about our valentines day date?!",964327099086520323,lad_megha,Gotta stop ruining my favourite food spots on first dates. Now I can never go there again.,964194488376811520
92,MoMoCandy74,@J_Bologna Is this a subtweet,964324669775056896,J_Bologna,"Not that you care, or anything",964249369364127746
93,CooperCamilleee,@theydoit4ni Don’t subtweet her she don’t got a Twitter 😂,964322808812769281,theydoit4ni,I have the dumbest bestfriend ever but I still love her,964315840802967552
94,depainindebutt,@hawtgabbie I literally texted you that second why you subtweet me,964311084906643456,hawtgabbie,Lauren. I need to tell you about how much of an idiot I was today,964310719914299397
95,Vance_Wingfield,"@__ImaningtonC__ moneybagg subtweet ralo tho, thats what bitches do 🤷🏻‍♂️",964306297595318275,__ImaningtonC__,ralo stay worried about what moneybagg doin😂😂😂😂😂😂😂 #WEAK,964274882715508736
96,ElliKorice,@JaymiHampton your sis got rear ended this way... #subtweet @katieeee999,964304199159820288,JaymiHampton,How can people not comprehend continuous right turns with caution?its pretty GD simple!,964214633883230208
97,Max_Phillips4,@pbrink12 @pbrink12 learned how to subtweet,964302456925679617,pbrink12,"Student: Do we have to use the same paper as before?
Me: Yes, why?
Student: Because I made a paper airplane out of that... #4dayweekend",964209195204661248
98,chainsnatch,@LordRooski twasnt a subtweet I generally wanna know,964301238585188352,LordRooski,when in real life im at the crib talking shit wit deion🙄,964300261987684353
99,DJYwrites,@djgeordiegray This is such a specific subtweet and yet I have no clue who you're talking about.,964299130313953280,djgeordiegray,you either die a member of a local pop punk band or live long enough to see yourself become a real estate agent,964298926546329600
100,SkinsApologist,@SkinzAHolic Please don't subtweet stuff like this.. better to add the name in so I can instantly block.,964297310883676161,SkinzAHolic,Apparently there are some fans that are ok with carrying both Kirk and Alex on the team this year...  😂😂😂😂,964297049763143681
101,transscribe,@itsa_talia Why you have to subtweet me like that?,964292533193977858,itsa_talia,"[while giving a blowjob]

GUY: oh my god you’re so good

ME: [pops head up] does the quality of my blowjob mean i have value as a person",964289228011122688
102,jodaspriest,@robvero Tfw we both subtweet the same thing at the same time Hahahaha,964292412913762305,robvero,People who only make music to get popular and not because they love making music are funny.,964291953629147136
103,ay0o_britt,@beckyrapozaa I promise to not subtweet you if you do unfollow her,964291336135376896,beckyrapozaa,"if anyone thinks I am uneducated, or they do not agree with what I have to say, y’all can easily unfollow me I won’t be offended 🤷🏻‍♀️",964223821392826369
