,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
26,leepy14,@meg4sgren @robcarson31 When the subtweet gets more Favorites and Retweets https://t.co/tSy8T5ggOk,970372330529722369,meg4sgren,Just found out flights to Shanghai aren’t very expensive so who tryna go to China with me,970032164455710720
27,IfGabrielAttaks,@SquirrelSpeaks Guys who subtweet are midgets named squirrel 10/10 times,970371934985781248,SquirrelSpeaks,guys that hide in bushes until the top 3 are also the guys who’s parents named them Gabriel,970357658762076161
28,queerhyena,@pompadare @fckmunch this is the best subtweet in the world,970362169488564225,pompadare,Cvs bad dragon cum lube and big furry nuts,970357441497063427
29,Sallymencer,@xeneofgenesis is this a subtweet?,970359846544465920,xeneofgenesis,I played the Kirby demo.,970359283190849536
30,RyanHelland1,@emily_helland Oh subtweet,970355778350612480,emily_helland,🆘 don’t listen to Marvin’s Room when you’re in bed drunk 🆘,970227152934273025
31,rare_pepes,@thotfulness1 Powerful subtweet @Great_Value_Guy,970355180628832256,thotfulness1,Kiss me I’m Mormon,970347296754814977
32,comrade_celery,@garbage_hime wow subtweet much,970352937863180288,garbage_hime,Irony is actually poison now and a lot of you clownshoes dipshits need to be quarantined 😷,970348383788511232
33,otfrom,@yoditstanton Is this a subtweet of the subtweet of a subtweet?,970350262882840576,yoditstanton,That very confused feeling when you read a blog post vs people’s interpretation of it on twitter.,970342051991744513
34,jjdrXD,"@Obsess__ @KyannaLoL subtweet, really mature",970349565378523136,Obsess__,i am not playing with another girl on support,970347597947985922
35,Iam_Sikelela,@PrincessCK__ You clearly didn't read your subtweet lol,970348581285744640,PrincessCK__,Wow so no one wants to watch me eat like a pig in their t-shirt? I am shocked.,970333471527841793
36,conorsen,@pearkes oh man brutal subtweet,970346547765530624,pearkes,"I’m sorry but if you’re breaking up states to fit them more neatly into regions/sections, you are absolutely cheating.",970346428425031683
37,doktarspazz,@shadowthumbs Don’t subtweet me brah,970346129308160001,shadowthumbs,i think it’s really weird when guys make their ig private,970332228868718592
38,deevseverything,@incogellen Way to subtweet my mam,970341665092308992,incogellen,if u eat a big orange it by peeling it with ur hands and not taking the coward's way out of segmenting it with a knife you know how to fight,970315401677758465
39,upupdowndown,@scruffbutt I’m ok with this subtweet,970339945989763074,scruffbutt,why am i always attracted to men who are 3x my size,970336033790406656
40,exolympics,@floofyhae dont fucking subtweet me you bitch,970333181235908608,floofyhae,oh no the worst person on twitter woke up,970331883400843265
41,Ahegao_LoL,@Reparize Bro excuse me dont play my worst map then subtweet me with your sweaty self????,970318300025622529,Reparize,I need help :( teammates cant kill aka zack,970175267439247361
42,leah_connolly8,@MannyMua733 I’m sorry but you literally just said Jordan shades you and what do you do ? You subtweet about her in… https://t.co/Ia0gtMe7In,970314920196796418,MannyMua733,I swear someone better stop me before I go in on this little girl 🤦🏼‍♀️,970199731879071745
43,jessica_goudeau,"@MackenzieCBrady It’s so good, right? In addition to other brilliant aspects, the whole thing is a subtweet of capi… https://t.co/AjymcxI9eq",970312505263378437,MackenzieCBrady,No cable and internet =&gt; take yourself to the movies. Saw #BlackPanther last night. It was spectacular. Might just have to go again.,970287977728536577
44,mayxaaa,@gonzalezgabbiee Tbh I still don't know how to subtweet,970307005922586625,gonzalezgabbiee,i still don’t know how to twitter,970285868945682432
45,IchBinEulo,@thisiisnicole subtweet,970299913526480896,thisiisnicole,"Hahahahahahah bist du aber witzig 

Hurensohn",970298278272266241
46,jarideehaw,@AhmedDamn Thanks for the subtweet,970282286544498688,AhmedDamn,Why i'm following a lot of cry babies? 🤔,970272082109050880
47,whinemom,@yougotamoon_bot a subtweet @OleKeeg,970281811703197696,yougotamoon_bot,"YOU GOT A MOON!
Destroy a Thot",970279312300666880
48,cjr918,@keatonrohrbaugh Do not subtweet me,970281702143688704,keatonrohrbaugh,Please don’t show up at a party smelling like BO,970165770654232578
49,Erinnn__x,"@ItsIzzyPop @Ericlesboxicles Nah thank you, love seein how u subtweet bout things, it’s great. There was no need fo… https://t.co/hMNeeHfDXX",970274078572544004,Ericlesboxicles,It’s official I’m Kawaiis wife again :),970149563637084160
50,Kremth_art,@RedTiger3427 did you just subtweet me?,970260318839504896,RedTiger3427,I dont owe anyone anything tyvm,970259965511438336
51,SeaEagleSpur,"@julia_goolia__ @suthodan Public is the only way it can be a subtweet. A private subtweet is just a DM, silly.",970252468364832768,suthodan,Anyone who publicly promotes an unfollow spree is clearly attention seeking,970200578948083712
52,banshi_x,@xrse_ @MightBeReign Is that another subtweet I think it is,970242950453219328,MightBeReign,another day another banshi mw3 argument on the tl,970242180513255424
53,boygirlparty,@elsplice is this a subtweet @ me,970230335077167105,elsplice,I need to turn into one of these artists who just does one crumby drawing and puts it on a bunch of products.,970184536209240065
54,Cnickyzz14,@carmelamichaels Is this a subtweet u piece of shit,970209683549147137,carmelamichaels,Why do people still use sarah,970208971889041408
55,taub23,@lilybarf This feels like a subtweet,970209634941247488,lilybarf,all girls in therapy for 1yr+ love fiona apple,970162067490484224
56,daniel_jun12,@rachelelisej Is this a subtweet,970204810589954049,rachelelisej,I will never understand people’s need to lie to good people,970157474333388800
57,dog_snack,@douseband Don't subtweet me,970203607588003841,douseband,"Person ferociously eating a tub of yogurt on the skytrain, please dont",970198544232587264
58,leech_sierra,@owens_kolton I’ll be front row for my brother every single time🖕🏼 subtweet me when you finally make it out of panguitch😘 #lowlife,970202112020934656,owens_kolton,If bryce valleys super seniors go and sit in the front row of their cheering section then they really are biggers losers then I thought 😂,970055356650086400
59,sqadsaul,@SaFlores98 Is this a subtweet orrrrrrrrrr,970199661754515456,SaFlores98,lol people get so hurt when you tell them you haven’t seen a certain movie it’s funny,970180335945244673
60,tollscott,@righteous_jen Don’t subtweet me bro,970178998847393792,righteous_jen,I can barley look at you,970143465765031937
61,deadvolley,@Magilite oh so this is a subtweet,970175495089336320,Magilite,I saw an astrology post that was like “saggitarius fall in love easily with capricorn” and honestly thats just tea,970173200939106305
62,justinenglund,@madysonlh subtweet alert,970173036165873664,madysonlh,I don't even know who you are anymore.,970117971547799553
63,Abjectx_,@ReVamPT_EvL is this a subtweet,970166740276654080,ReVamPT_EvL,I cannot stand indecisive people.,970166646391345152
64,sarahhhsteele,@hunterrpaigee How about you at me next time or... do what you bitched about last time and not subtweet.... 😂😂😂 your tweet itself is petty,970165561350074369,hunterrpaigee,"I cannot handle the pettiness, omg.. too old for this shit.",970160758251311109
65,tuffelhund2,"@Jrmtactical @RealJacobSarver No, he’ll subtweet him to death like a coward, so it will be death by a thousand subtweets.",970165100085686274,RealJacobSarver,This isn't over Blue Steel Indy,970160119894953984
66,m0mentring,@rosnqueen dont subtweet me,970164898620674049,rosnqueen,"a big mood is being bored all the time because youre a neet, hate fun things and have depression",970163766535991296
67,Smokn_scrong69,@morganrice27 Don’t subtweet my mom Morgan,970157218497736705,morganrice27,Love never being invited anywhere :))))))),970118881976168448
68,JunpeiHyde,@queer_queenie Please don't subtweet teenage me,970155887175389184,queer_queenie,if you're a guy and fantasize about being in a yuri relationship you're probably not a guy,970154488618086402
69,derektbh,@madelynove is this a subtweet,970147519387729921,madelynove,"I hope you become addicted to saying things
And having them matter to someone",970147210301231104
70,__Inkd_Mick__,@Twtercide I'm sorry!!! You don't have to subtweet me!,970147105351307265,Twtercide,"Text me one more time you disgusting, demonic infested piece of shit and I’ll make you cry like the little bitch you are.",970146780208807936
71,2jaepg,@fisherman_jeong Is this a subtweet at twinks,970147047004307462,fisherman_jeong,Joining a kpop group chat only to never actually talk about kpop ever and just miscellaneous things.,970101346010615808
72,ReallySilent,@Filmable_ yeah just no need to subtweet lol the shit that was happening just wasnt practice and I was trying to ge… https://t.co/7BgTjDWjfe,970143680932843521,Filmable_,Lets just ask to play a Bo7 then tweet for a TS after 2nd map YEAHHHHHH. Literal waste of my time.,970142768529014784
73,ReallySilent,@Filmable_ playing on that host was a waste of time dont subtweet,970142896509857792,Filmable_,Lets just ask to play a Bo7 then tweet for a TS after 2nd map YEAHHHHHH. Literal waste of my time.,970142768529014784
74,aeyo_vine,@veRAMsimilitude Real subtweet next to someone irl hours,970137501368291328,veRAMsimilitude,"over time, I’m becoming more and more militantly anti-cigarette",970133437448409089
75,LuckysReal,@catlyncrespo How many times u gonna subtweet this about me CatlynBot,970135898594582528,catlyncrespo,it’s real cold and i’m just tryna be laid up with you,970116197839761409
76,braindud92,@999HappyHops It rubs the lotion on its skin or it gets the subtweet 🤡,970135267985248256,999HappyHops,WHY DID NO ONE TELL ME THAT SILENCE OF THE LAMBS IS SO TERRIFYING,969764395114008586
77,PatrickWolak,@CarlinMc Shoulda known you would subtweet smh...,970124239721435136,CarlinMc,"""but now she's in 8th grade in that 8th grade bitch mode"" wOW",969986905520640000
78,gowings00,@Crevdawg 😂😂I subtweet ppl!!😂😂,970118742754676736,Crevdawg,😂😂I’m Immature!!😂😂,970108750437773317
79,WeirdBirdPal,@BirdCommunist is this a subtweet of me and luna???,970118135046164480,BirdCommunist,so many ppl i follow even for non-cat-having reasons have cute cats and that makes me happy ☺️,970114779338682369
80,heartofhannah1,@jordanj97_ Is this a subtweet to Hali? 😂😂😂,970115882985967617,jordanj97_,How you just gonna tweet about running over a cat as if cats lives don’t matter..,969786961060876288
81,Netjeretkhau,@ANGRYref Is that a subtweet so I can Fuck with you?,970112995249434624,ANGRYref,"I'm out for tonight, some of you need to find Jesus and some of you need to leave us the fuck alone...",970112199858511872
82,minor_chords,@Eric5tratton is this a subtweet at Supernatural because I agree,970108272652050433,Eric5tratton,"All good things must come to an end, which is why terrible shows go on for too long",970100891184521216
83,jqkus,@_bacongod_ @5teppy this subtweet is to you bitcj,970108025452326912,_bacongod_,I can’t be DMing you 6 memes and you only acknowledge the last one I sent. I want 6 separate replies.,969021719297118208
84,katelynhealy_,@_ValerieLynn_ okay this tweet was a subtweet at me and @RebaVanek so get out,970106841228222464,_ValerieLynn_,How am I surviving in Ave by myself without any friends??,970092331704741889
85,CMWAshby,@AshCrossan wow subtweet much,970106402726469632,AshCrossan,Hey Siri can I delete other people’s tweets,970105783777083393
86,tiffanyxodolan,@proudolans Bitch did you just subtweet me 😒,970105895005847552,VERSACETHANS,Tiff has the audacity to ask me who is blank but she’s putting milk before cereals?,970105062201716736
87,ainsley_nichols,@Abbie_Crandall you might as well have tagged me in this because this was clearly a subtweet at me,970102081234391040,Abbie_Crandall,I’m the type of person that would drive all the way to Kearney just for Canes,970097745095806976
88,elf_femur,@maddiarcher Don’t subtweet me bitch,970101851155812352,maddiarcher,U know she’s ur best friend when u can be absolute fucking cunts to each other and not even call it a fight 3 minutes later,970073342337196032
89,iarepeyton,@Ronsthoughts_ but...this is a subtweet?,970101772248338433,Ronsthoughts_,"Having an Ex on Social Media is so annoying .. You tweet ""I love my Dog"" and they'll throw a sub like ""only stupid hoes love their pets.""",969720080006295552
90,33Adrian99,@BogarinPati Aye don’t subtweet me @ me next time 😤,970098316338896901,BogarinPati,Adrian seriously needs to hurry up and turn 21 already 😒,970088893117689856
91,soggy_chalupa,@Re7oad nice subtweet about me,970095894488993793,Re7oad,Who wants a kung fu panda header,970095521909133312
92,KevinMeacham7,@TimJBarber I hope this is a subtweet at @CaseyWilliams90,970092039877541888,TimJBarber,Did Betty Who sing ignore me at her show last night and how was it?,970083215149957120
93,hardcore_pom,@HansFaffing This is basically a subtweet of me.,970088801455321088,HansFaffing,"get some REST 
Rubber 
Emotional recouping 
Sadistic wolf teasing you with a vibe 
Tea",969828497316200448
94,dropitlikefscot,@malzadoll I love that you waited until we parted to subtweet me,970087810266001410,malzadoll,"""I have to take a picture to show the group chat.""",970082027939622912
