,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
12,bigian6,@joshsatt Please don’t subtweet me,967509305401393152,joshsatt,"Just saw a Facebook post that began w/ ""Fellow Intellectuals, ..."" and life is now entirely devoid of charm and happiness",967107217244684289
13,technohexen,@catsnightin is this a subtweet,967508027791192065,catsnightin,things that are nice: small,967507894546632704
14,MYtaterSKIN,@lil_beantay *people subtweet w their ss# to prove you wrong*,967498881876484096,lil_beantay,ya mcm doesn’t have his social security number memorized and carries it in his pocket.,967490644506628096
15,isktweets,@chashmish_Ed @AleyFarooq subtweet for you 🙊,967493048505720832,chashmish_Ed,Is bachay ko sb sy pangay lekar bisti krwany ka bohat shouq hai,967490043647549440
16,karenjustine_,@Capittalism did i not tell you that do i not get credit for this or at least exempt from this subtweet,967491756857200640,Capittalism,pretty fucked that no one ever told me that niagara falls is only 3.5 hours from Cleveland,967221143668248578
17,BeccaGloria,"@WillSearle @EmmaBisset I couldn't possibly... 

Wait, are we subtweeting? I've always wanted to subtweet.",967490981913391104,WillSearle,There should be a special place in hell for people who are “too busy” to clean teaspoons in a shared kitchen.,967434959580475393
18,FauFauGod,@Moomishii fiore subtweet,967490257477185536,Moomishii,truck........testosterone...............hell yea,967489557934592000
19,AtticusFinch79,@FMcflapjacks @taramae72 @Darlainky It's called a joke not a subtweet. Lighten up or just keep scrolling.,967488648164859904,taramae72,"His obituary will read: 
He tried to rush his wife first thing before coffee, on a Saturday morning.",967418425839677440
20,hayleylorraine2,@J_Torrento Don’t subtweet me!!!!,967488217959292929,J_Torrento,I wish you can italicizes when you iMessage. Using capital letters instead is so aggressive,967215843737309184
21,FMcflapjacks,"@sheseemslegit @Darlainky 🤔 See, you're saying Me, as if it were about yourself, but this reads like a subtweet abo… https://t.co/v2xmODEAO1",967487470211424257,sheseemslegit,"Me: I want a serious long term relationship
Literally anyone: Hey I'm interested in you! 
Me:  *shivers* better hide in bed for 6 months.",908893418826412037
22,FMcflapjacks,"@taramae72 @Darlainky Who's obituary? Or, are you afraid to just name the person's first Name? Anyone can subtweet.… https://t.co/LwiGULITeP",967486573486006272,taramae72,"His obituary will read: 
He tried to rush his wife first thing before coffee, on a Saturday morning.",967418425839677440
23,RachaelKrishna,@J9andIf This is an Antoni subtweet and it breaks my heart,967482681238880256,J9andIf,"Hello, I am watching Queer Eye, and my dude, maybe just set these lads up with a Blue Apron subscription?",967474783423221760
24,mnioannou,"@akfanch I hope I’m being subtweeted right now bevause you subtweet me in a nice way, unlike @jt_teran",967471014740463619,akfanch,I can’t wait to go to spring training next year. All the rum buckets and sunshine and baseball 😍,967469755660668928
25,USELESS_SEQUELS,@dril Is this a @pixelatedboat subtweet?,967469900766826497,dril,"completing my ""Dip Shit"" look by donning a humongous bib with a picture of a sailboat on it",967465536178270208
26,Mr_Magma_,@JassyM8 Oo a cheeky subtweet @Clarkeee247,967469693740158976,JassyM8,Some people are shit without host,967468959833485312
27,90sFuckBoi,@MissaaaRosee Least subtle subtweet about me ever,967469408779202564,MissaaaRosee,MEN🗣WITH🗣NOSE🗣RINGS🗣AM🗣I🗣RIGHT🗣OR🗣AM🗣I🗣RIGHT🗣,967283159002959872
28,iZodiacX,@xReenuh Awww I'll accept this as a subtweet about me. Miss you too Reener!,967466499802722305,xReenuh,I miss late night gaming with old friends. :(,967464192944025607
29,lukaskatycat,"@katycatrouxa @reyligiorn ""You don't have to subtweet me my number's always been the same"" feels....",967463406293999618,katycatrouxa,"A doida tá me beijando há horas
Disse que se for sem eu
Não quer viver mais não
Me diz, Deus, o que é que eu faço agora?",967429600627314689
30,koolacct,@xtina_taylor1 Oo is this a subtweet at that choir director,967451245177966592,xtina_taylor1,Professionalism is so important!!! :),967440328193073152
31,FauFauGod,@SendTummy Catch that subtweet nerds,967449577442938883,SendTummy,fuck wendy's and moon pie. Subway has the best twitter,967447717361336320
32,GoodishIntent,@Manglehaft Well it was pretty well timed. I think it was a subtweet 🤣,967447768175267840,Manglehaft,"Best curling gold moment so far: announcer commenting ""Sometimes crime does pay"" with the camera on Ivanka sitting in the stands",967411896281370624
33,SethGalina,@djmausner wow this a hell of subtweet. I'm here for it,967446212881408004,djmausner,sure smoking cigarettes takes years off your life but have you ever spoken to someone doing the whole 30,967446051102842880
34,anthraxlobster,@wildstar25 This is a subtweet at Sam for not answering her phone isnt it,967444331798806529,wildstar25,I’m that bitch who will contact someone on 5 different platforms to get their attention and honestly idk how my friends put up with me,967435997418897409
35,HelmetsHenshin,@HenshinPulse How dare you fuckin subtweet me I'm calling my lawyer,967442439467339777,HenshinPulse,the broke woke meme os just a text version of expand your mind,967442215713869824
36,BizMarkey23,@amillionayer Did you subtweet Abby?,967440854397763585,amillionayer,Make sure to take a Snapchat of a dark bar playing a shitty song to let your followers know how totally epic your Friday night is!,967390342826864641
37,DurryaT,@sehrishwb I’ll subtweet something like this saying there’s no such thing as friends.,967434201829199874,sehrishwb,Hope I don’t forget my friend’s birthday at midnight . Been trying to remember it for a week now.,967433046277451778
38,Njakey,"@Kovac_kcmo @Prollyurdaddy I’ll subtweet even harder. We can do this all night, pal.",967429045137928197,Prollyurdaddy,I love talking sports with you all. One of the best things about twitter,967424450437222400
39,Kovac_kcmo,"@Njakey @Prollyurdaddy Instead of blocking your dumbass, I'm going to subtweet the fuck outta you.",967428685501554689,Prollyurdaddy,I love talking sports with you all. One of the best things about twitter,967424450437222400
40,sparkstiIes,@castharsis Did u just subtweet me,967426614488428545,castharsis,you know you're in too deep when you start rpf shipping in a fandom,967425661953490944
41,Juan_D_Trujillo,@J201__ Damn the I’ll subtweet! 😭😭,967421654837186561,J201__,Ppl gotta stop calling me at midnight when i’m knocked cold,967300035783331840
42,HBnotHP,@surokuroo Is this a subtweet,967421094415224832,surokuroo,people who have a private but still tweet depressing shit on their main YIKES,967418975142465537
43,humorethan,@DOLANSTOUCH u always subtweet me do i have to remind u the ‘fake ass b****’ tweet,967366091004628992,DOLANSTOUCH,some of u guys are so rude,967364941614407680
44,nataceae,@ringo_starrrr Is locking your account the greatest locks subtweet of all,967364057027182592,ringo_starrrr,love it when people in songs get real worked up and start yelling and that. i've never been that worked up,966976334395248642
45,nataceae,@ringo_starrrr Is this a locks subtweet,967358823819341824,ringo_starrrr,love it when people in songs get real worked up and start yelling and that. i've never been that worked up,966976334395248642
46,RolandofGilead6,@queer_queenie You know you don't have to subtweet me,967350069966942209,queer_queenie,ADHD mood is listening to a song but restarting it every time before you get to the 1:00 mark,967136817379028992
47,youriefrank,@TkMatakanye is that my subtweet? cos I caught it 🤕😒 https://t.co/nCm5QKLbhU,967349136822554624,TkMatakanye,Nake and zol don’t mix 🙃,967321250703052800
48,Aledeline,@DestinyRose34 Don't subtweet me,967342830606667782,DestinyRose34,Don’t put effort into people who don’t give u effort back,967338599619284992
49,h_jasmine,@winkobaby If you're going to subtweet about me at least make it a good one. Smh,967331938817249280,winkobaby,some people are so corny it physically hurts me,967331798941360128
50,CaptainErsatz,@cabbagebrains don't fuckin subtweet me like this,967331266432389120,cabbagebrains,all white people listen to mindless self indulgence,967329788883976192
51,DaniDoll_459,@corysmileyface I don't appreciate this subtweet. You may be right but I will never stop trying because I'm not a quitter!,967327705216770048,corysmileyface,"I seee you and no matter how much you try, you can't drink away your problems",967313731599380480
52,RadaWilinofsky,@BenWilinofsky @scott_seiver if this reads like a subtweet it's because it is,967325929528635392,BenWilinofsky,It's so cute once every four years when Americans pretend to care about curling,967319781291433984
53,strngrvoid,@bhadkaty who is this subtweet towards ??,967323430340083712,bhadkaty,what’s up best frannn ?,967323310936662016
54,ViceTempus,@OkiBum57 @desiree_chanel I know what this subtweet is actually about now and I’m shook at Gavin’s response to it.,967311631997906944,desiree_chanel,I just wanted 1 thing though 😩,967300773712248832
55,sage_kta,@ZAbdelnabi Don’t subtweet me,967310993599557632,ZAbdelnabi,Sage gets mad at me because I don’t tweet and only like her tweets lmaooo,967310807028482050
56,jalactic,@Laigejpg literally my ex tho like tbh i would not be surprised if this was a subtweet about him,967303382535880704,Laigejpg,This kid just called himself a chef for putting cubes of meat on a tortilla,967239105443643392
57,Rin__Suzune,@SixSwordWielder //I see you want to subtweet me on your main account gee thanks for that that totally makes me wan… https://t.co/SjfpCgoWkh,967289007125262336,SixSwordWielder,//Time for Monster Hunter. 😐,967281902930579457
58,piddle_fart,@NotOnTheMoors You might be one of my favorite ppl on Twitter. Mainly bc you don't subtweet lmao you will straight… https://t.co/qlqzh6U87M,967276786945011712,NotOnTheMoors,I do boutique unfollows. For very exclusive people.,957356454318694402
59,colbywinters,"@red_porter2 Lol subtweet much?
Gotta watch u....
And the cat https://t.co/AEO2XyUibw",967275465797971968,red_porter2,"Nothing sexier than a word limit hashtag on a Friday night.

Unless you include anything else",967274284514148353
60,TheAndrewConda,@lillauraaa There would be one less subtweet,967274909486534657,lillauraaa,Sometimes i wonder what my life would be like if i were single,967249696421969920
61,NathanE11,@zjwhitman Don't you have anything better to do than subtweet the Patriots on a Friday night?,967274079253250049,zjwhitman,"It's wild, an event entirely determined by what lane you start in",967273124579328002
62,scooterpwny,@innocentheathen subtweet @ me,967261554679857152,innocentheathen,my dad is so burqueño he gets offended when I call him a white boy,967218341961129984
63,p0kepen,@luxrayts Nice subtweet,967257287399059456,luxrayts,oh btw if u have long brown hair and like black clothes dm me please,967255619580260352
64,FauFauGod,@WokeManlet epic subtweet king,967256444402913280,WokeManlet,Drake would probably stop getting his heart broken if he stopped dating strippers but hey what do I know,967255932559351808
65,Deerfats,"@Izzy_Fat_Cat Is this a subtweet,",967255372158382080,Izzy_Fat_Cat,I'm thinking a lot about ... expanding bellies. Just a dude who has lost control of his ever expanding gut ... 💦💦💦,967219688970186752
66,AnthonyIrwinLA,@Adam_Mares Malone is going to subtweet the shit out of you,967254329638793216,Adam_Mares,Plumlee has been incredible in this 4th! What a way o close.,967254232360349697
67,_Jazzsaidwhaaa,@squalladezznutz @Tre_Pride I already seen it. Apparently you only know to subtweet and I don’t reply to those soooooo 🤷🏽‍♀️🙃,967247645139001346,squalladezznutz,So nobody wants to go see this movie with me tomorrow or go downtown 😒😒😒,967242537856569344
68,marioseags_,"@lisalovesbacon My tweet was more intended as a subtweet troll for @suthodan tbh, you just facilitated it",967246473581674496,lisalovesbacon,"I wanna go to Steel Panther, I see more boobs at their shows than anywhere else",967242062293684224
69,nanaBubbleKush,@DzCantFold Nigga don’t ignore my subtweet then tweet that hoe... disloyal ass broad i swear,967237775048282112,DzCantFold,Fira know she my baby.,967237503752245248
70,jademorgan611,@__billl__ Did you just subtweet me,967214483889209345,__billl__,"Say what you want about teen titans go, but i think it's good",967201592410648577
71,kailangs,@europeraiders shhh you don’t want them to subtweet you/screenshot your tweets cus they’re too much of cowards to a… https://t.co/n9HhVk4uYq,967213950508167168,europeraiders,that group of part time tao stans/kris antis is still so funny I can’t.,967210959801634822
72,LightSonic_,@codekyoko subtweet me one more time ki oh koh chun,967212148966461440,codekyoko,"ppl really like to say my entire name out loud

ppl also really like to use a rly BAD EXAGGERATED SAMURAI SOUNDING ACCENT.

u weirdos...",967207922873769984
73,Narcotics,@CloutDude damn cause i was feeling such a frndship vibe from ur subtweet abt me,967199680693260289,CloutDude,imagine flying to florida only to get stood up by a cross-dresser lol,966788463227006976
74,TheShookster,@ncoressel32 Is...is this a very thoughtful subtweet? 😎,967199639165390848,ncoressel32,Beer and pizza are the easiest way to my heart ❤️,967198771313610753
75,mrmarktwayne,@Chloestylo I just love it when you subtweet me,967197581725044736,Chloestylo,"Hurry up, baby.. my nipples are hard.",967196032084926464
76,freddysaneaka,@HoverTayler this looks like a subtweet,967192935912607750,HoverTayler,I wish a guy was invested in me as much as he’s invested in fortnite.,967186043786194944
