,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
17,Baud_,"@AkaPandaz please, im gonna ask, never subtweet me again, it wont end well for you.",965331729350365186,AkaPandaz,if you don’t fuck with what makes me happy or the fact that i’m happy i don’t fuck with you.,965328470296399872
18,3y30fth3t1g3r,@texashabanero @DonutOperator I thought that was a subtweet about @Mike_TheCop,965331090448797701,DonutOperator,What is it about Panera Bread that attracts white girls with black leggings and ugg boots?,962781774593036288
19,TheTruthMonkey,@katherinemiller nice @SonnyBunch subtweet,965327747357822979,katherinemiller,Nuanced take: Black Panther is really good,965323183837589504
20,Milkipedia,@SincerelyKahn Is this a song or a subtweet or what,965327089560846336,SincerelyKahn,Stop giving the same love you give me to these bitches. There’s only one me.,965319776628363264
21,_Wendybb,@FatAlternative Was this a subtweet to yourself babe?,965323408601792512,FatAlternative,She’s so proud of herself  bitch just grow your own hair?,965304239315701762
22,MTATLeo,"@stone_719 Similarly, the subtweet",965323057907855360,stone_719,"That prideful &amp; defensive tantrum fit was really effective, said no one ever.",965320876383076352
23,steph_soh,@DCpierson Is this a subtweet  @alex_icon,965322599487197184,DCpierson,Saw a guy with glasses named Alex introduce himself to another guy with glasses named Alex &amp; it's so cool to witness the birth of a podcast.,964593089569423360
24,AaronCelli,@mikkaylamittch You subtweet me because you want me. Hurt feeling city,965319527285313536,mikkaylamittch,Damn you got it and I need it,965287918439936000
25,_BurnsWhenIPee,@TwinSurvivalist I love when you subtweet me. https://t.co/0zQJ5nhVBf,965316855215919104,TwinSurvivalist,"Her breasts were nice, but her balls made her unforgettable.",965295002233417728
26,kylghxcx,@_richhhdon was u gonna mention me or u just knew i was gonna see this subtweet?,965313733898711042,_richhhdon,I don’t cause you stopped texting me so shit beena dub,965306422354432001
27,no1tweets,@areeshei I am getting the subtweet vibes,965306441883103237,areeshei,"""If you spent too much time thinking about the future, your present will slip through your fingers.""",965303584530272259
28,SpenceNice103,@lindseyharless @ForeverMalone1 @Ejmiller25 she is low key calling Paul poor in this subtweet,965304565578027013,lindseyharless,Need my future husband that will support my shopping addiction,965300230798356480
29,pashwin_,@Le55isMore Is this a subtweet,965302174082322434,Le55isMore,"some ppl in this community claim to be a 'creative', yet they're doing le55 jokes... sad",965278901105721344
30,joelquile,@SeanMcElhenie6 You were tweeting this on the way to @BaraChurch... #subtweet? Lol.,965295564916248577,SeanMcElhenie6,Shady people yo 🙊🚫😒,965245711360122880
31,makieee,@Pockuss Is this a subtweet towards someone we know?,965288687843110912,Pockuss,Women who buy one ply toilet paper ash their cigarettes in the sink,965255519517671424
32,thecurelouis,@touchdalight i hope this isn’t a subtweet @ me,965284399729213441,touchdalight,i find it crazy how random strangers on the internet think they can tell me what to do with my own life lmao,965279664087367680
33,McElheney24,@averynmiller subtweet,965275417748885510,averynmiller,"now that it’s warm enough, I am currently seeking an eno-buddy ☀️",965262137781350400
34,KoharuChu,@SirArseneLupin Whoua ce subtweet 😶,965274387640455170,SirArseneLupin,Bonjour à la TL de Théo alias Lightning en mode nuit,965267762699489280
35,nonideefixe,@erin_perrin You don’t have to subtweet me. I can take it,965256629628424192,erin_perrin,when did folk start thinking being offensive is good?,965253972020940800
36,menaj_,@luvrchl U tryna subtweet me😏,965250917992890370,luvrchl,Aquarius women have a very special place in my heart.,965250614182727680
37,Altrius_,@mytylkamizono 👀 what a subtweet dayum,965249507981185024,mytylkamizono,Matt this is why i tell you you're a dumbass for saying tweets blow up now you finally hear it from someone else you fucking dart apologist,965249191432814592
38,t0ddpar0dy,@lintile @jwgoerlich Underated subtweet,965248915837673472,lintile,"Eventually, if you continue to grind your axe over every little thing, you will be just unable to handle because you have no mettle left.",965246970527993856
39,lilvenusian,@GangSignJohn Same with people who subtweet shit like “unbothered💁🏻‍♀️” lmfaoo,965245506606784512,GangSignJohn,"whenever you insult someone and they send back a laughing gif tryna appear unbothered, they’re probably actually really pissed or crying",965244749283291142
40,PaulOfFame,"@vidyarrrr I am disgusted that you’d subtweet me so blatantly.

But it’s okay. I will survive. As long as I know ho… https://t.co/ZiV2SttMNL",965221105668534272,vidyarrrr,i miss when we'd all just post song lyrics as our msn taglines,965177070631362561
41,CashmanSays,@3rdCoast_AWildd Who you tryna subtweet lol,965209530723393536,3rdCoast_AWildd,i wish certain people used twitter 🙄,965166529720467456
42,zarvindale_,@JVdzn is this a subtweet,965193764959481856,JVdzn,"naghahanap ng malalandi pero natatakot masanay kausap???? natatakot ma-fall???? what is wrong with you people????

count me in chz",965193587997622272
43,AkdoBat,@snowmelody_ subtweet?,965189437721337856,snowmelody_,Sie fragen dich was passiert ist aber nicht um zu helfen sondern aus Neugier,965188974028476416
44,TiredMoa,@Kalindlara This is a fucking subtweet,965188377690738688,Kalindlara,"hypnodomming, but instead of making you do sexy stuff, she makes you get your s*** together and accomplish things you've been putting off",965178875323043840
45,mikedelic,@trashywaifu I feel subtweet lmao,965185495654391808,trashywaifu,My twitter is a grandfather clock with the pendulum swinging between horny retweets and angry politics and thus is what you get,965185332667875328
46,daveralf,"@VinayPatel ""It looks like you're trying to compose a bitchy subtweet. Would you like some assis- NOT NOW BIRD PAPERCLIP",965182263439839233,VinayPatel,"Hello Twitter doesn’t need an edit button, it needs a ten second “unsend” option like on Gmail thanks.",964848173377376256
47,maria__sohail,@I_Am_OsamaAhmed But I know that was a subtweet for me :|,965170308603961344,I_Am_OsamaAhmed,"I was replyin to a ""paindu"" lahori 
and this friend of mine from lahore got so triggered that she actually started defending him . lol",965164050534535168
48,manapouriman,@hodaa94 Didnt realise i was until i read that tweet hahaha. Just living my best life. Mad subtweet,965168171945635841,hodaa94,Wearing adidas and nike at the same time should be a finable offence,965148874665963526
49,TheKomalShahid,@askfromsid Is this subtweet for me?,965161441870434305,askfromsid,Komal shahid. wellcome cutie ♥,965161247011426304
50,BlvckViking,@Rosayyyy__ This was a subtweet.,965160591680835585,Rosayyyy__,My ex is texting me and I’m drunk so I’m bout to cry in the club,965112201878167552
51,oranebeast,@ImDazzy this is a really late subtweet of me honestly,965157537505951745,ImDazzy,how can someone actually dislike Dr Pepper,965058859869069312
52,Rynception,@Kail_Soul Come on. Why subtweet when I asked to message privately? What I'm saying is there is social context. We'… https://t.co/socG0n7Ug8,965148545128062976,Kail_Soul,Something's you just can't tweet about because taking things out of context is an art for you guys,965146129066348544
53,_cnitrogen,@josefmahoney subtweet????,965144370017193984,josefmahoney,"It’s not that some people don’t learn, it’s that some just don’t wanna",964988719236370432
54,G2FLY_,@UglyCalifornia Clearly if you went out of your way to subtweet me lmaooo,965139065594175488,UglyCalifornia,"you can trust anyone that has their picture pinned and their height in their bio, elite dirt bag signs",965137662914023424
55,greg_james11,@MargoDonovan515 What a subtweet,965120277456805888,MargoDonovan515,You’re scared of me bc you know I don’t need you,965119470707585024
56,LaharIot,@tweetsauce Is this a @SwiftOnSecurity subtweet,965115888901828609,tweetsauce,√͞͞ᴄ͞͞ᴏ͞͞ʀ͞ɴ͞,965115623784116225
57,AbigailSm01,@mason_mcphatter I didn't realize it was possible to subtweet yourself💀😂💀,965111594496688129,mason_mcphatter,"People think I be snitchin, smh my head🤫",965107563191853056
58,alicere,@ukuleledan Jeez Dan. Just unfriend me already. No need to subtweet.,965108274386186240,ukuleledan,Accidentally friended someone on Facebook months ago. Still havent unfriended them out of embarassment,965107990704611328
59,_sierratate,@George269Bonsu dont you hateeeee when people subtweet abt you😫,965107827583877120,George269Bonsu,Don't you hate when people say they are going to do something but they don't like they make it seem so good but never go through with it 😑😑,965051437251219457
60,kodaktye,@KeyOhnTay Because I had get shittin lmfaooooo don’t subtweet me bitch,965107249873129472,KeyOhnTay,A bitch name tyeanna can favorite shit but why you hang up on me bitch?!,965106917113724934
61,deathnap4cutie,@iinbetweendays @ChrisMustard Don't subtweet me,965104303777005568,ChrisMustard,"cannot believe i just witnessed a fist fight at a Now, Now show",965066772083888133
62,BurnedColton,@MinModulation is this a subtweet of me 😥,965102869656539137,MinModulation,does 'fug' count as a swear,965101888365645824
63,johnmonroe788,"@joshsallen If your son reads this when he gets a Twitter, does it still count as a subtweet? 🤔🤔🤔",965084920807854080,joshsallen,"If your child is crying, tickling doesn’t make it stop. It actually makes the crying worse. #dulynoted",965052253647360001
64,kjd919,@heatherwiecz Then why subtweet?,965082245064163328,heatherwiecz,Just saw the movie that a certain guy  was gonna see with me but blew me off. Good movie 10/10,965072025323745282
65,TRMC22,@David11Lee Padre subtweet?,965081624927903744,David11Lee,It must be disheartening to be a fan of a team that’s forever spinning its wheels.,965072635414634498
66,gloriousliar,@Outlawmentalman TJ really needs to step up his subtweet game,965081620502937600,Outlawmentalman,I feel like sub tweeting is a dying art form,965077776591130624
67,emotionalplayer,@hi__bich please don’t subtweet me,965079550836314112,hi__bich,Gives me rly bad anxiety when I can see that someone’s glasses are dirty,965078986224295941
68,mads_paige10,@chey_brooke20 Please grow up &amp; don’t subtweet. I’ve done nothing to you.,965077167418769408,chey_brooke20,I’m glad I only have one neck,965074408531550208
69,arsmaster69,@JDylanBurke @petbugs13 @Johnny_Perogy @SatiarShah Technically even a subtweet is s mention can you be more clear,965068742651621377,petbugs13,"today in Canucks twitter eats itself, we argue over the meaning of well known terms",965042172113268736
70,manugubat,@marniesgirI yes bitch subtweet that asshole yasss,965060900314140672,marniesgirI,i hope your whole life sux without me,965054726319542272
71,aubcurl,@centolicious Is this a subtweet,965060567219175424,centolicious,"If I ever make a boomerang, push me off the edge.",965037682555523072
72,GainesUriel,@morguedolly dont subtweet at folks in a negative light lmao!,965059949830090752,morguedolly,trapuwu and some freak r in my mentions pls help,965055315694800896
73,vonhonkington,@jakefm @spookybinch12 a lot of revelations is a gonzo subtweet,965056398433415168,jakefm,Cookie Monster is the only character in The Bible I can relate to.,964908119603187713
74,OnAirJRDN,@ElizaKenny Reckless subtweet,965056043674988544,ElizaKenny,"P.S. If your boyfriend has only said one sentence to you in the past week, is it over? #askingforafriend",965054113468878848
75,subbydiminie,@yoonjisexual that subtweet tho,965052745739726851,yoonjisexual,You've got it coming to you ^^,965052123447812107
76,jkasperson,@nitzbluv Wow subtweet,965049180958969857,nitzbluv,Brunch has you sending “wyd” texts by 2pm,965028800898707457
77,sinden,"@KaraNSlade ""organ"" maker. more like organ simulator maker #subtweet",965047477106827264,KaraNSlade,A major organ maker just followed my dog on this website. I still have hope for humanity.,965040477757235200
78,brewington_,@lil_legit_03 Because you love to subtweet,965046265087250432,lil_legit_03,Ppl love to think tweets towards them 😂,965040581620699136
79,ThePatMonix,@KenwayAfterDark Not cool to subtweet EyeCandy like this,965035266481295360,KenwayAfterDark,Realizing there are going to be married couples from my generation who met on Tinder... I hope I don't live long enough to see it.,965026696830291968
80,anorman728,"@CrassChristian Well, of ever a subtweet was about my puns, this is it.  :D",965035249439830017,CrassChristian,I'd love to hear the story behind why you think that tweet is funny. - me as I scroll through my feed lately,965020754227220480
81,LagiaKouhai,@sovietbakuretsu who's this a subtweet for?,965020091006898176,sovietbakuretsu,"Everybody already knows you’re not worth the effort, no one wants to deal with your shit.",965019808323506177
82,prius_1995,@EvolutionistXX Is this a subtweet about school choice?,965015533384028162,EvolutionistXX,Has anyone considered the possibility that many school shootings are caused by students hating their classmates?,964965552346234880
