,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
60,thockman64,@TexassBecca That’s a subtweet to someone.,961224629489676288,TexassBecca,When he likes others tweets and you’re here 🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗,961223323106586624
61,christinejones_,@SarahsBoutIt Are you trying to subtweet me,961213634318884864,SarahsBoutIt,Perfect V-day *goes out w Valentine’s date and surprises you with a juull* 10/10,961097311467208704
62,maddyt0817,@rye_osborne01 Did you just subtweet me?,961211632675323904,rye_osborne01,"Everyone is complaining about the Snapchat update but jokes on you most Samsung's had it for months. Ik it sucks, welcome everyone.",961101628429471744
63,kiIIerisDead,@TwinWingedAria Don't subtweet me,961200535700373504,TwinWingedAria,"If a goth gets shown I will mute
I will show no remorse",961199476546441216
64,kjajajad,@ellinecasss um is this a subtweet for urself?,961196774542131200,ellinecasss,atay naman gani nang mga uyab na magbuot sa unsay dapat suoton labaw nanang mga tao na musugot ra pud but'an,961188131469864962
65,Bronzejack1,@pikacheIIe Thanks for the subtweet,961195632810541056,pikacheIIe,odds are i don't like you and have you muted,961110126064218112
66,thesutto,@Rosalie62225430 Obvious subtweet babe👀,961157698749218816,Rosalie62225430,Don’t wanna see a screenshot of what a spam bot sent you. Ur not special hun,961113124299595776
67,TeaKaGee,@jonathanbogart Harry Smith subtweet?,961148327059435521,jonathanbogart,Tweets I’ve been lying in bed drafting in my head so let’s get them out so I can sleep (a thread):,961133798401376256
68,courtneyweisell,@Alyssayarroww @ me next time ugh #subtweet,961139373411635201,Alyssayarroww,Absolutely can’t stand know-it-alls 🙄,960976881578381312
69,shirincnajafi,@Leann_Bowen no i meant general subtweet lol,961129948890136576,Leann_Bowen,"Lol, the pettiness sometimes. Wild.",961090400181260289
70,tcoxon6,@kyle_nilo6 I hate when you subtweet about me thinking I won’t see it 😔,961129586615554048,kyle_nilo6,Have fun w/ that bum lmao,961127298354302976
71,sureofwords,@sebtsb this is a girlfriend subtweet 😤,961126545086734336,sebtsb,have i ever mentioned how much i love women? cause i love women,960990441058562048
72,shirincnajafi,@Leann_Bowen subtweet?,961126056051838976,Leann_Bowen,"Lol, the pettiness sometimes. Wild.",961090400181260289
73,BKozy113,@NuggetsInsideMe Was this a subtweet at Sonia sotomayor?,961125334132420608,NuggetsInsideMe,Does this bitch hate me bc I’m smarter than her or bc I have better hair than her??,961035602236968960
74,ratelimitedpau,@lvoryRasmus you subtweet like it's your profession brokowsky,961124533695598592,lvoryRasmus,If you genuinely hate someone please don't make ur entire twitter account about them for a week straight,961118510272450560
75,_SweetDolans,@zoeldennis don’t subtweet you little kid,961123518586019840,zoeldennis,can’t be friends with snakes 🐍😳,960730724671242240
76,sjuz33,@Emilyemm3194 Guarantee half those people who liked it thought it was a subtweet   🤦🏼‍♂️,961122014886088705,Emilyemm3194,"Then suddenly, she’s not yo hoe no mo",960661728773181449
77,KingDonncha1,@aonghusoha @MiseCiara subtweet,961121650744938496,MiseCiara,🌊une mer calme n'a jamais fait de vrai marin,961051329719427072
78,magdalengua,@kolby_baird At least you have the balls to not subtweet like Mr riffe,961119731037196288,kolby_baird,Why don’t we focus on graduation first then huh Maddie!,961117576494571520
79,punyweakling,@qikipedia Is this a subtweet?,961117431178637313,qikipedia,Always be a little kinder than necessary. J. M. BARRIE,961117323431092224
80,prosciuttopapi,@liftrss wish this was a subtweet,961115457788039168,liftrss,nothing warms my heart on here more than seeing an account with less than 300 followers getting better engagement than one with over 3000,961056139013246976
81,sam_retherford,@jennladiness Is this a subtweet,961114364861403139,jennladiness,"Honestly, I have the best friends ever. Love y’all",961097360133754886
82,ashesssssssss,@pikacheIIe subtweet game is strong,961113110298923008,pikacheIIe,odds are i don't like you and have you muted,961110126064218112
83,TerrellSeattle,@RYANFARRIS123 It was a subtweet about me 🙄,961112952198909952,RYANFARRIS123,Why are people stupid these days god damn 🤣,961112451097026561
84,hollylecraw,@SteveDucey @JasonKander quality subtweet,961111266210340865,JasonKander,I’ve got a few minutes for questions. Go.,961039372811456513
85,JayySwavey,@CasperBasper @Elusoryy Wait he has a gig? I’m blocking him if i see him subtweet again,961108124831813637,Elusoryy,need a ts to kids who dont get dfrd at events :D,961104207167283202
86,kelsi_sixx,@kyle2swag4u @KatelynAkins Even though your friends are the ones who wanna subtweet. Everyone just stop like wtf. Petty asf,961107993113833473,KatelynAkins,bruh never will i ever bring up someone’s dead relative thinking it’s a good “comeback” ... 🤦🏻‍♀️,961104617663881216
87,CarolineMoreton,@ChrisPMadsen Lol this is 100% a subtweet of me but also there is a reason I didn’t buy tickets to it so 🤷🏼‍♀️,961107458184941568,ChrisPMadsen,your mcm spent $60+ dollars to see the killers perform in a VIVINT arena,961103862856855552
88,raydemesa,@moo_na1020 Is this a subtweet?,961105899615113217,moo_na1020,My brother got a buzz cut and this is the first time this has happened in my 21 years of knowing him.,961054888036745216
89,JayySwavey,"@Elusoryy Bruh why do i see your team subtweet more than anyone else after a scrim? Y’all realize y’all some jokes too, right?",961105776629698561,Elusoryy,need a ts to kids who dont get dfrd at events :D,961104207167283202
90,YEAROFTHEGAYBOY,"@abisaigmartinez Damn, subtweet much? lol",961104001843507200,abisaigmartinez,damn people really out here dating freshmen YOIKESSSS,961097267993370626
91,50shadesJayde,@Bearded_Que Just @ me next time lol don’t subtweet lol,961103715951312896,Bearded_Que,Girls who say “I hate the Ques” be the ones most frequently involved with us 🤷🏾‍♂️,960881778994053122
92,Ben_Horne1,@paleselan I smell a subtweet,961103660389421056,paleselan,I love when right wingers think they are oppressed because people start scrutinizing their views. /s,961100985279176707
93,Rocketsfan101,@Privatetwwitter This bettuh not be a subtweet at me,961103658959212545,Privatetwwitter,Dudes sit on this app and dont watch Ball LMFAO,961103195836682242
94,buddalized,@losinqfight Cause I text them I love them I don’t text the people I subtweet that I love on twitter 🤦🏼‍♀️,961102341217898498,losinqfight,i never see buddy tweeting about marlee or eliauna having a good day,961098359137284098
95,zedoom,@foolishmonth &gt;tfw no gf to subtweet me about dumb FF shit,961101274417594369,foolishmonth,reminder that alphinaud is a faggot who could and should get beat up by his vastly superior sister,961100742512783360
96,Mikeybouchhhhh,@nate_b35 Cairn golf group chat subtweet,961101186786123776,nate_b35,Group chats are by far the worst way to communicate.....,961093662276030465
97,zedoom,@foolishmonth Nice subtweet,961100892517879808,foolishmonth,reminder that alphinaud is a faggot who could and should get beat up by his vastly superior sister,961100742512783360
98,bxndanna,@yuheli_ @gloriaxsaucedo oh so you just gonna subtweet us like that,961099590283022336,yuheli_,Lmao don’t tell me nobody name bc i most definitely don’t talk to people like that  and I’m not finna know who they are,961091455828877313
99,eRa_Hyd,@Older nice subtweet bud,961099422301147136,Older,See he's always bitching about cod,961099358522560513
100,LostQuelana,@fleshentity Is there such thing as an anti subtweet,961099418752692224,fleshentity,shout out to the small accounts making great tweets that no one sees,961096785958785024
101,AnthonyBriggs,@glyph 💩: subtweet?,961098273833607169,glyph,"Tweet Actions UI: a visual guide

💬: reply retweet
🔁: plain (or quote) retweet
♥️: oblique retweet
✉️: private retweet",961070329345921024
102,jayygolddss,@J_sholl is this a subtweet,961094242545348609,J_sholl,Why is everybody just trynna fuck? I'm just trynna love🙃,960866384996642816
103,hoytless,@RLaRe_ Don’t subtweet me,961094190909284352,RLaRe_,Nostalgia is such a gay bar at this point,960999839608680448
104,TommyToyTravels,@wyattfYT Yo this is a subtweet about me confirmed,961093135018418176,wyattfYT,So many people can’t pull off long hair 😂,961079324303642625
105,cutie_zodiac,@TheApplause_ oopz sorry sis! 💋 I just needed 600 dollars that one time no need to subtweet hunty 🔫,961091138580111360,TheApplause_,Oomf only talks to me when they need something... yikes,961061102317654016
106,erinkhayes,@TheFienPrint Please tell me this is an AP Bio subtweet,961090045527511040,TheFienPrint,"Beyond Chidi, current TV is DRAMATICALLY overestimating my interest in the trials and tribulations of philosophy professors.",961088666671054848
107,iAintaWizFan,@TaherAgrebi23 @JohnnyObeid @JohnWallGOAT Bruh he blocked me off a subtweet 5 min after an L...was searching his ow… https://t.co/q0OO3z7qXE,961088081184124929,TaherAgrebi23,I think it’s my turn to get blocked by gortat,961085652187172865
108,LMAOnut,@kasskass15 You just gonna subtweet my man like that @ArockPlays,961088069301686272,kasskass15,My son has an amazing father,961084749564571648
109,lpmoorerocks,@JManziel2 Nice subtweet,961087668208717824,JManziel2,"Make sure to check the grass, the snakes in your life are closer than they appear",961080810270089226
110,LiamIsTalking,@emilyhughes devastating subtweet of me,961084603611131904,emilyhughes,"when you’ve been sleeping with the same cis dude for so long that you’re reluctant to get back on tinder, that’s a sunk cost phallus-y",961084113322151936
111,hoobs_music,@fta_scj Wee woo wee woo it’s the subtweet police please pull to the side of the road,961078705522139136,fta_scj,real life interaction A1 but texting personality so dry how the fuck am i supposed to reply to your boring ass msgs,961060575030665216
112,ViciousV7_,@Lowkeyluxey I just subtweet 😂,961073730951643136,Lowkeyluxey,I learn to not put arguments on twitter with the person you’re with. Because you look stupid talking shit then y’all good again 😂,961069689949503488
113,notbrimurphy,@taythetrashcan thats a subtweet if ive ever seen one,961073374167318528,taythetrashcan,I’ve literally never hated a person more than u,958780471898406920
114,DaSpoinkMan,@TH0TCentral Did you just subtweet me!?,961073135402541056,TH0TCentral,Some guys really don't know when Valentine's Day is like it isn't a National Holiday or something,961072111157686272
115,zkh,@fvck_chad is this a subtweet,961072390640996352,fvck_chad,I witnessed atfeedzv6's face,961072192569126913
116,MxsfitLel,@_jf1597 did you just subtweet yourself?,961069060535459840,_jf1597,how do you not see how much of a dick you are.,961055475595862017
117,MikeVorkunov,@NYPost_Berman Al Trautwig subtweet? I'm here for it.,961068209318350848,NYPost_Berman,"Hardaway Jr. in terrible pain, looking like the lower left leg that had a stress reaction which kept him out six weeks. Oh Brother.",961067148876623872
118,macyjaynewalker,@emz_evans I feel like this is a subtweet to me even though I’m not in college,961065460736319489,emz_evans,"If you move away from home and go to college to be an adult, maybe act like it 🤔🙄",960694156497625088
119,MetroCapo,"@101shake Don't subtweet, tag him.

@AwayGoalRule",961062905725816833,101shake,Away goals rule still SUX #CopaLibertadores,961061731748499456
120,IamNatelucky13,@BarrettSallee @Brandon_SV Don't call out LeBron James via subtweet like that!,961060898633809921,BarrettSallee,"Really bad year for the combo Patriots, Kentucky hoops, Cleveland Cavaliers fans. But hey, at least you have Duke hoops and the Yankees.",961059010098155520
121,gordperks,@JoshMatlow This could be a subtweet of so many things.,961060412618919936,JoshMatlow,"When the facts are on your side, you should have nothing to hide.",961059683283828736
122,RealEnverHoxha,@sadbukharin I will not abide by this subtweet,961060161401098241,sadbukharin,"twiiter hoxhaist: I luv tito and deng
large instagran hoxhaist: i have jason unruhe in headlock i wil destroy revisionism",961059951018995717
123,winexm0m,@lemon_vsxe yesss i love subtweet kc &lt;3,961059607128010752,lemon_vsxe,Dude imagine talking shit about someone else's work ethic while your parents still pay for everything at 26 years old,961055984323047424
124,josephspira1,@yagottagotomo Not the time for a subtweet.,961049765864787969,yagottagotomo,The Knicks won't win in your lifetime,961049604157526021
125,ultragaydeer,@grrraros this is a subtweet,961048141561810944,grrraros,i will never be '''into''' feet no matter how hot they are,961047489641099264
126,nsosullivan,@emmalayyy_o Why do siblings subtweet you even when you follow them on twitter?? Like do you think I won't see this? 🙃,961047760920248320,emmalayyy_o,Why do siblings always do the exact opposite of the good advice you give them 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,960864037192990720
127,3GOvertime,@RustyBUCKETS321 Don’t subtweet me,961045111730769921,RustyBUCKETS321,imagine thinking Luka donicic is the best player in this draft lol,961044203147952128
128,DarrynHobbs,@PaulKuharskyNFL Non-intentional subtweet at your boy Hutton. Wow.,961043721692250113,PaulKuharskyNFL,"Twitter advice: If your reaction to huge news is, “Wow.” Don’t tweet it. It’s an excellent time not to tweet.",961043359841378307
129,CaptainWidecock,"@notaaronsmith No need to subtweet me son, you know your father and I are only a room away♥️",961042437224517634,notaaronsmith,IM SICK AND I NEED MY MOMMY!!!! WHERE IS SHE?!?!?!?,960987497785450496
130,Dyro01676,@dylsbuddy *subtweet*,961041780912377861,dylsbuddy,only ~27hrs til Rickie puts his tee shot in the water on 17 to lose by 1,959889239277211649
131,irelindraes,@Alliedea7 sherry needs to make a twitter account so then she can subtweet you 29/3,961041498736390145,Alliedea7,“How did I raise such a dick head”,960289001419804673
132,CitrusGeneral,@nickel_alt I don’t appreciate this subtweet,961039729629302784,nickel_alt,Stop asking for toe pics thanks,961039327714099201
133,kenzfitz,@sam_coltharp Hey subtweet girls that post pics of them sitting on the couch eating chips instead of the girl worki… https://t.co/oB7EJwep1C,961039094775255041,sam_coltharp,we going to the gym to take pictures or to workout?,960974407064801281
134,kaylaaa4826,@hal_weed Lmao wow at the subtweet,961036037656055811,hal_weed,I can’t stand people that laugh for no reason,961034988832649216
135,aleosunaaa,@Antonioowim_ Oh and thanks for the subtweet 😜❤️,961033594486513664,Antonioowim_,If you can't put up with my sense of humor than why do you even talk to me ☺️😋,960971443323379712
136,horchaataa,@_lvcivv You didn’t @ me but you go out of your way to subtweet . I don’t even know you never even knew of your exi… https://t.co/JdPhuL1UDS,961031136519401472,_lvcivv,Mind your own business 😂😂😂😂😂😂 she can do whatever she wants smh,960965234830618625
137,joellestangler,@johnhaydenmpls is this a subtweet or a general sentiment? trying to keep up on NE mpls drama &amp; don’t want to miss anything!!,961030428370010112,johnhaydenmpls,"Most endorsements are total garbage. Character, experience and policy &gt; political cliques.",961028889899397121
